,Genes,S001,S002,S003,S004,S005,S060,S006,S007,S008,S009,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S016,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S091,S045,S070,S046,S047,S092,S048,S049,S071,S050,S093,S054,S055,S057,S094,S073,S074,S080,S081,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S095,S029,S037,S079,S061,S066,S031,S052,S076,S083,S087,S090,missing,mean_intensity
517,TPD52L2,11.0123819632165,10.6937400398322,10.1100333468807,10.6524686571836,8.08944735193475,9.76394510436052,6.42091380653692,8.96223816395808,5.02571657070179,8.49573110084022,10.4494992611221,10.2072139190744,10.5554845128695,10.2941717096234,10.5369708507702,10.9162804963116,9.96774479825902,9.15550043994638,10.2127706402727,10.3961935533485,8.31624166001751,10.2726642967115,11.4805396201857,9.91704094529727,10.425929582338,11.4574509219146,10.5267104944163,10.2612321337156,9.30221318351444,10.6679096190046,9.97328535529847,9.29845221635452,8.86725815621516,8.83693439993178,8.75355592189377,10.2229220681955,10.4053534840987,11.4033042880307,10.4929530824647,8.53626367633845,10.9830446285146,10.4746076729059,11.3474435593943,6.87577379274397,9.8271357667929,9.80600600949881,11.1143799390793,10.3827364141601,10.8320807389046,9.96562383030223,9.60484372800392,11.6744772236086,10.7758378150008,8.86435889485659,10.663349543971,10.1179090054855,9.66516521121271,9.96980349712569,10.1110318448869,10.5664876386801,5.77983568277118,,9.53969764532538,9.48991567067418,10.0024170548425,10.4931130816675,10.8031521005732,10.3425500552148,10.8610051996198,9.42128045460813,10.8739505090134,9.90431378748985,11.2855555980253,5.37064594086901,11.2101443458733,8.29060120170804,9.1930268631431,11.0005250364785,11.9065943552699,10.7660020267773,11.6143698903687,10.3498093207047,11.1117212402728,7.82711990310788,9.92857090414538,0.011764705882352941,9.792193420265122
9498,TPD52L2,8.13046390324221,8.69632654327859,,8.69655541975282,,,,,,,8.77987151769026,8.46608381123911,8.59409159988139,8.60092164365595,8.73669922877409,,,,,8.71310884759296,,8.6883076991751,8.91316544785671,,9.05446447707871,9.33966773895447,,,,,8.18275884336613,,,,,,8.94755120330296,9.54348013295461,8.38640209720837,,8.91196326112348,9.46018923100301,8.86621921283565,,,,8.88652824066241,,9.38233111419174,,,9.30737670798473,9.02509516040995,7.06958707716562,8.96553763157792,,,,,,,,,,8.11421639952211,8.59184117793065,8.73417377341196,8.05176402323904,8.99760316849565,7.80301664427137,8.48091280053087,,8.99748946332519,,9.39889244811025,,,9.19974059951781,9.4488141158417,9.15404068730337,9.60024609475151,8.5779496275538,9.37199448738851,7.25197024538502,,0.5058823529411764,8.572681300034393
290,TPM1,11.4980418438786,9.87765430951915,11.2931769660197,11.9262829198527,9.23511570643701,11.9985616298616,7.1073840846248,11.918530329393,7.61819338728206,11.6560357783146,12.0884452681904,12.521214180896,11.2622109473973,11.5029271922127,11.8196950786372,10.8650962563965,11.695926064666,12.0371497477281,11.3513964875346,11.2257467298276,11.1329424588371,11.8928696742479,10.8142871361196,11.826932498534,11.2316112536984,9.90687213622793,10.6236335082818,12.0106959751891,12.0161092536307,11.2688194980954,12.1235400621453,9.89961005120493,9.75608770701239,12.1179903816294,12.6472864388893,11.7654171413187,11.3453827044875,11.4190223295793,11.5516411003283,12.0894542045094,11.8204513769033,12.1806999793156,11.2155189300031,10.198011989918,11.5888898219724,12.5205657561157,10.8878975721803,11.9844251738974,11.7542880250193,11.9414094646048,12.0345848704329,10.1010733438344,10.722360238838,13.3329137099316,12.0301564664068,11.7413116110326,11.8749507165117,10.2750391936073,11.7365418989254,9.68553537703859,8.17794753055889,7.3831849713427,12.2616062896338,11.5461131812787,11.6147881366203,12.6647195072401,11.6325689422186,12.2459805313832,12.4280180347666,12.3058218667765,10.631329321881,11.2063567673747,10.7761963443513,8.86403073931699,11.3227036198076,10.3224605507995,11.6264721388362,11.4062440122452,10.3563917584504,11.7081167446067,10.908098476945,12.3546365127084,11.2694290391084,9.76743732140199,11.7690628363277,0.0,11.09436431529193
2165,TPM1,13.7521413820659,12.5239631118637,14.3405040029055,11.6433891308751,8.54977993049265,12.064757255486,7.56589004890256,9.81805251172951,6.63762787243753,10.6727768685545,11.1793931500012,10.1623052020108,11.7055909993127,10.5094604925489,11.9978685195978,12.3818005272787,13.0323106560342,11.0307655811993,11.6691261088054,12.4407191308786,9.65975015888786,10.9056554303595,13.8099142896673,11.5763607248576,12.8858749249479,13.4032199413821,12.5958116813114,12.531265733261,10.7962527451358,12.1011189398742,13.6407651849184,13.7521507299596,10.3424511342325,12.5610823747711,10.4610980343371,11.2315380904062,11.1138268003834,11.2104295533792,12.6527615918341,10.1331059913545,12.9965428857414,12.3802357185153,14.0296506864386,8.21290353606156,11.088413969883,11.2665196106362,13.3296794226207,10.926196117255,11.8986266476914,10.1765917321689,10.1166728292357,13.6377695166282,12.0360946830588,10.7705145672019,12.9545989131529,11.7574711397064,10.0180855842233,9.63088844506162,11.672176514666,12.7452407779171,7.08059301317313,7.51813523439085,11.772973636476,12.6013471504058,11.1440049555956,12.4961661393636,12.1151549372026,12.6108364193266,12.4366781610089,12.2627930279311,14.4416306712378,9.44511372719288,13.7282657688978,7.40387828928615,11.9902731447211,8.70991381921944,10.5059057738975,11.5551735951901,13.7087858965041,11.2013950537828,12.7698882057156,10.8331677925775,11.5553758819775,8.56276036743707,10.4749971318144,0.0,11.297822530586407
3422,TPM1,12.2505289597311,10.8169644350382,12.413369822969,9.89199222160194,7.42181174379777,9.02946704635999,5.19460889931583,8.18559458346034,,8.21401838465073,9.46287923061415,7.25264136901549,10.3880344314481,9.40472369556562,11.4542493771799,10.3581516564382,10.0927837539681,9.36767525818804,10.5096149295492,11.2056246053493,8.21082005255043,9.68687829921891,11.8797036023204,9.26842829266071,10.3725003772976,11.6718279097609,10.547733476909,9.14677881551524,9.51733167611073,10.85442025642,11.1553868162353,11.0656037979239,8.82848100079379,9.36358859872684,7.85600447777687,9.56724720429624,10.0782307745199,8.46613889619122,10.3597111483302,8.344960878467,11.2707842665214,11.2566955589974,12.1993700901614,7.11387584785711,9.62427949435581,10.3431458980514,11.2772221838867,8.96774389509566,10.3668410424074,7.8285138515597,8.00296219954109,11.5997824964831,10.5595050899242,8.09599917677675,11.2703493154351,8.63783027650446,7.54734877683357,6.9876584631088,10.3269064525997,10.1328000961701,,,9.65140395232621,9.72694863049794,9.04577500286702,11.6056491143342,10.7866137128903,10.3814930933481,10.2319161636016,9.24626373914482,12.0715637860003,7.55050160302022,11.9565612860112,,11.0397057964471,6.98599860064932,8.90751303065186,9.15376590365506,11.7751068588521,10.7722694033643,11.6661291547299,8.99015181019883,9.85824516052051,,8.60987098746307,0.058823529411764705,9.662202414179292
2293,TPM1,11.0884395078242,9.87720624480516,12.0615783157415,9.21430287282929,,9.34171377464847,,9.22528326791471,,8.6529530791804,9.17120552786187,9.75734590576653,9.33102828450038,9.08931341919598,9.25960095387789,9.49890270302033,9.84506328703281,8.455708239129,9.32895075752864,9.55588995910787,6.47463148256486,8.70849661959821,10.3397290084576,8.61910540778436,9.89328555426326,10.4746233702383,9.66964397195883,9.56296929170158,8.30111310191213,9.00911890880517,9.76629784698698,10.4369438736533,8.56881447078473,9.80381191313834,9.39015377705078,8.79586078513818,8.80043358791459,9.40912559124965,9.60225301150988,8.18298448592689,9.59168862357869,9.79248613126028,10.5932468964167,7.52482387309173,8.8249389943058,9.36323571974906,10.0603646024589,9.17646471159267,9.30565568912231,8.55365006681586,8.83627887121438,10.608915763204,9.45289546368823,9.57241457635018,9.86167141789739,9.26763961685757,8.49430025050167,9.56847405208235,9.09910505010677,11.6203324540566,,,9.54252047928957,9.4238639014184,9.0079389421796,9.40022802873035,9.31045946686436,9.75775478219536,9.66405955366853,9.86023132901746,11.1193539485723,,10.518457571582,,9.32762292302101,8.77790585281394,8.69632438513142,9.37392069866674,10.5281956644984,9.40111521832041,9.93224016251409,9.04524735893434,9.31089613738294,,9.19990155468902,0.09411764705882353,9.320831033224396
2547,TPM2,14.6838411106787,13.4804797956746,15.0286776180422,12.0722449954352,8.19268790016451,12.3313867017464,7.24053093487545,8.84693526255966,6.59598369126963,10.6290222695034,11.2723584534723,8.5805565000022,12.3326268328053,10.3574670242444,12.3052383071575,12.9994823213431,13.7996689915176,11.0701055964967,11.6893938934085,12.8376984394959,9.59105904511133,10.7161520004297,14.504237138278,12.0370528775923,13.3814635884173,14.3325021712783,13.2747749939729,12.8135180253361,10.7417087278675,12.7826149204006,13.6814533768246,14.342553073837,10.8625984406827,12.6699744958657,9.33691832860718,11.5233442410148,11.3153210292705,11.3010784704294,13.1581203527339,9.50553344648094,13.6607700140045,13.0706504690887,14.7492871125352,7.57066985012965,11.1896344328439,11.325669971641,13.9657622965065,10.745486427916,12.4935905067341,9.74175317173668,9.28186696456899,14.4626199025765,12.4020851433215,9.44237497004616,13.3727877865975,12.0470573325074,9.64952697870351,10.1943290968484,12.3836915282685,14.0226568752634,6.01530291449687,8.48146909285109,12.4706000660396,12.8240512787343,11.0365856140903,12.1082016017982,12.273694307418,13.1777288213653,12.9946747060965,12.7898930341537,14.8269850821156,8.05338500426401,14.6109511524817,5.82726658942931,12.0405771873054,7.32935925346329,10.2664811031057,11.7082837949633,14.244732663106,11.284919857242,13.5375643692623,10.4576232427884,11.7296692877558,7.35937841111305,11.1087507230837,0.0,11.424985643891693
3423,TPM2,12.495841253012,10.7673546746133,13.1753725470493,10.1862895170201,7.66756446567553,9.90464681147489,,7.25063835280666,,8.21024160480049,8.76917216165041,,9.7263711256117,7.96420356950715,10.3817005767349,11.6091275421254,11.6298598736086,8.55291479228323,9.57933225267625,10.2876953567232,7.27474981457845,8.64272273825648,12.899337829315,9.33246456848917,11.3758773828901,12.2470477343712,10.3911613089081,10.1103462358343,8.52217449344004,10.4840029962339,11.5415674981138,12.7758147065059,8.68193225191842,10.1038779514452,6.77015651988251,9.00743036805444,9.49868854244551,8.63962405991534,10.7432484357878,7.12149909972649,11.5500203275612,11.1351523444642,13.4446598480679,,8.92362406916391,9.142548665735,12.4410008754976,8.89731494439245,10.1883906272747,8.01345347038716,,13.0993456502692,9.69770376537205,6.71089607601442,10.735324886769,9.12367626863072,8.29224576601783,7.94294933597747,10.2149130495926,12.9553972321415,,,10.3400526891113,10.1264703885585,8.27912280638765,10.1342903528386,10.0184179422781,10.7906049476945,10.6807241614127,9.98633449872777,12.9833279018716,6.94821708559966,13.6099786697415,,9.99908237679478,,7.78000074998553,9.15691663584833,12.4103057226767,9.11870633790929,11.2673079397861,8.71491664868214,9.48901359475288,,9.09326521129785,0.11764705882352941,9.840465420231489
278,TPM3,11.0577610346947,11.2926372501494,10.4461888279485,11.6665625844034,9.79432104597049,11.3494253894756,8.01708598388677,11.3204226493069,7.70770503988821,10.0581444541948,12.1276039858948,12.0544939780107,11.643170943413,11.9637084601887,12.1007873716633,10.4148553979867,10.9114039382969,11.4796984978498,11.9102485786654,11.6265071304798,10.6313315498705,11.9227666108982,11.1439047684959,11.3839079198541,10.9863323667855,10.9553001690417,11.3725622906222,11.7219644214278,11.4030265421614,12.1334316021142,11.5048328161237,9.4218138629636,10.1647032124555,10.6662202870344,11.9270601237342,11.705430792191,11.780429440719,12.3069106359056,11.3741692631511,11.1448289040417,11.6730613856496,12.1329003402502,10.4014215427308,8.65400315256148,11.3500782480817,11.6737934837602,10.6293703298323,11.6711001947321,12.0708178590501,10.9785431272737,11.8111862116859,10.3238562679349,12.1013572575587,11.0199359797087,11.9994864368623,11.3076953715406,11.4310015367286,11.2809787581719,12.0812086516955,10.2581747434983,8.21185671837931,10.0030296924597,11.8980128320877,10.9474511153087,11.5371279539676,12.2998218085807,11.7358320346572,11.7490806900649,11.8251787551591,11.5598176942217,10.8199624547581,11.2016027996644,10.6458571527255,8.21696244903379,12.3234132243761,10.4037301306575,10.8264305545843,11.9965508700302,10.8768737037097,12.2708521426647,12.3929700700532,11.8870110994252,12.1230629057845,9.99055632387666,11.1681111769468,0.0,11.027381248307488
9533,TPM3,9.68624966041637,9.92141966810658,10.4697506621502,10.9540579518126,8.54693221853457,10.9993584033486,,10.705666061866,,10.2167167695756,10.671604509662,11.0349028032703,10.755061864891,11.3192700917352,10.8737046252895,10.3797780245164,11.2604704580406,10.349727713758,10.9732502282517,10.18965979736,8.87167524987314,11.0131817228276,9.89156742433634,10.4381373988916,11.0146118386312,10.132897963943,10.6282511879394,11.0887616436059,10.6359322249542,11.1721398491638,10.605818738185,9.41771944859879,9.63842869956471,10.6983730949294,11.7765366770426,10.7044982363534,10.7646572025783,11.4622237623296,11.0057087913811,11.0455841378215,10.5905354129478,10.7631118116222,9.88244546970196,9.67695772932339,10.6826849112964,11.962259706561,10.1699096423748,11.7916451905202,9.98461156269515,11.0700097773925,11.2216424573526,9.95245193880607,10.874011387917,11.3191722972363,10.4213416915434,10.4620811266755,10.9259260466826,10.4306290789206,11.1692738344829,9.77813509621605,7.6672194728391,,10.6757728366836,11.1622221889846,10.4621959532843,11.4655541192493,10.8482062646674,11.0889493449362,11.8852830522018,10.8625581278191,10.1997056239174,10.6136590839621,9.83692693835339,,10.9427099596926,9.15292172260755,10.320990643917,11.5414992952411,10.1633824226065,11.6260195330712,11.8040620366402,12.2194483826661,11.5389246840558,9.05185970399651,10.5171869855867,0.047058823529411764,10.489480977759914
2294,TPM4,13.0146311589735,11.9336340806225,12.0411923786107,10.8091896849908,8.32614833775953,9.24344633165085,5.61553359182008,8.7783666423854,7.13829717250007,8.54610022193108,10.4420192989213,9.88233513805945,10.4368210160477,10.0092445873209,10.7678712302026,10.8916880033564,10.7010790688473,10.2505650313127,10.2426805378077,11.2696181648811,9.09005325349223,9.8643059012856,12.2883300157556,10.0111173829711,10.6550939027291,11.8272340859581,11.1486616550426,9.37122472867381,9.8563783041385,11.2411910633793,10.7913823421686,11.5987015167157,9.46082448984295,9.57720175445745,9.65948257790714,9.87787904620935,10.4246701038421,9.26164116741582,10.3308763997512,8.93129030856471,11.6964250076744,11.4238471321531,12.5041499105152,7.65128236903363,9.89971162976015,9.64204384752226,11.2570526059949,9.16137886224216,10.5218568361225,8.96057426315846,9.12093527041121,11.9771427890409,10.9604377241987,9.3394205598731,11.390027644303,9.1907361074682,8.77636252825332,9.38183642242571,10.6604261945802,11.2267947194066,6.72923892915853,6.47776540216583,10.7318275791154,10.2893654466739,10.1413285420668,10.2803493049244,10.8620635133601,10.8992826530546,10.4141297616237,10.1389130503961,12.0601570391567,8.54422604732703,11.6666090592708,5.87379561468368,10.440791095107,7.50747972918839,9.32557498285322,9.48128747487718,12.2905488160042,10.0774787517834,12.0447978392536,9.2051355849541,10.658091885087,7.47910458884235,10.1657171462197,0.0,9.931808185344046
282,TPM4,13.1970826457635,13.0473754224502,11.2975369899144,12.0710182531547,10.3623060362066,11.4794284485981,8.59731472653815,11.2252160453309,7.85879276760885,10.3703002383097,12.5360765539992,12.7001980343512,12.3608276840453,12.247402179483,13.2059300959163,10.563382083863,11.1320882269644,12.0921364023454,12.5909682923315,12.9210321029644,11.9326282562502,12.2590512570542,12.5624241549182,11.622590491818,11.6686086832986,12.0861137028521,12.4969129476939,11.4321351653471,11.954941115232,12.5974363548254,11.8304833288619,10.8506716153387,10.8063868108321,11.1102350085108,12.7849909875658,11.9870342034705,12.5175284370774,11.6801956443248,11.7576180433258,11.4637634979751,12.7649853368022,13.5596042610329,12.3252795345365,8.48879813352234,12.0081764874505,12.0583829694196,11.2557896292486,12.2570541454931,12.7594050182165,11.0734470168144,11.6674276084241,11.3796128653021,12.7969598885513,11.8899024875584,13.215332600167,10.8969701568228,11.3162149983617,10.5239226006741,12.9107112268317,10.7332904557217,8.58220390878679,7.80086409148938,12.3727558595523,11.2524142696541,12.0489610233978,13.467622560228,13.1706655662324,12.3184822386317,12.2647778674881,11.9393573585769,12.6410385020619,11.4386853272637,11.622516167824,7.76236497669314,13.4774457719884,10.3168937788661,11.6225801769127,11.9379108840539,12.2123207059057,12.9826986648109,13.3507113746383,12.2217942454434,12.5666785768553,9.47935167942987,11.2044296117834,0.0,11.572034366816643
4953,TRIM33,,7.96729604368196,7.99484192296244,8.34972016004026,,,,,,,8.20908615794709,,8.03326099423172,8.50912818684177,9.42675374419256,,,,8.67744754885558,,,8.63484852445371,7.81944513672355,,8.23865408559629,8.60899375219194,,,,8.4383547946607,8.32218875319987,,,,,,9.24252668110277,8.76002617146271,7.99823541417781,,8.30421029712126,8.58334797910774,7.93344369778356,,,8.14705809295966,,7.93727152351454,8.86853336258864,,,7.63661357383485,8.136801260451,,8.26751858573045,,,,,,,,,,7.30422036534874,8.34024454817104,8.01467978064248,7.92088773039902,8.43635459409583,8.16390812463347,8.36298855531992,,8.21947800882667,,8.46689040282619,,,8.37809677345151,8.04863337785234,8.86871926697358,8.25062341904642,8.43682798850404,,,,0.5294117647058824,8.11677002795638
7816,TRIM33,,,,,,,,,,,,,,8.03866270195586,,,,,,,,,,,7.46981376725393,,,,,,,,,,,,,8.09492032179104,,,,,,,,,,,,,,,,,,,,,,,,,6.74372416497949,,,,,,,,,,,,7.93120914428511,,,,,,,,,,,0.9411764705882353,6.536584428475611
7332,TSC22D1,9.14660362606469,8.32738976462376,7.69466552314235,8.77566500243957,,8.49156834862786,,7.3591506698108,,7.22211011412892,8.18153240103974,,8.00162121680266,8.25939608569258,8.69594813813586,8.6923905037065,8.47203163657295,7.88379976138056,8.5266144852995,7.58404468588878,,8.12603654267985,8.87767675297776,7.91560902349741,9.17592778918543,8.51339489127884,8.81612325707,8.50726461502795,7.39769266966501,9.2048191397561,,7.67018645727132,,8.47077985286905,,7.96829403995941,8.5842447239248,9.04752950331288,8.87268541031708,7.71280630819572,8.39047960898305,8.66337398552353,9.46342761299541,,8.67929157603732,8.61360440511196,9.81935481753411,8.72533777080976,9.09636762435092,8.42816271190503,7.86276059497807,9.50919934499186,8.84217973477949,,8.6594146670684,8.41606417659052,8.27452476121247,8.48966182871922,9.09782530627075,8.71093575199776,,,9.67766183211353,8.49330640163839,,9.16211423550301,8.97995426052622,8.82397766869149,9.79135963899287,9.3413726724135,9.54585931238941,6.90117691820155,9.07219794216613,,9.10926513233626,,7.56835848951645,8.50349244721291,10.2241196366263,8.86112446402684,8.64052764863313,8.95929932045008,8.73827996576385,,8.56782494161603,0.18823529411764706,8.4723868206163
8794,TSC22D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43768909856335,,,7.44106674991056,,,,,,,,7.55944910733959,,,,,,7.07637263112025,,,,,,,7.70749734860596,,,,,,,,,,,,6.80763542364888,0.9294117647058824,6.422731731984925
9109,TSC22D3,8.68829632784016,8.39664071074511,8.47811001169936,8.58152345805039,,8.47626696066889,,,,,8.20310623889194,,8.86104137802607,8.9365792798354,8.91868860187903,8.41715581583088,8.70028059295352,8.22592054982281,8.6638385689121,8.17650161680003,,8.87062895182006,8.93980044499834,,8.97101896622483,8.45777322344651,8.7552066027036,8.54815712111741,,8.73294941430677,,,,7.79133257109342,,8.72210342532857,8.83153064323004,9.39081409335595,,,8.63441690046725,8.83460538944017,8.54623104119449,,,8.39632356024579,8.7216937077912,8.72314733673501,9.08578320677416,8.38534439713671,,8.97524187888584,8.76434836481156,,9.12558732980924,8.23134414656597,8.50226429966566,9.04625424098479,8.75837480986166,,,,8.82743348212518,,8.59554971651188,9.17708990036735,8.32326267020802,8.61909205274525,9.37060010030387,,8.91229731665454,,9.11260769008899,,9.22482624257952,,,8.81456774484532,9.14549058045606,9.02703973716149,8.5405108584109,9.19869633618507,8.36061364256217,,,0.35294117647058826,8.572657954064768
8793,TSC22D3,,,,7.22184990866528,,6.92199926562897,,,,,7.0237098494828,,7.55588112698861,7.13438146680605,7.82085890761059,7.31484248719911,,,7.2408938137285,,,7.46941540699907,7.29647753149707,,,,,,,6.55989931324785,,,,,,,7.12194078676066,7.95127069616288,7.07282085895095,,,7.1154507481805,,,,7.86430902659289,7.20829756045887,7.14714503655554,,,,7.33089406162384,7.32265739014787,,7.29243681700383,,,7.88779388824235,,7.27593194336287,,,,,,7.33940482945714,,,7.82873354389115,6.35072263746724,,,,,7.73260206536037,,,7.49472077404415,7.63294492279644,7.61891698164296,7.78858488449298,7.60735021234589,7.32701672113484,,,0.611764705882353,7.161291769718014
8194,TSTD1,9.48498609162435,9.38641810438676,8.78183801809503,9.65333005368618,8.35720475266113,9.15626076626896,,9.298922103049,,7.53599912031232,9.53206365694027,9.4792907825063,9.1132527923489,10.6642864234926,9.2551379366369,9.64306096912545,,9.16106713528033,9.1271612552726,9.24427874302807,,10.0440710827339,9.88311869517728,9.34089529729655,9.03292900733148,9.86972338847361,9.20509583037688,9.5939174445359,8.81419721017032,9.3382124999687,8.52937367107904,,8.68167012162633,8.60300455073883,8.7927715025988,9.2007312720195,9.55301507034111,11.0211171465778,,8.947884412589,9.17230301666662,10.2467812320975,10.1367444310997,,8.97420193916186,9.01246128620277,9.53317880758749,10.2679834472199,9.60671748129501,9.28722880024141,8.79776293008753,9.87631534383079,9.8017497438518,,9.45222591034733,9.42206693941348,8.8218854080242,9.19795322823774,9.95112244053029,9.04156004201097,,,9.34867642106511,8.42313953497417,9.33179109255589,9.60749927462321,9.22016910324911,9.01648133388879,9.87014085995379,9.0444313356376,9.77566992588904,8.06261959060372,9.17470428500921,,9.72800066851233,7.95152135629014,7.84102377501225,9.28694215564722,10.9344321884534,10.032522489763,10.1960363044581,9.35900612469171,9.24239784459851,,8.62450223497764,0.1411764705882353,9.19107315819863
271,TSTD1,8.82342361691044,,9.29944981959874,10.1889986372598,,,,9.04081509297886,,,9.84110515110263,9.64281711251725,8.6097254795787,11.2547464335659,9.22555854450452,10.2721281610797,,8.5710335255594,8.53220705877355,9.3529462033229,,9.30939923746297,10.2222631267928,,9.43853587575689,9.40598983458848,9.00265177173468,8.17460064406728,,8.60076452477477,,,9.20768426051069,9.09678090511748,9.09962167805975,9.6215266539094,9.80095300253257,12.0847813856773,,9.04523912286628,9.85302140990788,9.44999551737495,9.63596591307932,7.4484811749592,9.32109108637265,9.56854757998554,10.3822314149208,9.46508377390838,10.5512270903448,9.28251800860756,9.23435563424088,10.2054275857916,10.0806658062921,8.38921425176439,9.1661728465429,9.16282316114864,,11.9784427315591,9.0059741186885,10.3941610110668,6.18203028418458,,9.77674173846168,9.2486481386196,8.19326358199881,10.1869169863514,9.52120559238985,9.98089169829192,,9.19200874171734,9.66227109444044,,10.156945374494,,9.90488596668317,,9.22609163393123,9.53092651704179,10.3130802142615,10.1876959979171,9.93227671316607,9.48145186957811,9.77706603605509,,8.42064644525567,0.23529411764705882,9.340174026055244
2544,UBA3,9.78101334151849,9.63228481798024,8.58075601341733,9.70933531971551,8.12151634462863,9.31266743653241,,9.03161597238331,,7.55429224555905,9.67241269567802,9.17146305890231,9.71686109603928,9.99222277162511,9.91994957217469,9.9898106330192,9.22673562719731,9.25805310754826,10.1254898005039,9.63965815656782,7.87030418822382,9.72535880156901,9.9368923710043,9.09090113645281,9.76772844473526,10.3551811571965,9.53363265363865,9.28827859520351,9.13825033737359,9.2531026762986,9.26505207886454,8.39942595957588,8.22569503046268,8.12047939782249,8.65460436072606,9.11482251069401,9.56854229535781,10.3126324177019,9.38839869705001,8.79693545849081,9.35560872134434,9.7951450449225,10.2241398751075,,9.15877665950352,9.73610356055702,9.94826171356092,9.64420868242266,9.84564367094145,9.12781620593,9.18438464261798,10.4556800646421,9.85238914198689,8.12407149463418,9.63769798891956,9.37953883565817,8.84713760519834,8.84232333194189,9.23102081682278,9.16070273395872,,,8.94074992299999,9.17120405855644,9.18746827633749,9.56103147946673,9.29861891840187,9.48653895699957,9.64150034629577,8.96217840412311,9.87309317873647,8.39805350813852,10.1081788282345,,10.0320814953804,7.73102427263178,8.72024570534039,9.85500593221646,10.5638067382252,9.92517007139182,10.1113563701469,9.76792242948183,9.65885073910199,7.81359244323478,8.29443325663077,0.07058823529411765,9.212071261718384
164,UBA3,6.62095420732894,,,6.71238564785318,,6.30051740574067,,,,,,,,,6.11724838223261,,,,6.40258539927742,,,,,,,,,,,,,,,,,,,,,,,,7.33546875210408,,,,,,,,,7.69982904612097,6.84324176142386,,,,,,,7.5747133148422,,,,,,,,,,6.8188179272485,,,,,6.51792840663357,,,,7.28757965323568,,,,,,,0.8588235294117647,6.391545648727188
6390,UBQLN1,8.73699254591004,9.30715446280672,8.19019822530118,8.77661703980429,,8.26286292452926,,8.50708248185216,,,9.03719240235008,8.55889384061978,9.06179802847535,9.26798882614633,9.21476446536589,8.99675883182941,8.44843588720865,8.48353682325301,9.10766120564105,9.24903433160995,,9.11540607976613,8.54461837373288,8.84455063778033,8.67808055327477,9.72307590571377,8.88966668292581,8.48900401348432,8.22077143825082,8.74935895740097,9.24651259076637,7.44085824671034,,8.41239127207187,8.6415505963944,8.22759776566451,8.77429711780603,9.47155412681194,8.49475286809339,7.86369166952099,8.79588077710572,9.593149721515,8.88916459934556,,8.50293741804237,8.83790583977198,8.86957461952141,9.1179381039803,9.22313532878506,8.29322285865375,8.61910888788471,9.15684432146765,8.88905117985612,8.16641126490211,8.87343267432738,8.52393941663695,7.97029758845065,,8.3779878802635,,,,8.21136021896687,7.53472523333919,8.68161307687352,9.04879610019215,9.13075921950626,8.43329169340198,9.21840690782041,,8.98271516842887,7.63445567769648,8.98572895009125,,9.22156226638783,,7.75325596906931,9.10525317499837,9.3536298090346,9.39362176317179,9.23604258630001,9.16727416832309,8.65123877283419,6.99993696352119,7.93291471663203,0.16470588235294117,8.591333083587848
9451,UBQLN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03309994735273,,,,,,8.3214299217406,,7.79254832669105,,,,,,,,,,,,,,,,,,,,,,8.20841918202883,7.7324725855119,,,0.9411764705882353,6.83819107231889
3210,UGP2,10.3322072546465,10.5298760517122,8.96367739282178,9.81643032736455,8.58411400394344,10.2712842145406,8.04866205512268,9.62698543275648,7.13251401237015,7.76129280770924,9.69374174760046,9.63440189993876,10.2152300200738,9.93778236341803,9.98643955470609,9.75001489085535,9.38116509930012,9.57836638353272,10.1076646779303,10.0451675217707,8.39349809077589,9.93599109147024,10.580416405336,9.90962086774099,9.68181126076759,10.5331214535706,10.0157509959231,10.2706188872778,9.22411335086788,9.95101061411412,9.39405679928888,8.77139926809032,8.82568956592914,9.10572158498072,9.77940049061567,10.1769740540128,9.73198779957541,10.9348042840499,9.6700609993816,9.30604084244499,9.89771319628626,10.1298920622618,10.133868574147,5.6789186765823,9.5523136391486,9.49042681141963,10.0465354977092,11.4223836764248,10.1783631575302,10.8702438344536,8.90987341912151,10.1973942271454,10.4654243178058,8.54695574485734,10.1063822458875,10.9233553605087,9.60774494732877,9.05604318901323,9.94727237175615,9.49903681023634,6.94199260342196,,8.91876987015609,9.17341857599185,9.60352980713317,10.3133012768034,9.84543206673631,9.78529183608765,10.0966671147049,9.38625843493013,10.3319686787435,8.85114367520534,10.103523172822,7.2920331614304,10.5121446856554,8.29028812494661,8.69926969100351,10.3024784521002,10.8885626193005,10.0314242495728,10.9390928184439,9.75866882934996,9.98227066777881,8.12996631002516,8.10553068554676,0.011764705882352941,9.465224003432052
