Genes,S001,S002,S003,S004,S060,S007,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S045,S070,S047,S092,S048,S049,S071,S050,S054,S055,S057,S094,S073,S074,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S029,S079,S061,S066,S031,S052,S076,S083,S090
IGHV3-13,10.502120504213,10.8846008481472,9.3501746153725,10.9669186175291,9.73820778525456,9.52319359852427,10.4953054145628,10.7469048200064,10.3665092448451,9.86409411494007,9.51940861525253,9.95238538590898,10.4801306357291,10.6481960455085,9.65760401302995,10.1474550786398,10.3033388514862,10.0339988187093,9.6719577449253,7.72730143200116,9.64119711235817,10.5555047895026,10.504958209957,10.3269142713078,10.3613537589587,11.8778261059749,9.77672944057681,9.35383717581917,9.14905222085262,10.7084604508308,8.96402096147573,10.2511607972133,8.04074151166358,10.5972210222641,8.19443669208975,10.3062072796868,9.71327757542874,9.33046586147994,8.89423235060504,10.6407484305568,11.0315718260313,10.4231753689867,10.4128923337318,8.27277673832595,10.4727516006531,8.95745466342849,10.1870472223847,10.2233359178485,10.622348758828,10.8507923922929,9.95444637936724,10.7673281929421,10.4572074818249,10.7683798216447,10.8284352136697,9.88490459323027,10.1681960855006,8.54489386835469,12.2361250341379,8.81323817921277,9.54095685643501,10.9373321425312,9.43868552091518,10.1121409466811,9.61374949063273,9.96339063401858,9.72291776413715,11.5069609774071,9.22744989801698,9.32011261492008,11.1835158590055,8.57043209926142
CORO1B,8.24544454143872,10.57620437284,11.8482837201919,10.0681191891411,9.88696909126133,10.7434049296661,9.99636329952927,10.8711200371793,11.2232672764522,10.8085437904357,11.5053640876626,11.1705145110016,11.1679844093188,10.9621368460838,11.1666824172267,10.5486942335525,10.6972701531643,8.5707909616307,10.7705628115698,9.49362786758432,9.56939705019193,10.9304534591651,10.7135297297131,10.5513106270731,11.3702065889386,9.04231139934204,8.88246382496288,9.1649001197814,8.57190242036874,7.83191108303949,8.86337123841637,7.79946917894524,8.37242048069923,8.75333399451972,8.71242614729634,9.11204495298542,8.70992210560692,10.3113031007487,9.78592269594053,7.78538223651282,10.5685460427028,11.5830064293922,9.85237271603748,10.5978994335368,8.3848391493338,8.32120028326062,9.1264105519725,9.48434326849146,7.98976436383045,11.3397610352728,8.94271778705693,10.3312856495601,9.771654070331,10.7054049719661,10.2794008060336,11.2919973472474,9.63468148586968,9.59166660112939,9.91347700544194,9.69235874089634,8.54358552454113,8.69333847655592,8.96628327514288,7.76955602769499,7.88962718180591,7.21626579299724,8.73467774938076,7.85496286705308,6.39943140623765,8.18036506310812,7.43518277996114,5.3622564875475
CFH,8.91462747421039,9.27279873106961,9.76925453171943,9.85189583641789,10.6338073906055,9.62714687797038,10.6446424947585,9.93472131753841,10.2590557117691,10.4365767045238,9.65021810793018,10.6627841558868,9.96431265141626,10.7215920834735,9.95662816440699,10.6684917739016,10.7500535498017,9.31050975141597,10.806058646339,10.1616613853094,10.4128940649123,10.2213062063558,9.64604920005097,10.2833402947594,10.6798198642185,10.6108342202357,9.36623802252694,9.56948962545646,9.05202942993644,8.65856437851496,9.39744861954094,9.5941301005918,8.7682271542079,8.87718805070495,9.49916964953525,9.21677900121379,9.0776705661085,9.27471875360012,9.82099540698908,10.3437017700203,9.64678999081246,9.6450431777721,10.2001925726663,9.45729338813135,9.12616679991486,8.85279279049446,9.41295080723114,10.2609718214554,8.24618965828597,10.3209536474546,9.06453292616829,10.5617638442628,9.38548958006721,10.2797510722812,9.51009480549518,9.87203995994953,10.2061714245304,9.87022599021157,9.91100956971891,9.3181470380879,9.03283613112117,9.02496717214819,9.27049739697861,9.46253985621849,9.99766492992693,9.45374064842401,9.29832471752151,9.04914260886639,8.42180405720757,9.29366975558799,9.36453075990474,9.07715945285225
AZGP1,8.98284599831972,8.90509172121917,9.06148075531045,9.33486749668934,10.022061115333,9.42268887627583,9.62684344859507,9.52424778909415,9.6998522081978,9.71681376750344,9.59660359507276,9.71130272853061,9.55367215748967,9.36488148910025,9.89736767807397,10.4022256574138,9.67484335368155,8.55081762733179,9.43146733712459,8.78688381200874,9.59405438371934,9.56715446753459,9.27552954548395,9.90161799098691,9.49368889356423,9.6921997722195,9.14414720742722,8.70411675128773,8.54210891418496,7.91409875390513,8.48496206598404,8.39389022312149,7.79788226745845,8.77573065545707,8.80576122601783,8.35086692493715,8.31900473186185,9.91067004517437,8.97612848347859,8.42530824997506,9.49177720710114,8.86098395459516,9.71525569937881,8.9442601790744,8.25676915730027,7.9550525158522,8.73997717930659,9.82199787336679,8.03953136337099,9.78964483182472,9.76989895534827,10.2294510718789,8.94566054313962,9.66287341872412,8.60216517532301,8.85282966393087,9.30308193019309,9.74573389367379,9.53703021232201,8.75927374760692,8.29386775882695,8.76240598209094,8.62973832732554,8.62528301098827,8.98514957317767,8.78589507751913,8.55570532610577,8.60965032352243,7.47880613343374,8.91278101281707,8.75911818840417,8.38978196719911
HSPA4,8.31357657005912,9.53558187553955,10.1273893866452,8.82613032757991,9.30853544875147,9.74560659109415,9.06307203771456,9.67227587604052,9.40412166652506,9.51296747499079,9.57462684682381,9.67093882741692,10.1807770743919,9.56669227224408,9.66742198267787,9.49449994140231,9.25500684166724,8.75652433691371,9.37994829894384,8.66307602944067,8.75436584591418,9.31608118523744,8.99626717578747,9.77297872980315,9.81899346612565,8.2952224662091,8.63078503158683,8.86247285276597,8.36792018400808,7.32178807366204,8.86396439158524,7.93691418994337,8.08025091481009,8.23439086112853,8.11053214539664,8.4728490113931,8.01275932127067,9.63860673009743,8.86311943447387,8.90011790908277,9.43091111087723,9.67262382750698,8.93247383788379,9.39170015208216,8.25215915658407,7.71113265197328,7.92431610447555,8.55368968592524,7.06579608701827,9.51855286220364,8.5959693010641,9.41163144922948,9.13144487715494,9.66075990507597,9.13622108214829,9.6160135108295,9.21266424823624,9.5620532546985,8.0160202080897,8.92502512066078,8.13089255775268,8.1496626293802,8.61150593499473,7.97444842954325,8.11009498859269,8.38298736347529,8.12572622177262,7.5378586302975,7.41529496311739,8.10882883882308,8.16892570725248,7.70929167731158
INHBC,8.46898658052998,8.06011552287195,8.91060272576722,8.24081916214155,9.058671145063,8.15152786309966,7.96567377422276,8.07931402505373,8.52299617042151,9.38092008149587,8.27653057325098,8.4948418178131,8.27927200866806,8.36943507755551,8.05739791265471,7.80637779847383,8.94462246859601,8.72546328748148,8.59606356907445,8.49639700629269,8.38928327145902,8.4285942474655,7.7533577013574,8.16239637637854,7.64202664142112,8.89405971853762,8.44647327870116,8.99554680802958,7.94615152337217,6.52585213644615,8.6075582381779,8.7036863688609,9.12522738357087,8.20585986164681,7.96572795850837,7.63064362159691,7.60063897131623,7.25619945354569,8.08337565661846,9.31853312429302,8.24695279320861,8.42184196137899,7.73520928326382,8.32210574869169,6.94095757244946,8.24297492041153,8.04289654030167,9.2906427140973,7.27920282369805,8.78008616433908,8.06169803919879,8.46613713218583,9.19088126287583,8.35321848586037,8.81626478895738,8.44759303577779,8.96050830693461,8.64283013189423,8.47553895958365,9.10447424093429,7.32061429522743,9.00086017909846,9.31142072300486,8.6015858915713,8.96398467824873,8.91680750757008,9.12742780869691,8.22670525163224,7.79394538727708,8.34717938535054,9.09675420582646,8.83906063412826
PSMB1,9.13490516569525,9.58677421269839,10.2729282135961,9.52007151580884,9.57180224267897,9.74910486744988,9.49032979465757,9.72835094473394,9.75607389533392,10.0487733478634,10.153236003586,9.53571507635456,10.7293745513788,9.80841023385923,9.99046072401871,9.36125858659685,9.44814670975312,9.29000663026181,9.63444137819328,9.30083960569226,9.11286952237685,9.81223075903578,9.39437415188338,10.2469650819991,10.1377030641754,8.88587986466215,9.73378477668832,9.28389808685656,9.00558685800026,8.49927642639624,9.01251153125575,8.74030982799009,8.51190970498386,9.42399392226971,9.62586383445712,8.50556263774041,8.28901136802085,9.45137187666899,9.56718708377707,10.3550997514549,9.86998355715227,10.2486572064616,9.04560003836269,10.2238676865389,8.64210950248758,8.91699378808165,9.05010872498272,9.03703284241266,8.39243577891128,10.0836371626625,8.45348584110314,9.73807482913501,9.34452839120106,9.73503073422551,9.91330631775619,10.2805706882544,9.65253577175969,9.30377057272913,9.10747503656363,9.25181024131411,8.69677592783064,9.09207343606531,9.33119521264745,9.23028791873688,8.81863987399787,9.49076035107357,9.05333516440057,8.86185690399923,8.07751811652727,9.13907250082487,8.83903065725487,8.80023203129205
CPN2,12.0865472653932,11.5634140163966,12.1550875794013,11.048386913994,11.5879553018233,11.402274330468,11.8840793183182,11.6013536878526,11.4843155914745,11.5346956053046,11.8115114827374,11.0676798298685,12.000015385564,11.4739628427686,11.1594476819507,10.9711344336802,11.6361707792294,12.5244096149198,11.6999541241392,11.4245049247265,11.328222759671,11.6059432779273,10.9662042883242,11.5581052172472,11.6920127745154,11.777853772,11.6113553466282,12.3817427393522,11.9370985663685,10.8874732474217,11.82414911044,12.5856302904922,9.77598690835693,12.4981031299671,11.292008439789,11.4324923630329,10.4467364873446,11.1887455242221,11.3138422751146,11.3987961705945,12.3827074797616,12.0482469354299,11.5363024058344,11.4748614178298,11.0744026498429,11.6196857078062,12.354947724661,12.1562871811815,10.8818777906813,11.557236173971,10.5974826353741,12.2067662804279,12.383074740444,11.7406678129426,11.7737027451884,12.298220227252,12.2296695463623,11.8133298592167,12.6792734073067,12.274221507459,11.034303650604,12.3407378373488,12.3355066911975,12.3663639242188,12.070153547734,12.0349940557751,12.2437281261348,12.4484134874042,11.2965345234597,11.5449457003279,12.0444323368779,12.0202119320174
SYTL4,7.26202372453919,9.4912522750484,9.55615918978747,9.16314388101364,8.05728682226599,9.88774287485823,8.97434467435975,9.51930472443873,9.67572161562259,8.98950773065793,9.50560243961927,9.95214413296374,9.58610004741287,10.1673813653015,9.1240271181704,9.59687450488786,9.29868747511279,7.439965807412,9.52600966808205,8.50313267930983,9.33029304590929,9.58724927362444,9.1871709854975,9.2988367428871,9.37818566794383,7.58445469874386,7.07012249538203,8.5082899028461,7.72604285053806,6.84644682246017,7.70225544632313,7.32645609138497,,7.39959467463407,8.55216988076644,8.19750014804101,8.30400912045267,9.89330503840945,9.33395006106676,,9.14488065091976,9.44413004256999,8.82414693167019,8.30217385207001,,7.9296435397937,7.98823895693345,8.83345024728474,8.41891929119921,9.76591603919666,8.16413479699407,8.90621454371096,8.61742784754358,9.71867641553097,8.62077000602481,8.96394365153711,7.32536779119117,8.20836576014466,8.56999447141153,6.94119599486994,,7.31340214672451,7.57747854053914,,,6.25287239780765,7.85396575823088,,7.02758100669193,,,
WAS,7.71237179226441,9.54185547324115,10.7038408593111,8.75994430174774,8.90433540675486,10.3904249315139,6.84968243309878,8.37132788656579,9.39950555571668,9.86803121007397,9.26564467454151,8.72759146432369,9.852675568035,9.64131131720438,9.63995990125001,9.63976109444062,8.94388252038204,,9.23119066529513,7.5814573364069,8.19423487893718,9.53029865540711,9.99435735346958,10.157084970653,10.4777739060874,10.6467313403547,10.2945126024055,7.95928889412013,,7.71492556267517,8.00364274180565,7.62343819019508,8.24965975161808,8.14682093769829,7.8107746614914,9.01693692340428,8.95222593719838,10.1864902147148,10.0564529503198,10.3750236318155,9.14282997191689,10.2661859553356,8.68886622963116,10.5046294949267,7.89885024067757,,8.40117304616333,8.62720667722487,8.09887462357098,10.1087802366798,8.82298548692681,8.31294808113597,8.09679961728968,9.96481050593786,8.50917136194771,9.49068661246402,8.32474124657416,9.16835484001938,8.2374761155186,8.29203483435843,8.30048844389075,7.89796843784461,8.68019408765254,8.56116607887118,8.7041793870678,,7.82473451903412,,7.33994790193028,7.48321774746668,,
SOD3,10.8078805019917,9.91342245422454,10.9526667433473,10.4296299737989,10.4277796995973,9.36811284923374,10.1194780025913,9.91560281564632,9.96305252135843,9.76591806424909,10.4505617539079,9.16666803995465,10.1952007596973,10.0201949401975,10.3901830753914,9.44577466163286,9.81646376203189,11.22185208354,9.74945453874011,10.3208467536402,10.4527846048255,9.94249378434287,9.12163428851911,10.6053757637156,9.70686186091459,10.1292291066013,10.2909172612356,10.0331187686224,10.4466010195752,9.32345402389591,10.3862622964581,10.1757720704833,8.51857940112351,10.5276094834617,9.72105272776693,9.78548792683979,8.62756650313612,9.57116181595117,9.27303429537389,9.13457192573823,12.7294146138772,10.6649039588101,9.66368951427232,9.2503780706702,9.52443485721428,10.3546200322413,10.2392063650488,10.6341048835201,10.5499240131403,9.67371081674804,9.13032351941031,10.0476902659815,10.2358353847898,9.44454145642648,10.9628591009074,10.1058348892068,11.3910065390467,10.276292409671,10.5838229692279,10.5078522015939,8.81753367072136,10.9951220990492,10.8724789811543,12.8582068919975,11.8017880730263,10.7912754855676,10.7422347931228,11.5281428426592,8.7213538602653,10.5247942847376,10.5900880354145,10.7518511251491
ADAMTS13,8.51306692533545,8.65252084046665,9.30575884058847,8.00211753163896,9.03103668129932,8.33991901679081,8.82801396236213,8.48669885545205,8.41084488439108,8.92704462226964,8.64033527618827,8.23508299432333,9.5538939966606,8.8306433866726,8.21765106137763,8.72854159428594,8.86753183360836,9.10544654685162,8.72466945670514,8.71197775047444,9.01730181453665,8.58298754812166,8.77319028814552,8.58017847435376,8.53036717131121,9.01318947221448,8.74669033987649,8.70276493195163,8.73419101237557,8.13591841316165,8.98758804382432,9.09520000574383,8.35645261044971,8.72768881557544,8.58190089719039,8.41723436561016,8.50498621516675,7.82382997296196,8.39706819907079,9.71009878479409,8.53012088802136,9.32147359552142,8.60000253989133,8.52995006383251,8.85246981228347,8.19786549092497,8.10733345420851,9.17531503202306,7.82961829530671,8.98622586823597,8.56882842496465,8.90289829159137,8.96331859257578,8.46738606097281,8.98709507240023,8.81391248071371,9.20223266797408,9.23020517068939,8.9375314577142,9.08432248436357,8.76831490404978,9.0695636529251,9.2325392473764,8.91620656229681,9.10958020400525,8.86408704969672,9.45388204746027,8.6727900571787,8.54636365371995,8.79374756472785,9.39209490454606,8.82732086065901
KRT13,11.2710435615775,9.25644224809244,10.0735965109996,10.7538201824165,11.3618136863401,10.2638555158785,10.011803598146,9.36440103203969,10.4066175335015,10.2092124687815,12.3339680726484,11.0174039078662,10.8303927762008,10.0896743575302,10.7711401040922,9.93672045748554,10.1171468660408,11.816525490875,10.3628638074607,10.4567293205422,10.9587490253969,10.6115628616035,10.8422364090952,11.0409496831312,9.87478307339028,11.0418387526654,11.2890935811453,11.8790475052028,10.8116674378275,9.48427729615075,8.78940816481551,9.94295256899866,7.87270901556705,12.4378804156737,9.52142193843494,9.81188537078953,9.5004444780062,9.27745510572829,8.8250012064783,9.69755184697776,12.0060961258007,10.3371322422582,9.32779305490472,11.275750711032,9.73541471724168,9.30945331867447,11.1666148479085,10.9693854364345,9.87357424424274,11.4425573418652,9.99422661144876,10.4342282553041,10.5656711438939,9.99679163924951,10.1569747195828,10.9961799520968,10.3511240207508,9.05733399163568,9.97185849385512,10.6780561435771,9.54545787026682,11.8815999854896,11.4465503800286,10.7366501287388,11.3121468071865,11.7388767855694,11.4159675943006,11.4714208698799,9.08549855270782,11.6037405441155,11.9210304501856,10.2641445030023
PTPRF,8.17058076928881,7.87286093580349,7.99213592633197,7.514106508426,8.19983968888986,7.30118411816019,7.85689329599152,7.6621064092386,7.21606914199824,7.92519539315376,8.3712159127948,7.53889218878375,7.7129415323177,7.37573446548895,7.69189290138177,7.35052836842688,7.50708417017035,7.8629823506081,7.96936102567561,7.91384445367291,7.71629734610892,7.52832163289594,7.37953734587506,8.36719655662705,7.69632024913659,8.65275534348911,8.52316303432343,7.83698346391581,7.46061510360867,6.39103768893367,7.72950504116229,7.82298053169605,,7.31949503929124,7.13826071794323,6.84638805452271,,7.1703836306264,6.91469641063062,8.14396106662724,7.97639665812577,7.89681589834555,8.16863990649476,7.78114763127125,,7.53707827625119,7.61310377535843,7.57812797413614,,7.92423678869263,7.70457041098881,7.73827726479575,7.99849844820262,7.95316577756031,7.93520416910536,7.93892911620516,8.34348952693147,8.55056845145439,7.7145722098275,7.92248210412224,,7.60692332591486,8.06278544741697,7.78968948780306,7.56218180063168,7.15942243846491,8.23852906944083,7.46933909818781,8.43870622928509,7.92161052989086,8.4797869656942,8.20916133403478
PGLYRP2,9.16077177912415,8.85135461366512,8.81700382521569,8.92797867717614,9.85149648650888,8.74828389133462,9.3304488798963,9.1359577741422,9.34223845947376,9.94271370482118,8.5510021390664,8.78123399778551,9.86114134726257,9.30035384398809,9.0485394847258,9.25161994818022,8.98699589272597,9.84033345556215,9.07507639890874,9.25069785687384,9.28820697019744,9.47497479643276,8.76747062149557,9.03929879637619,9.19917650444,9.37470621490095,9.01082758189655,9.06837487685479,8.77531300958891,8.83905010961117,9.34579535175458,9.51396015891343,8.53898940592083,9.53992445109811,8.79861558325153,8.98833856923658,8.41818610735501,8.56083435848095,9.79606010427757,12.8331190976981,8.90171382228523,9.31376046431079,8.88232481182058,9.47448737896729,9.08319126286013,8.71491384092742,8.91431151712599,9.93430074338671,8.50229385737233,9.67920528211883,8.76592835561086,9.91435512649278,9.87846776030469,9.167467873963,9.76549578714906,9.12644865280624,10.306125674915,10.1570852632997,9.23583093957276,10.1463707993886,8.88378695222745,9.85847059901642,10.5378016995244,9.9787579820504,9.42627003823545,9.67491542346618,10.0916067272197,9.2990610256602,8.6001945150339,9.15200935057332,10.3601467894781,8.98201743793271
EIF2S1,8.22495396036542,9.60835775928378,10.5724712121064,9.10972323904341,8.91872424375252,9.7619920342037,9.19998880064081,9.79261082163319,9.90784298897969,10.223315165998,10.2214230244296,10.02066882842,10.1608176404436,9.69180162026168,10.2419003878819,9.5580920544157,9.80541562540607,8.36399720475728,9.71918103952609,8.82564207158351,8.82182739038912,9.564748388776,9.62131196224276,9.78116699019885,10.0908219957658,9.41084621054752,9.07213235106987,8.36752185050302,8.3574530360321,7.81552387618885,8.35239646640175,7.37453906124282,8.28540837045644,8.2540201645084,7.36539939575514,8.00082076125266,7.93902129166237,9.36070442423831,9.55540168055443,9.65367385325846,9.36052581218995,10.0843626242562,8.88112477550361,10.0097484279085,8.32857454578978,7.56965722999265,8.10680664648782,8.7155337280192,7.57383813509632,10.0109517402789,7.97812477885751,9.0321232815681,8.72748349450342,9.67073895803586,8.95724272981369,10.141124865797,8.98014719243741,8.28067397610274,8.69465025762266,8.91913175174914,8.09889144187249,7.54435115602629,8.01880039296286,7.6975481590693,,,8.05146738428275,,6.64857887235958,6.72488731830782,8.25781870116391,
TSKU,7.76635096097452,8.51269425260023,8.25450190254328,7.47064863757454,8.45953756032878,7.41441123382797,7.77950963955223,7.81250418156543,7.75782415876794,8.12523695119926,9.13935236361804,7.35563332234325,7.91228513480822,8.19347612030441,7.73613170601687,7.84369451964552,7.7822343499184,8.05255372441843,8.14486680614933,8.35773930982229,8.2374947801599,8.43369119984705,7.67401583389799,10.2135811839,8.83141030854505,7.25636184994862,7.8293638238138,8.71240163022197,8.40148417349278,7.75898516544647,8.69373706489184,8.10277137099413,6.84738554358956,7.72634522116121,9.19109954830904,7.5233814228491,,7.3752209416435,9.13634619012955,9.60985624712918,7.87015069442456,8.17043686939605,8.0259806507865,7.61453327124975,8.00671312742367,7.59481038224638,8.28644459075877,8.13053979286703,,8.15890991635884,7.88310322264032,7.44980624917407,7.65909621254114,8.10916975684127,7.570256793985,6.29933336728292,8.47564893719756,8.42344695015706,8.68167763255799,8.08638098947591,7.80077827133137,8.58433542980284,8.75951556688631,8.32616629272516,8.57978419401517,8.43273257791894,8.20372531316067,8.83908836777943,,8.526691268458,7.94706083005918,7.76153130236895
H2AC11,8.51382076409387,7.8342571657959,11.1078665853222,7.82686932309512,9.72234843784435,13.0860820324612,8.22965537865745,9.32560616625251,8.3112313957296,12.4187958052471,11.0609091387751,9.77015175326164,8.51345779131337,9.2254967116632,14.1053765590002,9.01535314149159,7.97971991014866,7.59482437286093,7.43489293032906,7.28062756779865,7.74321094403033,9.25085615640011,10.4251610371383,13.6514636378258,10.4381505733732,8.12671570972848,10.7406153990837,7.93028652780512,7.97955286387626,6.71418009935458,7.43751711074886,7.8594225166361,9.10281667102767,7.18275016499761,6.92657830411006,8.03879062928677,6.71888119143114,10.3542181882791,13.6762061248988,12.9393100345374,8.48512945391537,11.6383111258304,7.89444729364258,12.2693310866238,7.08789937687809,9.25209905951344,10.7797755152565,7.50961220946145,,13.6942320144359,10.0718384159356,7.86387005786381,7.89008807645432,15.1066934017474,8.49171561576897,13.2714440770297,7.69382693287744,8.53492360058655,7.53651474438592,8.03065530340003,,7.63276574934434,6.60504555187124,8.30255052839813,8.80987165133431,7.99942511526067,7.24220804993011,8.02798779793315,7.41425207818641,8.53096598483126,7.69982041474494,7.14215931820192
CD59,7.53386212582166,7.50438463519219,7.78867756247242,7.97916268110551,7.59922404491591,8.25559771404301,7.70328444242785,8.38174894963634,8.53856171666018,8.70651464467392,8.07142437665228,7.87078985052914,8.93282446880596,7.87612713123788,8.36895184632829,8.34865209745093,7.96166829891714,7.86190695703532,8.07129680765149,7.97280638212052,7.9135442105149,7.92558296358361,8.22495097734073,8.43321435778669,8.23796312396754,8.24460796374751,9.06244837852466,,7.31724416333335,,7.97007541757532,7.46603674686702,,7.1625190389093,7.21223055949134,7.78616798385901,7.60302211704689,8.15542121864872,9.22707993978881,10.9632082810115,8.2561252101988,8.01868455501374,8.29366284104013,9.05936749862858,7.61066675416869,6.73549521740818,7.34606214793093,7.8121133874063,,8.5807017485059,7.84012353206829,7.72493074127802,7.55203585886798,8.81196020128512,7.46486816860251,8.08957875009459,7.23281567253315,7.19146553527639,7.49545006572319,,,7.11492551218925,6.88522704828258,7.303151608938,7.4853210113748,7.71922858421882,7.26379551413087,,7.20741712754101,,7.01926692026985,7.01487483975413
ATP5PD,7.62705700604652,9.58431902700549,9.51760110126426,8.9958461762573,9.39812528637632,9.96244554417759,9.35988750638607,9.79396838890964,9.62907069970184,9.90713261418222,9.31917554973872,10.0437285589385,9.6567269990755,9.98322412683097,9.96829505798048,9.99108671582697,9.77737844433321,,9.61327509012547,8.9048948431717,9.35906972589101,9.68509220646185,9.66327149700705,9.50985531660403,9.82296134922232,8.54939018808937,7.8658166135998,8.46138938082252,7.95828926980683,7.56603170378153,8.23924082044456,,7.95966049923473,7.64010324648795,8.24252595730812,8.39469508622897,8.44907603610752,9.88375203244495,9.99709446809859,6.93731790739379,9.2556155263288,9.59896923732134,8.79823996785265,8.86772728680414,7.5190925587621,7.80558946456353,8.04274435642929,8.66738232097595,,9.66389589055066,8.38456360726746,8.91818920737009,8.63725879253411,9.89088019974508,8.75518902917707,9.94574390754902,8.47833944590415,8.84292292231887,8.43635804261728,8.07467135906587,7.70850097327592,7.58425077873011,8.39039041378344,,7.59124187795403,,7.58892329297439,,,6.81074532698961,,
DPT,10.3697110898864,9.59760908510677,10.0893399889697,8.86826856670945,9.57451950180615,9.12860952977959,9.94754349794772,9.26158267283328,9.22130621502319,10.0797500602974,9.50657851391449,9.60217953520348,9.8337110558576,9.73465490522586,10.341606448652,9.41622874242741,9.72971144954806,10.6250106355562,9.92244622921029,10.6953118425306,10.1397876095525,10.2013448829149,8.98419853217573,9.30144526109341,9.39594360220718,9.96839575194887,9.59676272212061,9.8204631395008,10.365282348783,9.4916693084557,10.5495722874842,9.99744410442496,9.60819125747185,9.64992858711175,9.98965349637032,9.92256785827312,9.67371983827671,9.77005639522642,9.53270842323202,9.86871007500003,9.79486809999004,9.8631905521401,8.85503594024702,9.13603661528165,9.82205120079381,10.6307192268541,10.2055059425576,10.1899687085133,9.25166283207743,9.88562529232563,9.86133328267234,9.45104002172933,10.2453570064365,9.29066594993776,10.2285244694388,9.14488242408803,10.3144325700225,9.40495458881617,10.1028151727064,9.92523663939603,9.17908748225894,10.1889339986425,10.0111057845778,9.76234516856808,9.61665246340806,10.3409962117212,9.88391812647817,10.6159271052448,9.35296888063452,10.2822217094876,10.1483714378741,9.63193107921523
GSTK1,7.05779912296196,9.76856041643892,10.1258671619395,8.84216979902075,9.34651077413792,10.776627393201,8.64728792377431,9.55856900431746,9.59114691217757,9.12494007678194,9.23923112567447,10.5751443076098,9.67459226788912,10.0570092642251,10.1668849650269,9.16316939621261,10.1229696574194,7.31565107854859,9.52591515879158,8.46709887351292,9.14444676786331,9.64385765117856,9.30623754695921,9.51538778292553,9.79702054414899,7.57673874035804,7.60894271972279,7.95086007341806,7.86601157740841,,7.41599733788618,7.75234883718004,8.14097084816173,7.19216077568192,7.6711177811226,8.10821280015029,8.96920848634303,10.7478767748662,10.196775547769,7.49102337325952,9.91137645948924,10.0677638987199,9.00663546712429,9.15914463122689,6.99240857203726,6.71691895884284,8.02605273010048,8.34285392589247,,9.92985709743934,8.98248086306242,8.74423007820397,8.82659736935659,9.92677715979199,8.97692960943064,10.01244006914,8.13750628840678,9.28769692238822,8.32403180436982,7.96410890758164,7.71194724069562,7.41194737350855,7.63704317236402,,6.05906866317074,6.67021334197428,7.46542438509403,,,7.09267468741878,6.77173900791493,
STK4,7.71823129477548,8.98888084731389,10.643270718428,8.21865043670901,8.90046967657617,9.50667734667721,8.38118321502589,9.2198456691039,9.45620227848144,10.1345286406717,10.0001854861227,9.74914820392977,9.54043762148905,9.44425221287712,9.82259733576765,9.27253764097757,9.70754468307731,7.19929498358833,9.34639556771073,8.50054931404374,8.28482684714852,9.38728773362276,9.01149034987904,9.47892330355823,10.2384070918892,10.5359217942724,9.59816589625706,7.91171151742304,7.92300992857597,7.45926250532103,8.07059055439319,7.17952699932408,8.03935305070084,7.60265076290115,7.40323063401253,8.15441680020126,8.31055939502186,9.16580776817456,9.76692555864324,8.96799407511899,9.02874941882343,9.88112818069525,8.49336073324355,10.0605671573408,7.62681523738684,,7.86208773159607,7.92327744837108,,9.73760558372079,8.4644367998793,8.90448697261761,8.79372701094555,9.46103078529673,8.61091636385394,10.1630809924961,9.01073081259341,8.99845545081398,8.3234560634031,8.55146386834974,,7.26976287185059,7.56011337359092,8.03645886326034,,,7.31343339629714,,8.42715805975819,7.95662641384422,8.31868251394063,
EFEMP2,9.71576296367754,8.93357394139112,8.83319431821576,9.40191626641944,9.03336021160774,8.27479079465729,9.23516014782426,8.97066579630256,8.43049978708141,8.92259191052739,9.29854634591516,9.1223460760097,8.95901233626606,9.17261721518969,9.29991157717749,8.85354527861403,9.45744951722004,9.72942126745698,9.27200869742064,9.87205768669151,9.85336571601666,9.48033240559269,8.81483634464756,9.20927243783734,9.16719884560541,9.71070752757579,10.2587427890471,9.70002295412501,9.68528774023015,8.94905786924276,9.78578513948094,9.59280998253017,9.16698894243145,9.26378425675219,9.66809333862143,9.5327834638893,8.94375690796346,9.06450325520376,8.6125614002946,8.00799157206358,9.43803540248629,9.24978802844558,8.80681225210088,9.01503261097546,9.15965536789722,9.63976976054359,9.58441840618213,9.31863818852834,8.8416611816556,8.68882580592708,8.96165103605253,8.6166837754103,9.1673466109025,8.36668891320196,9.3648425183018,9.19279451841588,9.43061339245118,8.24791106600517,9.31053545369735,9.35282983290297,8.95020142207927,9.46209063432329,9.79743099041726,9.51004744809494,8.76093870264894,9.60491084816618,9.62095251071805,10.1377404711953,8.80818123425402,10.1933052077681,9.25316715354274,9.52401480517634
