Unnamed: 0,Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 25,Sample 78,Sample 83,Sample 70,Sample 90,Sample 45,Sample 85,Sample 17,Sample 22,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 20,Sample 51,Sample 48
1256,ANXA5;cRAP-ANXA5,8.70964910031962,7.41545603572103,10.0907647292622,7.46077789395497,8.83438179907529,7.40034845765238,7.80117839211975,8.06554703855006,8.36395248274644,7.58353330748059,7.38689025644475,8.84371143846185,7.57818795148922,7.96161664025708,8.36656272538198,,,8.54359275141715,,8.10207992808262,,,6.63632377132261,,7.40498723263054,9.84473496042335,8.3904284891245,,8.42002137883505,8.20748607831166,7.48051042022415,7.92174448797077,,8.61138021097526,,,,,,,,,,,7.72482217474327,,7.45953263768874,8.78557051617037,,7.05999622504962,7.37390168074908,7.59049946418615
1314,ANXA7,9.33494268820719,8.38874015800088,9.60086412130995,8.26492290022965,8.57173178610083,8.08883490869417,8.42424601003847,8.47599945376079,8.5434988745146,,8.11493350352147,8.73218222357132,8.00248977081488,8.16178204588422,8.99669495634864,,,8.21883470790712,,,,,7.87275298641881,,,10.1562432328843,8.83074552906227,,8.48618471797978,9.12827628222698,,8.37837300773386,7.20113214839189,7.77207308450015,,,,,,,,,,7.46779128367429,8.12036921281971,7.94847733661677,,8.73832995823445,,7.74854455210389,7.93461737725797,8.32867119199799
447,AP1S2,8.66885172718885,9.16062722383447,9.40352095938904,8.52103428961795,8.45966817075499,7.99813772948831,8.52358329813756,8.37896030776154,9.01141582587761,7.96980205367252,8.58428440749975,8.15753524840291,8.3315063370098,8.65110512142308,8.84266874481011,8.53602825337389,,,,7.71919754869151,,,,,7.68677350515762,9.36821021483238,8.89003254075919,,8.58405194858259,8.56715122387787,,,7.45225077228686,7.84900412076833,,,,7.61801517386801,,,,,,8.06317366373912,8.32141116942669,7.48723856998829,7.35154539150454,8.25525860579345,,8.69056057717255,8.85588877047791,8.40176584310875
1252,AP2S1,10.0028764261943,10.689679774153,10.9398845663227,10.1703486270653,10.6383431662048,9.64932479301717,10.7952482090924,10.4451071270675,10.7959657681287,9.46966722775053,10.5300272037856,10.4866434723872,10.0815546449544,9.84018301639832,10.3580659042152,9.99250925930397,,8.38980035735755,,8.69373984383173,8.14317559247455,,8.1261245497546,7.39651677764188,8.69245976737518,10.7423137633244,10.7521532588947,7.99881983481428,10.1610074937652,10.3796478369565,,9.02365614058477,8.51573233525084,8.93900956338088,,,7.20652342574792,7.64940807762571,7.50619195457406,7.36440986357779,8.24305226233073,8.26011348150785,,8.93210693106043,10.2622567822128,8.031910060035,8.7405719187567,8.29511292295823,,10.1944769316793,10.8468069968859,9.89035834362486
1193,AP3S1,8.79881040898017,9.5421707313446,8.88848908962333,9.05968511963333,8.90740534347986,9.22573193686582,9.01501865933327,8.59080907210956,8.8972379104646,8.13065713597783,8.87650159919888,8.60762411311065,8.91619099993206,8.71797772263488,9.03419473507943,8.08744160568524,,7.66971499837109,,7.94800494693971,,,7.40426617428036,,8.16526656633058,8.57575190044225,7.97096490326059,6.60077098097873,8.40307484539891,8.46675591387301,,7.64163613383029,7.45126438391609,8.94835857247606,,,,6.82549807234774,8.91410453976269,,,7.99866801769975,,8.0000892436351,8.75096819034171,8.06070905911307,7.89648404329669,8.28176679436038,,9.32058801540486,8.83661641335995,8.66990794791833
1524,AP4S1,7.23548987157209,8.85873385119239,7.69814637250683,7.99070490511758,7.68448788225653,7.93880573750583,8.14560863656111,7.99313848171204,7.32703469394796,7.17333424744432,7.93815501479852,8.15991590967818,6.93275405281558,7.43805850982695,7.24105422913255,7.0841293006352,,,,6.53997183657636,,,,,,7.20364098103008,6.84395564291659,,7.49680777800922,7.2289130700064,,6.21066184165964,,6.64754824782979,,,,,6.86502958260045,,,6.5913398500291,,6.58693704493384,8.21926585004618,6.32357250946522,6.9587133629797,7.78629276464771,,8.28074386095047,7.94201557396419,8.05012935476058
820,APCS,12.0923392917285,11.6091160242386,12.067911162191,12.3983480048977,12.4521341023656,11.6074178051039,12.0706990202191,12.761713231347,12.5975935309738,11.8714643048481,11.9903317276976,12.2546958080809,11.8034451231733,12.784336758354,12.4560135223926,12.6736076646554,9.19528465970945,13.0371586380094,11.015506778936,12.9194504096289,11.004711714,10.8253249470943,11.5113374081214,11.29952167179,11.8659426195727,11.8785663596834,12.1660175463899,10.7792105736372,12.6079990543217,11.2500340327211,10.5169032471303,11.9566135748767,12.1577628422744,12.4978140766831,9.36542971322275,10.1366641368205,11.6998996260311,12.4242349671511,11.2008973954559,11.8125123057788,11.6062820225953,11.9350377024497,12.1857625066704,11.3451004353555,11.9900270669288,12.4390648940324,12.1082335514089,12.372771691662,10.69991878391,12.2581359066551,12.747069826851,12.5307718893009
510,APEH,9.12653774714559,10.6310301909676,9.829017876917,10.1544077926117,9.62223069078809,10.0841293607487,9.71560276879651,10.3013911111671,9.61633970389616,8.91242290719899,9.84751258001079,10.4766300095395,9.81311680263013,9.8568474532971,10.1449095427154,8.93050041000387,8.1493796066879,8.53556738884535,8.19877098283378,8.7010679744856,8.7737719459628,8.59922720907956,9.70011499528254,7.7733545678471,8.41648664555285,9.33397139777211,9.57400428532035,8.41323796603603,9.75974507091246,10.975117559059,7.66978293440054,8.94049195815372,9.02721022968182,9.45833069760577,8.11098226466487,8.09210214069018,8.09882842454788,9.21614629278083,8.46399180742382,8.45693295142493,9.62067322420853,9.00621021898668,8.2421949886373,9.2667003402232,9.9843859392917,8.64143393306059,9.55458601857687,9.10578103193643,8.01146846197572,10.4331223007943,9.88358436970558,10.2408828160229
172,APLP1,8.78261737231875,8.71154157952953,8.34409361158868,8.61872795918916,7.91756273925219,9.13299369585084,8.14808709400958,8.42258933042632,8.68947398927692,8.16294588180869,8.30400022057226,8.36303227781723,8.29539296330074,8.1811580898596,8.86763653713711,8.60624780485398,7.99260904611391,8.72064353012722,9.99112711468469,8.84986494946916,9.16129188827541,8.05199482058899,9.10969473851004,9.00575929769254,8.66135108396832,7.93823331624882,8.16792155797878,,8.82755822532153,8.02141767753625,8.3254487625318,8.54089613804218,9.36742316301085,8.65849261695741,7.5540470287873,8.26550280200479,9.3638779323086,8.72380145834408,8.90470120475045,8.37556103396896,8.7829494865524,9.33731258498867,9.20645633236068,8.92065485936445,8.08160337982797,8.44458869429467,9.12006395071774,9.06751066815378,8.72999549204025,8.25740047718321,8.02785203438277,7.72490928159152
265,APLP2,7.90029866051794,8.72250758481974,7.76968765882815,8.3731001292226,7.79791444982604,8.61704915955354,8.2639569102711,8.46808997158518,7.98757783229209,7.69591952168978,7.81239945250373,8.44649364143576,7.93890429072091,8.48997438766393,8.79800032135844,7.49446500702799,7.56036294261321,7.91782387386077,7.67531786407784,7.63766777388514,8.48357947246096,7.89653715487943,8.03303140898399,,7.54865274507048,8.32205146266065,8.07880492923297,,7.48400531399585,7.70625196588137,,7.90750480016996,7.62223393185778,7.8905644336352,,,8.08930805327635,7.99552510465739,7.39717922694377,7.57896018560891,7.28540104767151,7.93176370198253,7.62982174659473,7.82285368968143,7.95594252603022,7.27837084459377,7.88696412746929,8.07624129941494,,8.12302123676199,7.80957285378733,8.24886276718176
1162,APMAP,9.2613102240589,9.29821104117918,9.7597012708662,9.36489212657118,9.2565993604645,8.87280904861352,9.34107668041281,10.1434808289456,9.35871861276334,9.29037150677531,9.25888496500442,10.0958329488418,9.20962402323507,10.237655634743,9.73776899581066,9.34307835671985,7.31214725901583,10.0212250862404,9.90776920456742,9.6131168305889,9.17904317388503,8.66112699160234,9.12187700947101,9.03995182279949,9.51769263268292,9.47942269200088,10.8742976429736,7.71829782252272,9.61189465870228,9.99782735236639,8.49364305759023,9.28571170058903,9.29279299741176,9.1441558037726,7.5387127158871,8.38511390511289,9.61882510470586,9.71712327890586,9.97501166103661,8.84577832165703,9.25554418422862,9.44443406430881,8.93441408233621,9.44442157709782,10.5633217087365,10.0316045413207,9.64050893615268,9.76996369891249,9.61059918118319,9.87459869818867,9.89829980490861,10.1066471404203
320,APOA1,12.0099822512786,12.2668727649286,11.8450610075996,12.4209032983947,12.4662156210802,12.2756556423666,11.7780630301113,12.207803635217,12.4112348548765,12.4181380762718,11.9063597204116,12.5659807356769,12.0179286789747,12.4745304988771,12.170202033851,12.1794936365764,10.4206716359261,12.7177250181907,12.9046380984618,12.4505078218639,12.5076412489391,11.4122429795649,12.2586916657899,11.9510392741043,11.945382917517,11.5758043808807,11.850874060478,9.93824345055738,12.7408772769496,12.1744652119243,11.7191655785854,12.7795347844723,12.4563614605195,12.373363495582,9.65173398429153,10.7379036637663,12.2991290045557,12.6741469607522,12.8041176316008,12.3630409418583,12.0556171180288,12.5394095045341,12.5061539291691,12.1897960407536,12.0695789120899,12.6365466199523,12.6468923389593,11.6434048431516,12.6828604465015,11.8807951183863,11.8037493224687,11.8816102702334
417,APOA2,11.9838464299204,11.9358725029544,11.776372518115,12.2163022339935,12.1108369752387,11.8363968791498,11.0992319610325,12.2357777785411,12.1277804291859,12.2991915863377,11.3485352094772,12.4511883974572,12.1264153538842,11.9721504840046,12.1474256054469,12.3948513211967,10.7767743765852,12.8081487270444,12.8492580135807,12.6331553557188,12.6078784220747,11.547701399048,12.3445233122491,12.1869329685385,12.5713207388115,11.6771167503904,12.4679104285137,11.0904666966231,12.7039443095746,12.3028417775849,11.833909850491,13.1482677001383,12.3926269560176,12.1494351102728,10.0241383463998,11.6918115863081,12.3511220291778,12.3826950973122,12.5224465744778,12.5943231773737,12.095169335036,12.3762812160965,12.5856709153501,12.4253241006126,12.3061813907296,12.4705995180052,12.3606036291111,11.3771144903352,12.6373092828589,11.7833941362544,11.5548277992634,11.6465360408436
484,APOA4,9.979736518432,10.2180622907741,10.0986184701971,9.85195212841219,10.7408324203786,10.0703508187323,10.3412492580331,10.5765347478526,10.4133770491698,9.858906271882,10.8009872780282,11.0073639102034,10.6932564237473,10.6066840963143,10.2002664917442,11.2002394484277,8.70106018462917,10.4978363725761,11.0682675273532,9.9845846575622,11.4366800104642,9.79327714592139,10.2070086535885,9.28777018140038,10.1066939877437,10.3274284688649,10.1108079067855,7.40021002742886,11.1935991746449,10.4529704760716,10.0075000604273,9.9012113025722,10.2979206486739,11.2906290508598,8.8728682162054,9.07421910302953,10.9910557013167,10.7257060434008,11.1912554995709,10.4687765349103,10.0840103393165,10.8385628610562,11.5371501166787,10.3604819270772,9.16056496366924,10.6289579564312,10.9280279130439,9.65409989121099,9.97491574962213,10.8092974875454,10.0442503156069,10.5164315328512
333,APOA5,9.04322316075937,9.87616616101209,8.59417387565479,9.17383531852619,9.76716559639664,9.4278362446457,9.13951659094763,8.74469652896927,8.76861458857323,8.97643522541719,8.72841543541183,9.11101453732373,9.10798988953071,9.37246555034977,8.36252295743481,9.50978091953059,8.14107018331487,8.74919224150473,9.83323582506189,9.22739233397701,9.03613939129424,9.03164669996658,9.17162664626404,8.5185190337748,8.55296591129004,8.53202899491117,8.46929780474704,6.61182935281701,8.14547039072532,8.88905142002306,8.9573273431932,9.33457740154105,8.98244364670911,9.36380067333259,7.68535343034627,8.09888146002515,8.71941742413503,9.44332406114093,9.1609987515744,9.64719266837329,9.62631718824773,10.2251963600033,8.79383080353937,9.42106863542783,8.52917502440662,8.95392794500366,9.404160842424,9.39462911161435,9.21022431485285,9.74776704512186,8.5224426099271,10.3562936028835
167,APOB,9.79945364542959,10.5055263005071,9.18040723419393,9.53973492582188,10.0199211379248,9.24399018089718,9.81394476459765,9.94373242269337,8.96212635597858,10.8143525252736,10.257672054053,9.70373020476609,9.74387744032392,10.0927837097,10.2435911287205,10.0228199757892,7.91087363580123,10.114614311418,9.67532273176979,9.51802394702053,8.73592315072407,8.74921103089213,10.6157688331472,8.82852427592776,11.3027758225808,10.0033557480078,11.3786163697483,6.6662472494851,9.11039649946211,11.0259609339504,8.67318939289038,9.76345481624746,8.91145518851244,9.39832815463781,7.29904998790079,8.10483095108309,9.61180533105688,12.2973829017301,10.0926933459064,9.89597397989216,12.2064231378786,11.3150085311638,10.2734699370927,10.9007650398938,11.2544060962837,10.0919221213035,10.4385831574436,10.295226996027,9.97134078114296,10.6170784837459,9.888469178827,11.8554650526268
688,APOBR,7.46512153457355,8.13878781535183,7.66249063486964,7.77369934818494,7.69189736539666,7.96970868180503,7.56872098240063,8.27486581134306,7.55871976205876,8.05491832071969,8.091491722663,8.4534488295185,7.50605067785455,8.26042802151505,8.32414422826703,7.94817592826664,,8.17020021500754,7.88844200406528,8.09103252436224,8.0496055321898,7.53016693615308,7.8742529221827,,7.7079019826151,7.8820699805688,8.57367106158592,,7.73260235670528,8.6897279631431,7.52736742970086,8.70419035122894,7.41444379307989,7.49982567142018,,7.69741135151047,7.43412337480455,7.87300593043702,7.59292457445616,7.88378114452714,7.93969175970157,7.98153877310876,7.26179059429297,8.1358653006357,8.47355971950657,7.63340039986909,7.82715479265151,7.81464914771251,7.61625598598786,7.82429143014223,7.84974139222791,7.92146109892112
1090,APOC1,11.5399071622056,11.6061558033836,10.7422868424136,11.4625127011625,11.4678701802042,11.5018031594302,10.4830362775036,10.7876392802786,11.0555013393828,11.3473476322311,10.9359988131262,11.3953488595489,11.1841439265183,11.1973969506219,10.884469040154,11.7144999067146,8.76957161832901,11.3230731416541,11.035846783598,10.8411817199605,10.6468216480579,9.75859932032559,11.0085432984391,10.2284641634122,11.2319284676131,10.0444590282951,11.2129995379079,9.58004633851919,10.7422670218772,11.1676433348859,9.82193337103708,11.1406737733611,10.6611521656431,10.8235749244875,8.55538174293069,9.26442599049227,10.6720813568957,11.3781432926879,10.8519442873096,11.2006085251397,11.0324381136666,11.0005390736604,10.82435037106,10.9197551739359,10.9328440079041,10.8186206355026,11.0279283391994,10.1392385313976,10.7262663172609,11.3930327190254,10.9215722111797,11.2066543269293
1180,APOC2,11.3017532689342,11.8648427777862,10.0875277855623,11.8693070956468,11.2685345986331,11.4406256176694,9.98676736470249,10.6044677719175,11.6822515570049,11.3863947893036,10.9307905521615,10.5022198210956,11.2001018457048,11.3850606918187,10.6112315880201,10.712630933649,8.95233354322519,10.643319483951,11.1753723508804,11.8159277405377,11.3375074011225,11.1125045228695,11.2884939416631,10.8025184034536,11.4832822638479,9.57635470233658,11.1772090912716,9.72695858138758,11.2696072549971,11.2486693269427,10.432649532793,11.7533828656166,11.483941883085,10.9132219140463,8.03726976801367,10.6588536652716,10.7142134601761,11.3749873368149,11.4732518441425,11.3166771764602,11.2753050124122,11.6238516376456,11.2538000514661,9.90588588638892,9.74864622474189,10.8653474961859,11.3062380950927,9.70449307291699,12.0880818761465,11.7455745000001,10.0308058232043,12.2585155400255
694,APOC3,12.2137269455613,12.8796985056931,11.9653468423242,12.189844693114,11.9254565294331,11.71773807344,12.1181333454847,12.3148794107913,12.3908566036103,12.03944049846,12.2004918485887,12.1232860542209,11.6858426389165,11.682494961893,11.8943721095917,12.0664372880627,10.8742087985963,12.0738984580542,12.3622554436872,12.3935910073303,12.5275369961821,11.7250742212098,12.103500676998,12.3589608508352,12.1855276926698,11.6227511543501,11.4720068275079,9.9147437779345,12.5419157267269,11.6218376260661,11.9247780788062,11.8172893447137,12.2659664980809,12.6008372214494,10.3055684632228,10.8246414039646,11.6266247453619,12.4255680430517,12.499012172192,12.1081631749298,12.3236910332827,12.7239700085854,12.6465343989628,11.5866078262854,11.4031539617999,12.6255381203913,12.6712613250127,11.7206976525846,12.4856215787162,12.5235422886228,11.626266126676,12.410540671222
805,APOC4,9.10038822363758,10.5940287345135,8.84796004484963,9.95611180411968,9.4599797722445,9.0925137628412,8.87185747280319,8.58414753730035,9.35165121695096,10.2370924925591,9.68868819223524,9.72791821116567,9.63252859293932,9.00095010991486,9.85432232467099,9.5478402919166,8.91038702074305,8.87508181412371,8.58623522071436,8.71563912730425,8.85159152549553,8.32641062851439,9.65712083039576,8.95044349534549,9.89261217932853,8.11821862061521,9.58246283672819,8.30030757026041,8.87073019838966,9.78213999193152,8.2243954960997,9.45789611606253,8.87336761179817,9.29381762056199,6.95508148959215,8.62389329790847,8.1398117059068,10.1627869581801,10.165876447292,9.91997449612278,10.4274392899331,10.003982128126,9.29047259348856,9.88145618358449,9.0354177404142,9.54757807175372,10.242129985266,8.82854132453978,9.79021802986663,11.4711179262959,9.4718312333876,11.887312214294
850,APOD,10.3424107571324,10.1784380696871,9.97693931594206,10.6531809501484,10.2594547090796,10.0627662368367,9.46281602362617,10.6537138933267,10.4755791015895,10.5499766643382,10.1667172789129,10.6296174036368,10.6664154556198,11.11431999524,10.6448488181266,10.9060221452557,8.76370282670563,10.4604428144518,11.0681984769802,10.1226052882107,10.3623105149601,10.1976236787246,10.4454629555693,10.1084221795625,10.3844942944892,10.3754719296403,11.1017447410982,8.70324948930396,10.9504960884785,10.3853417088296,9.98356042090677,11.483703860345,10.4343856466475,9.7403692734394,9.07117949535119,10.2328678941386,11.2008931443891,10.8567390599301,10.7307584430345,10.4750954695265,10.0939389427543,10.4892202053888,10.4149412563394,11.3402893622657,10.5855775747329,10.7100476356622,11.0464448239868,9.72367235410557,10.747789359677,10.6860139183547,10.0078199710391,9.9962225501029
206,APOE,12.3302598292443,11.9335431107669,11.3120265050531,12.5069454546396,12.5130257699174,12.1747176111547,11.8852047929219,11.3591711882311,11.5010152106402,11.8475011124324,11.9921093476344,11.8251322080374,11.9888877224873,12.4975377615863,12.215320782848,11.9836386041414,10.3570381608316,11.7469157264729,11.8559113532207,11.5478301338802,11.4191962835031,11.4804802836546,12.4497685812105,11.3067519423098,11.9479952047275,11.1282484974764,11.6923409259907,9.73706458140892,11.7828957663641,12.3180912046799,12.1359332464097,12.0153613961228,11.8589952164755,11.9510978511705,9.56384093270863,10.5855667878794,11.6185632745055,12.6315678109068,12.4149985336151,11.9973621865303,12.4876603420775,12.9214189386336,11.9974424902265,12.9070306228553,11.926607306981,11.986159598918,12.258194515535,10.6530372825137,11.9637225410073,12.1515507517691,11.2767933180895,13.1630246085683
872,APOF,11.3576063072004,12.1769146729722,11.1924353961129,12.0525653555746,11.4387224154743,11.9175506424911,10.7233667336533,12.1562908861243,11.745871212959,11.7936017814333,10.5288625224057,11.366382839725,11.058625405575,11.3565992997139,11.2587143261279,11.5279046802493,10.9674267402906,12.5685825586589,12.270477134742,12.4151257041613,11.8395939516306,11.2140775604665,11.6139578565169,11.2380014765738,11.5476911402309,11.2100113559699,10.9267742191545,10.3596385429873,11.7213514339123,11.2884709818148,10.6853146865805,12.6205855489104,11.5726993250538,11.0552777760825,10.66576160958,10.3956067062616,11.7414996803453,11.9234683970904,11.6707843161802,11.9041847561981,11.0860847441154,12.0516192440173,11.8110575911693,11.8491602151688,11.6654816043497,12.2878548627429,11.7364738282305,12.126906892966,12.2193772237659,11.3220574820001,10.975831315753,10.3582308318317
742,APOH,10.9854445501502,12.0902132855118,11.587389194134,11.9812313020016,12.0588168393182,11.7528310261884,12.8982594330386,12.4320656855705,11.8726360762359,11.2273560129332,12.5030279245843,11.8307806524813,11.6197120489083,11.3604338979177,12.3869503852311,12.2330581843952,8.19184457244873,10.1378210661667,7.45982859626079,10.1730992932732,9.44954892054972,9.28347941011517,9.36178891584224,9.5856022628855,10.1032088684085,10.9533710691364,10.5536974658457,8.42973484135524,11.1739908332196,9.5518320865318,8.46378054469047,8.88626826652681,9.7989980449268,10.5998380182159,8.28751277739506,8.72042540071692,8.54067016273309,9.06690904729074,9.08655152120426,8.93360280582921,9.53263846929877,9.41233635243043,8.0460515430101,10.8591172981615,11.4555974896719,9.85804329835591,10.280632032319,10.7104621656173,7.15383529296746,11.8969000111179,12.5308421956639,12.031591486642
490,APOL1,10.3244304343836,10.3727712067785,10.1657605843565,10.9251104252247,10.1171901863015,10.0425395683877,9.51523343274046,9.43775595909729,10.0987641199222,9.53987725041513,9.01601293050114,10.2535940791165,10.3882453269506,11.3568326342936,10.5039012956635,9.63445075721797,9.65225874047275,10.1542390774083,10.0873846645689,9.88746029157534,10.5732204325469,10.4939358682021,10.7330304307985,9.83571909537583,9.81472730578128,9.51414110678026,10.7847976945569,8.78534268458366,10.2234092065724,9.43891857416337,9.71399787159797,10.424308275893,10.1404683126629,10.3545878697956,8.40644759580747,10.2794991778815,9.82936979068573,11.4617868541234,11.0046481307365,10.3043419857985,10.3968885182884,9.99433139559654,9.66555943827181,9.92636967660725,8.80604384014053,10.1477471290263,10.8057464616277,8.54779556632895,10.1245158485498,9.7043411871996,9.72195205038195,10.5076196316865
349,APOM,9.49387579778212,9.94704085257355,9.27144172587731,9.92149874359566,10.010910898737,9.70582580501226,9.03118815437215,9.95365710663135,9.99129120718462,9.73216431878503,9.01182508563053,9.64275186824191,9.68836305663739,9.99700893417533,9.35880589994806,9.78044521946566,9.23407195641527,9.83389082465201,10.4898230551603,10.0939951880871,10.1242215900522,9.83296076281973,9.98523701783671,9.65523943274529,9.92814417909425,8.99887859616596,9.5359234384088,9.20612974211155,9.87482497332761,9.88469402377337,8.83849417608337,10.2920267318327,9.44666134337819,9.70911016584344,8.75078040306805,9.96694247257482,9.77732524222005,10.133576743516,9.99877714921005,10.3895975410499,9.65674246629784,9.98373896315034,9.93463633897701,10.2536458473227,9.45370409585928,10.1141430961087,9.74527742586733,9.84537113103587,10.339378895663,9.77695131798591,8.94265899120566,9.61465285715493
780,APP,10.0252448714001,11.020762531339,10.2216895273631,10.7432227961276,10.1069956070921,10.8598724292405,10.4441920810658,10.4216430238329,9.96984128957879,10.0472448940532,10.2499504204521,10.3847647291963,10.3064858964179,10.1757820275006,10.7294173064569,10.1804411509245,9.09197828155914,9.74003953722827,8.55500493254532,9.49898972270851,10.1362098891356,9.99516462165698,8.95046476604553,7.87498962828171,9.035471717546,10.0404554683243,10.1238026292356,8.20138204407349,9.63694423313977,10.16991723067,8.36530539817837,9.41938095632852,8.70662381127181,9.64666213732847,8.76170213392815,8.07287992253304,8.11934235556986,8.58239599321262,8.85331707720792,7.73179524723316,8.33205431471833,10.0483316417384,9.02867385174734,9.95504600159991,10.2217190209656,8.38092132764259,9.65836175876464,8.81515412959672,8.54141056724203,10.3751631070184,10.3379593222958,10.293034774501
614,APPL2,8.917293148335,10.5191335843369,9.01749065142676,9.93142599661259,8.91819441022118,9.70173348020787,9.62142921772908,9.63300886947167,9.06547118111199,8.36406054586424,9.35131689668885,8.95450948292944,8.2642084649304,8.72096307397656,9.61631754834154,7.8341370419151,,8.02871866558845,,7.759676625904,7.33126555697136,7.0559767506752,7.96759999785763,6.69083557826066,7.18708704850475,8.65841529666143,8.29608002136016,,9.10584436648079,8.66149889089249,6.18583822301088,7.44552542974939,7.96152380863163,8.11584701239137,,,6.03475579022331,7.7446143653988,7.70330744452275,8.07669726013019,7.55598294869949,8.29637646364757,,8.72166046262065,9.28363510742143,7.52824514240494,8.0572583797405,8.57460049054958,,9.6510585602846,9.43048381031318,9.0266145253506
22,APRT,9.55511714552563,8.98863727632744,10.5627387970028,8.77404340972568,8.91852073230621,8.45935760860717,8.581566915655,8.84607325175444,9.09700019693365,7.94004499094201,8.70943581599679,9.85273652848357,8.57573448780969,9.96755515258287,8.95703520614465,7.97626091975369,,8.94934721506199,7.82700356417968,8.15024406746367,8.76745962901635,8.12254016340123,8.05837421882274,7.88490337147785,8.14529361701559,10.4842135951581,9.71814976256685,9.5315738189449,9.19078759795799,9.69972640340029,7.91671222724011,9.63413043037659,8.06616937365546,8.25925349529964,,8.4057517160147,8.38543118717814,9.07260257038842,8.02640289068339,8.34693801311629,8.83968463933709,8.8815762366119,8.98210561504867,8.84930701935445,9.06888865344458,8.71317706082143,9.32862465507415,9.72243317612235,7.83205504022697,8.89272589210878,8.84763469630269,8.83480024931117
1159,ARCN1,8.9312193411393,10.5667650861301,9.63717584475497,10.1742437550146,9.48772931761989,10.2105978551196,10.22516011735,9.66501652864004,9.06565527708331,8.56111001101275,9.6541557563951,9.5111535045653,8.82414317552083,9.19877394882506,9.62187614421224,8.66572989615996,,7.89863288698741,,7.61248893238708,7.24253110162379,7.20254908956237,7.62825453938046,7.46388333244098,7.87909220404561,9.24156754265335,8.79315434536441,,9.07538883792814,9.21283697167217,7.27381708312751,8.02100605288664,7.87839462353005,7.95621191823657,,6.97705507096934,6.81664340008583,7.26688091423547,7.38268685832795,6.95953596560122,7.77716409368983,8.31035676400179,6.47811884464299,8.71283591677536,10.0701228318073,8.1990988112554,8.15631395524395,9.30526176689934,,10.416798321868,9.76123021691096,10.1127087254536
880,ARF1;ARF3,10.9238972845596,10.3586721213939,11.8199711643731,10.3718460909448,10.2492326801336,10.0242547050409,10.1268198755124,10.3379603337795,10.0190395442914,9.12099482309212,9.72587793687023,10.5452012829066,9.93599280125919,10.153694140281,9.98085666445263,9.10279686149124,7.38382247796282,10.3230068925016,6.62409770036963,8.92255603608732,9.19804838198488,8.38499791913818,8.30647729800756,8.22138226570131,8.75145217513456,11.5242680824787,10.7646065845155,8.16152117697836,10.1499667989425,9.91362395461579,8.12731204026436,9.78438756857644,8.5263699541494,9.12551173145223,7.81760522203562,7.71836508223077,8.01941093737812,8.87038110882981,8.34308366187411,8.24164131245303,9.06229538019023,9.02807251440398,8.51560052734784,9.00589773586127,9.97988961381644,8.41719227223239,9.04908537415657,9.90861437853274,6.69222796867851,9.7134183629387,10.6459635268969,9.54357860641179
879,ARF4,10.0205175228958,10.3051553773762,11.435445095985,10.1946309511291,10.1736359044849,10.2589369194955,10.121053609925,10.0048643453684,10.1008383338908,8.99655590912806,10.0809623609773,10.7640702606637,9.64610772117135,10.5200533025682,9.95219650747768,8.85623604448792,,10.1102804017248,6.59952436477621,8.65940798182399,8.67536981533759,7.43328035919971,8.26748975590557,7.90558324537513,8.5543330018957,11.2184803114003,10.7911073167124,8.50179821690918,10.4606929577413,10.1027088633926,7.85372849878863,9.44031882398855,8.42939279122935,9.2426729556738,6.69223813908852,6.90088806572353,7.6371883588521,9.17915437194561,8.78491980731347,8.18634481197172,8.94112251643024,9.18003545232173,8.53319383938392,9.42786887751315,10.5884514943923,8.4528750800381,9.34720491369709,10.3828414148678,6.59175053704551,10.5586796071099,10.6043793192578,10.1122792658855
1536,ARF6,8.63724831925368,9.25185598906719,9.41733162625233,8.46970666729157,8.72831467474817,8.89221104127543,8.68688553480706,8.20260191572073,8.22612858936294,8.20377784224478,8.60332738310843,9.67020579705445,8.40373488736285,9.34654089715097,8.97141818395365,7.13129050806657,,9.33587575027166,,7.28969944068571,7.3262397119589,,6.95977111337473,,7.68468606005642,9.4972572107695,9.53599405586935,,8.96996896783568,9.04070503450895,6.66192442651224,8.52729013961053,7.01389767174095,8.06578557888353,,,6.10789675480959,7.55429328211303,6.91978781721696,7.09345175093878,8.05735698398354,8.30487094170864,7.73745925157207,8.27926302982067,9.80123160292845,7.08755458112439,8.29510613419131,8.89755418911237,,9.3048157816523,9.28544856840247,9.03341566603241
