Genes,S001,S002,S003,S004,S060,S007,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S045,S070,S047,S092,S048,S049,S071,S050,S054,S055,S057,S094,S073,S074,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S029,S079,S061,S066,S031,S052,S076,S083,S090
NPM1,10.3552359481153,10.8998685090162,10.2278499276588,10.5032719068677,9.76240373201199,9.33201408700152,10.6972287197346,9.81188457569011,10.57887952477,11.6031454584218,11.2253476801189,9.6398256765564,9.90450393133949,9.59993863338616,11.3703249271367,10.5803876934089,10.9693196281281,10.2885168600909,9.60131973888134,10.100251488304,10.8340110580094,10.0579053214329,10.1959819570986,9.4092857705511,11.0223487533516,9.79725260103226,8.51822485150064,8.47931655232858,8.90084302139909,8.36485182022531,9.70611913914422,10.802728696816,12.3567066345505,10.853482500812,8.49855909721763,10.5939467604387,11.4267935974662,10.2907093642077,10.363777038237,10.7027704083748,10.4288483457992,11.2131050982124,10.09365935492,10.0764721069337,10.3277380290076,10.9424183609348,10.8287342004395,9.74793458592275,10.1080401037899,9.82072264101121,11.7384315408178,8.54851190536637,10.1213850287109,9.54745139833865,10.3048323159253,11.646016322566,11.1194955570562,10.4212074965128,10.8440877468312,9.67728701672318,10.5778768216186,9.1720654997192,10.6401652204849,12.3295074565938,8.89250175463049,11.2011256234295,10.4120107140228,11.8727864787665,11.1303519538042,11.0325716720315,10.7036140601724,9.0877471854885
NPNT,9.62794337778293,9.04334261115376,9.98332851884367,7.96159309717278,7.53764030596855,8.17211487395202,9.25145060082798,,8.38825993929219,8.00267246850867,8.24346960695956,9.12203817275687,8.15731576382929,8.36680642717559,6.88988848701245,8.88795241715681,,9.32195662989241,7.32698611053651,9.35617530010684,9.72674330101388,8.28790121291247,7.30529030819565,8.28272279443664,8.70094356659818,7.9036172515474,9.66674301547357,8.27719858801257,7.86795460981028,,8.2107872141627,7.9806051489639,,8.06096199076841,,9.13501196498877,8.09665641725667,10.8661089725345,8.04094583519997,7.92967935253168,6.98648592564169,8.0316754072383,,8.11947477899511,10.5399618509987,8.25859545274987,8.37644049672382,,,,7.98012256941585,9.13555943087716,8.67392841701032,7.71400748014314,,8.47450777924382,8.11125881590567,8.55896781122476,8.44714721316499,7.52127688585274,10.0876493256232,6.99370587367309,10.8776610132505,,7.84830401723539,,10.1805436056012,7.61763033752555,8.7333031119374,7.69530020217706,8.33431914259953,
NPTN,10.1280375812917,9.45722676765402,10.4503859410164,8.89088567469829,9.38834766755752,8.48906570363054,9.02565713493292,7.98888191501589,9.15870752516205,9.16775692856515,9.18845066467783,9.2192688453845,9.40544649809653,8.32954449940923,9.31891905579898,8.75130828142117,8.82856259242663,10.0531275660437,8.50753181406729,9.96955700094171,10.497592314807,9.32988942576219,9.77752054041022,8.56709277266405,9.85780271591871,10.1646829082227,9.53243721214662,7.86971753747412,9.50231231760782,7.92709066812695,9.18930626357651,9.12957519345473,9.2037780964551,9.87169810799669,8.25464634197123,9.91078915047291,9.59178979533671,10.5705827244799,8.74460675644371,9.03520749138737,9.4781749920997,9.48737998417962,8.66973093896726,7.77403682889999,10.6286451033409,9.25409821832924,9.5743676251887,8.81038569276306,8.73409557583401,8.42488091658201,9.23727751699827,9.54397183788734,9.4961015511343,8.9367517077117,8.72492581586231,9.89545607537029,9.44249906165991,9.28579444857222,9.96130280652387,8.81647579383916,10.4798296950799,8.55472995960071,10.6128412760834,9.44336581423906,8.04360570143797,9.36725844244178,10.1515593673796,9.52696129004851,9.81478917713941,9.51437544682688,9.39062609626504,8.88790904141121
NQO1;cRAP-NQO1,10.4486836505077,8.14942565771375,8.14143316373126,8.8233486759864,10.0692790092195,8.5784328875415,9.37862475471224,7.1262040995675,9.62813037946117,8.94171566737841,10.2010809673237,10.2273610291397,7.90941833303562,8.90680984541682,9.62031627167684,,9.68407723123662,10.9287757004394,9.98013359044204,9.79637502080058,11.2295207993736,9.07333818075523,9.83667662314772,7.72633969102195,6.97452452690092,8.40149667000097,8.44592507943392,8.74248141000736,7.19772959222441,,10.259682370901,,9.47728557764782,9.18151466380649,7.56212160919439,8.80308996920634,9.00623586815244,10.1119372927568,8.65111928296785,,11.1191022448707,9.79876701360863,11.5915539719035,7.6711576864661,11.9835935772209,8.75726471164518,9.41462928787245,9.99604598879638,7.80499945453859,8.58093637074565,9.23314274309445,8.81428192578896,9.36498777384337,8.36288916854775,,9.88476466347685,9.4372249729214,9.61930766833324,10.2233424644328,7.84473111195496,10.4059904436327,7.7512773090449,10.6431934205224,9.27704711804452,,8.47058225774452,11.7831591782182,9.0940645899393,9.41050886336122,10.0892893233511,,8.85075119484548
NQO2;cRAP-NQO2,9.7997574303202,10.156549407237,7.62805200801225,8.79967633493037,10.171800749664,10.017867896859,8.74387674286776,9.75261047120675,9.95091794282877,8.94062407914041,9.92206461495333,10.2137689047812,8.0592933125819,9.58851244571408,9.94142465562115,9.99869232615424,9.68931761335418,10.2193793089458,10.5793561823035,9.63403664660674,9.38264183449965,9.12811892834809,9.07122908231935,9.11649779016119,8.7870983663241,8.39288140148068,8.35496040235712,7.95893800053942,7.98974779606812,7.80019467531367,9.4353404758161,10.0474365241029,10.0034363143677,8.66831517110148,8.2826696899371,8.9077205542397,10.449486591873,10.9168717205182,9.82614673746583,9.49362008608511,9.09356613295749,9.25671328828005,8.76670613433318,9.13065794523996,10.0766638088903,9.19163979467761,9.91036007810467,9.94360817060933,9.73833553037701,8.51163657087335,9.89766116471526,8.88937717746887,8.04007999257211,8.44671793804651,9.32332688564789,10.0692933959086,9.25653178229562,8.6867184002261,9.81048604440619,8.88039181389597,8.91989325414085,9.44368296041532,9.39344110273462,10.0041510029436,9.02966776667622,9.82934135298982,11.4058768985616,9.30628095227405,9.9579295453037,10.324137723762,8.81520082862694,
NR2C2AP,8.37447964755225,8.33965104903685,7.61883564766475,8.2267640787236,7.55748598841495,8.0467189355405,8.14682248620509,7.64513281877525,8.28020804820974,8.28610151868344,8.38569277128611,8.66023921450241,7.42920489771068,8.10030733981227,8.2511797317177,8.56208780684779,8.33667696896648,8.3210750992522,7.81628154481197,8.10179301010167,8.91607474712307,8.14441567449953,8.03819681010599,7.71724387248805,7.86096565462944,8.77205838647069,,6.87601818702529,,7.44175847688547,7.60922354901239,7.91912960594098,9.05764741505568,7.58780368111365,7.73814028005891,7.77298006077553,8.97938559948483,8.62984728833367,7.26408812855972,8.18759562997145,7.9469254224136,7.93471724286751,7.76262197726348,8.19277692914056,9.06606501584072,7.94191422710918,7.8460772849128,7.93574234951014,7.72670927050464,7.49101847007628,7.95599011013714,7.18610005906429,7.67668763768941,8.19034365424538,7.94660830618978,8.15290815745803,7.97738979648279,8.21172636398288,7.8645202748114,7.82800229915043,8.23549100189726,8.22684591041832,8.75877728066382,8.01730904094292,7.66093045850874,8.18036685404639,9.34439931856001,7.81701001830445,8.70259985437325,8.06646561860842,8.13522643396367,
NR3C1,7.03775400570555,6.78841034308797,8.01727068756315,8.05225567239155,7.77448709623636,,7.51335879526136,,7.99374928513983,7.74969370368818,8.07584183329572,7.46063992602675,8.00993104020135,,7.93240796611366,8.05765027743605,8.12858289696253,,7.93666063777183,7.84045629061302,7.834754770064,7.760029314453,8.06520959814135,6.68072541445767,7.78067158403222,,,,,,7.07949675719734,7.67456067886048,9.01863831824395,7.85669633926463,,7.58820927526525,8.74630825003261,7.27905260195137,7.76141843563274,7.96347993269623,8.11812819199067,8.47145591365508,7.69891596089692,7.40250263336789,7.77222998345757,8.2038780040544,8.1116919236303,7.73284384001616,7.48453604227697,8.81136591579071,7.66392072817163,7.64551992410053,7.62227561879129,7.9034029545014,7.74313880836925,8.4496986860893,7.88373191828051,7.72953383059767,8.52507947376236,7.74948847573445,7.60402255713896,,7.82022440959553,7.7221945649647,,7.85135258002133,7.50079533450966,8.27832294825836,7.58119561261755,8.15896840171712,8.27265494294139,7.87897201944096
NRAS,9.81440119973605,9.39487936561333,9.69104297414332,9.87774661368135,9.02243628890411,9.26260770966424,9.4471789040508,9.44516541686485,9.75157563297646,9.74089033245437,10.0352582414988,9.59381497303401,8.61663194142235,9.03477461097266,10.0820683168454,9.80406906581241,9.64674148730901,9.89401670070749,9.06369659154229,9.69130146123545,10.1274475994186,9.25791773302693,9.22505789259077,9.23857836341175,9.48424532763962,9.59777388221505,8.60108249160079,8.06352843656823,8.57137314991069,8.39984829794572,9.47731571874782,9.55316820237105,9.73602612259623,9.52709080854107,8.75790095034183,9.6751332389804,10.1195409786401,9.93200424791755,9.29597732210649,9.83148359554484,9.33843797785216,9.04429049259937,8.73196089687898,9.2589614377816,10.0307491947755,9.61082702294826,9.524862044059,9.06530441353959,8.81129124219234,8.13547398223712,8.9063070839078,7.56072863440294,8.40405248872666,8.82514283053768,9.15791147897952,9.55524860011572,9.24809124161754,9.04887467132421,9.89375532835902,7.72505972754482,9.95879431369065,8.46031924287016,9.78697338774275,10.1430398940612,8.47359319085261,9.67467068931506,9.97841032980259,9.92141116293007,10.2902829816614,9.86227174630216,9.18639387102026,8.84902019753174
NRBP1,8.17163006455553,8.61362009070772,7.35706942758014,8.22296169201548,8.14566782609979,7.80365141627215,8.4137883157571,8.30116577253437,8.54156948216024,8.34979433310139,8.35397973914342,8.30111697586367,7.90588773312424,8.36368948631784,8.56701714119897,8.66523195245355,8.54078758182832,8.28134102518729,8.24360801786963,8.13498765995252,9.13058546796461,8.40305971142385,8.34274066956695,7.51201799473283,8.64831156006637,8.38042622803261,7.02731856104165,6.81492440338289,7.15812460789227,8.0506193191386,7.63902742531215,8.04116907033465,9.15298810927683,8.26935474351714,7.70488096128493,8.29171476498438,9.11101496204463,8.49150156457703,7.80990628005933,8.35874198345965,8.22873838465881,8.41136187947372,7.9282278289586,7.79152189843314,8.49647720222168,8.28648128895198,8.47758868974788,7.68667518730161,7.91506803336863,8.04393568748375,8.35614252900075,7.91573397047346,7.83971973584646,7.72101683593409,8.20112002469471,8.43269493055756,8.21311264923362,8.16123420088373,8.4713713664036,7.72036999103441,8.23080218707798,7.50732760614889,8.6441309445283,8.89868732048068,7.13614358717293,8.57182093798784,9.06921084100346,8.7134090503169,8.37254719548101,8.57399807836218,8.23166948826451,7.20634675405426
NRBP2,8.15319550117826,7.75935323314839,7.95562296637633,8.03429201193179,7.55665497294741,,7.49974410389353,,8.41883732030214,7.72988101861875,8.06361390843066,8.67516165031657,8.22522664597803,7.50465676912221,8.26812941905392,8.35314123778944,7.93774354107414,8.48198592448046,7.42947250169672,8.5868498063002,8.9949902932305,8.20217076356933,8.10047574524667,,7.60523450662966,,7.4024246459828,,7.24921257424559,,7.47341515766033,7.79396758783032,8.430731001204,7.95978796295652,7.19219328235147,8.09813545011992,8.74941777459055,8.3140734058384,7.81117325691376,7.89127840524645,8.68177574375939,8.19580557037025,8.30637335579859,,8.82060833897212,7.95827268457463,8.28959256083455,7.89440724516585,,7.1442736742766,,8.39189957335273,,7.52001918993799,7.65671577441001,8.49067303289513,,7.47998755205183,8.91503314976209,7.85383332600059,8.50105409567775,,8.86651258300711,8.28300971330149,,8.1689493010495,9.1949270502925,8.25487382758947,8.3166696340683,8.69985047172628,7.54224472700505,7.95864624545892
NRDC,7.73120032195542,8.70580228944231,7.25785373652869,8.36142565252103,7.57016239815564,7.72897449555701,8.47927435211489,8.30625098397981,8.36026353179049,8.92877132654731,8.58284828779859,7.84677634465707,,8.22653801181783,8.73289874551351,8.52497821512244,8.49027992045235,8.01114222023791,7.92712489250023,8.07863583394406,8.80008660927931,8.31311440544498,7.99565200711092,8.09856637949468,8.78851492007177,7.9507867739119,6.86084064286645,7.20526116259301,7.23023196025928,8.3203973115198,8.17511943993529,8.56666284338005,8.67996406480204,8.03924547938095,7.90193590226484,8.21492920737813,8.71574443457586,8.00851114418493,7.87001591509832,8.23162110400812,8.22530561003546,8.87717107827983,7.9327546840875,7.97796359838584,8.05687556392678,8.73085233028331,8.24987658571789,7.83836063434852,8.13667253237471,8.30103885988143,8.723635466058,7.49205881154906,8.35930539634489,7.5208663959683,8.59421857029016,8.30398596080899,8.44036763533343,7.93524565305067,8.19664254900793,7.86015523481796,7.64369925321882,8.01664334480281,7.88180716018835,9.21058867161599,7.63609763643938,8.93290116800152,8.40692644385103,9.14174484908498,8.89067185065159,8.70583254126083,8.50253073549061,
NRIP2,8.09923011961689,7.53927800321294,8.52199097207543,8.86079491030127,8.27896973385315,7.46178894381418,8.20378754795975,,8.68439025688883,8.01400687969633,7.77831698573561,7.56566070164106,9.22546707201803,7.43493638341161,8.3182748686956,9.15496867813027,8.36855494735935,8.83300635829984,8.7518137624381,8.3301839544726,8.85176827194717,8.45954722767326,7.76971810034608,,7.88791375341596,8.28920688761431,,,7.53151438135962,,,7.76154142768863,8.6698014556736,8.84953065744294,7.60516370988564,8.24784601318578,9.31198309941322,7.87373445450307,7.76497542182868,8.58180236889768,8.47401436437927,8.77589490593972,7.12825756492791,,8.69534080019666,8.3876794916532,9.06716982599204,7.99318698350404,7.85249796545068,8.80547466733346,7.80610650402193,8.01571591277991,9.37999490671748,,8.52066200208821,8.40185753256874,8.16929631761464,8.45779047537234,10.2002925345398,9.39921643505567,9.53910272324503,,7.76129350075265,8.21428022469105,,8.3585345966839,8.82940013276234,8.53389277109318,8.10138631449438,9.14321261390369,7.82207388191708,8.13488041160101
NRM,8.61503209514119,8.84425516554395,9.60379543469047,8.77307309784698,8.33484407816922,8.64893513364302,8.58141277212533,8.18480925848542,9.02918761688762,9.28271762847554,9.70996748646425,8.44141210265516,8.54346611455529,8.53686207268678,9.6889937152342,7.92155934468767,9.49679837365581,8.71491301451502,8.8269840113743,10.0543671875057,9.43831143774432,8.76089296764203,9.42905878438088,8.49102925656223,9.3938698723679,9.02898813492459,8.03758923851555,7.07768889850966,7.82664761129242,7.67488940836807,8.09945047663995,8.60816739391881,8.79920008528187,9.08076539740112,8.37241448294933,9.7482862650351,8.7249963097415,8.92063400685816,9.24064293672977,9.09585615521002,9.3344885428828,8.56202584627395,8.40380017718606,7.96987011421204,9.09289826252566,9.31911071754236,9.71289841955009,8.3945609661682,8.05052483714732,,8.63368947710327,7.14625167005595,8.06266677756012,8.14786562881994,8.45827516519924,9.26280031152845,8.68068273022798,8.66611244573462,9.6722735465428,,9.53215833114474,7.8252432543801,9.65289853533641,9.14011429513151,7.06457491453057,8.99365803161838,9.41328087485744,9.82528285377102,9.38130281814678,9.29876543660105,8.67793608881514,
NRP1,9.23325971307828,8.94775523364354,8.74489962662522,8.83267511279132,9.08915742423358,9.07118003877396,9.07842546412198,8.22364739035528,9.50053598823721,9.07027367505174,9.59275714163087,7.99609063119408,8.4000501175437,8.7896160075481,9.58944757371683,9.49488584737949,9.22659278999955,9.50119066313475,8.56428285599796,9.61307948242643,9.32386080487835,9.34095017792237,9.15905172725461,8.91132141594767,9.33721540472551,9.28196430114127,7.73685736281365,8.615825039417,8.23483870617081,6.9998633330793,8.88619066424167,9.30397745076798,9.03876020660032,9.65853611461853,8.44112000740257,9.84033940725751,9.84616788124387,9.34848093756239,9.18327531099396,8.92559711042594,9.63408339187637,9.67901919829822,9.14268316227369,8.62740549272761,9.23661312745453,9.27889199879271,9.76870645654132,8.9259903810785,8.60063095221098,8.38037890906292,9.03028711652883,8.1880703824168,9.25989474014231,8.70498813488758,8.70109849469751,9.746937264075619,9.30015113949019,9.0739788093737,9.75145392783574,9.0235328328182,8.96743147325015,8.4961170555934,9.37092943414645,9.55220016535138,8.42086324321156,9.42012217080405,9.41950622543941,9.71281543532883,9.98068608442779,9.12103755220562,9.31961816182198,8.46443891485715
NRP2,8.53870403404436,8.75554993248252,7.8226541035333,8.11460674252978,8.68979707235069,7.63671672541079,8.38373386249347,8.62541458838793,8.60918050001285,8.59297115158163,8.99180556415168,7.88247977841181,7.9040134343136,8.20369188511554,9.11298714826505,9.03948704381592,8.60899940015962,8.67648859760938,8.05544319533057,9.27209268091521,8.73748472282588,9.16197220314685,7.97886806770812,8.2280142616349,8.8830203629577,8.42573614588398,,8.37203688477631,6.69164425467276,,8.85589169977156,9.00097008783053,9.31982559846489,8.65631419702121,8.20458752630459,9.21298148200267,8.91719628729282,7.48453438169528,8.60368777742668,8.53593358227807,8.92911094137503,8.61256161324792,8.34572040913103,7.99585828655725,7.54287351882818,9.47428454448807,8.81402435768519,8.23912513619708,7.83389359261355,8.35617113299682,8.84698614082718,7.82741609831513,8.34448747403451,8.37248740260424,8.37041414816075,8.92044047917802,8.49194182541524,8.39148385548904,9.41712200206676,8.7736947922158,7.62935309427446,8.67023745267419,7.65501808346178,9.42246443430611,8.61083681086194,8.8966637774495,8.41656995464378,9.45426195383147,9.82608372298753,9.20230115776581,9.42935566242692,8.61233639777332
NSDHL,8.37992730960794,8.55708272829641,8.41265985428281,8.77628693154589,8.72741260205241,7.93489826794549,8.35168765203113,8.25176837601352,8.35043196475644,9.21674645339751,8.80905030770554,7.69837313903534,8.09228508828654,8.01925483903431,8.83039648890088,7.46745627083159,8.37062243761991,8.81544119561949,8.19370343264565,9.18055643459581,8.94669355514252,8.47740784887851,8.24657522204871,8.07297768076815,8.98297813383225,7.7920874472407,7.65348643493239,6.96484842901157,7.0162597734369,7.58558718256506,8.83631252125364,9.23875565468524,8.99257090323668,8.36060085697678,7.48843482031567,9.35487810686651,8.9062316518065,9.02363695577957,8.329530089784,8.11063903640948,8.97446547477416,8.27474420431242,8.77546414498855,7.96767045078222,8.83534895207491,8.85877020877242,8.63888024345719,8.27552023677402,8.65788869963312,8.31728509581893,8.55599258627851,8.4670085015389,8.70780274668581,7.16274988343946,8.44531254089406,8.9101302500672,8.79032692913467,8.00556848451264,9.08469079645653,7.52305581388998,8.74854435574831,8.09575290261303,8.76849016126801,9.37300569917241,7.6863801843917,9.03790482630731,8.78929428095976,9.21651138969803,9.3053583360034,8.86616154468017,9.09789379929467,8.36065405573695
NSF,9.63371540037916,9.87859297177521,9.31398459109014,10.3484489660059,9.32734580284513,9.47435631897719,9.8229447937472,9.51657536514449,10.055227151739,10.5718328060477,10.2809027853501,9.50105981353417,9.15052515515262,9.45197612346059,10.4460618561366,9.92275962881949,10.0422546322424,9.77935306373444,9.38923918318535,10.3056434094308,10.1129457424148,9.69970287411489,9.73367547102025,9.6508681104469,10.0795432092165,9.69881516115987,8.1293494347188,8.45818938187807,8.60565092641257,8.46418211064684,9.81862855946174,10.2486204824231,10.5080384673495,9.95632024355453,9.46609549625907,10.139091526134,10.1855453622349,9.66198907025141,9.65145863296401,9.93903318074072,9.67600533109812,10.5531091532342,9.45355369259112,9.55248963157212,9.7802902216336,10.470635132508,10.0287152854661,9.61826391689573,9.42404750163419,9.07666114211461,9.831446037861,8.92162204233956,9.18540163621139,9.2682121151628,9.62328327738993,10.0173707278509,9.7281516423464,9.49757802063981,10.5331328536778,9.17849459006045,9.81535349599039,9.3651548884337,9.93564344999641,10.882308555954,8.86770554865288,10.3528348023416,10.0413587042189,10.6940842943615,10.5148801647788,10.8026946989723,10.1647455872498,9.0045366084277
NSFL1C,9.63313852535447,9.3934216424348,9.40466877343686,10.1863381825746,9.8248618582644,9.73874050246556,9.75862622905787,9.55466907154609,9.71360465698731,9.91923959459111,9.70366161104149,10.1129351535357,9.56599186464909,9.15981128316374,9.76654531343172,9.74295894539143,10.0324727014754,9.5991794024702,9.74346933016054,9.61032491079282,10.2201798843961,9.54330771263856,9.87093029792957,9.66083738311231,9.87832985790034,9.86464560809624,8.36133778230903,8.80332256181609,9.19762144835761,8.73927964462598,9.42724303537086,9.66412156784579,10.7192147453104,9.72222908366044,9.88933510022379,9.60805345852754,10.0389952301751,9.86180094535874,9.52911021316676,9.98249209223259,10.0465766897768,10.1265227680219,9.89894853500524,9.85936727326826,10.276218946658,9.64428662740967,9.57240538625637,9.85515524808335,9.93908145036987,9.49546752440188,9.72685702017598,9.07891040811361,9.36860500723444,9.62002318365107,9.8013033817866,10.2158304268791,9.79963797937089,9.53898028138311,9.93720978781461,9.56762615248622,9.73901894876211,9.4571533563431,10.0708523190686,9.74124614929216,9.31596091184991,9.95004692952843,10.3397134338368,10.0086448506295,9.94087609928737,10.1781031199331,10.0123468177764,9.07160808731303
NSUN2,8.24782038729773,8.75042376869791,7.98680730243001,8.84140666061313,7.99897327081142,7.90759426768565,8.92546119871244,7.85625852118488,8.62680759370462,9.38389519404359,9.04554907929437,8.73304259785052,8.10215035854148,8.21940934704967,9.32821702446493,8.48441237395243,9.14093832256147,8.52114047183523,7.95920950832924,8.94015171228393,9.18086105809397,8.45452531318811,8.35227452714283,8.12672688490117,9.23617602137321,6.74764074196072,7.01491568576618,6.94715531801772,6.65125574576774,7.595200646368,7.97481982173792,8.73124529358743,10.1029162467554,8.54248251024893,7.31201754379275,8.57745235517542,9.23580915822692,8.51848563370663,8.34745419962456,8.66568474910711,8.41284811972179,8.78207622197475,8.17442257846183,8.44167036973331,8.97838105707608,9.05944964455447,8.97231292461011,8.24063427414587,8.24652763873608,9.31149209387368,8.80504956437216,8.57634110314826,8.5259752413905,7.46603009229623,8.44022422336698,8.77979789399113,8.39231114272461,8.24024517157334,8.84185582254352,8.16717162817654,8.8121749386486,7.22194930438342,8.99170031622393,9.69335949427142,7.1866653034778,9.26798405893917,9.21875807941342,9.49353134074223,9.2242246552587,8.98240201376514,8.7919027005268,7.60633422563699
NT5C,8.77918926480922,8.9014566133692,7.99544793007314,8.92791014399368,8.53195379582772,8.08360772627232,9.09622487484374,8.36851465196269,9.07545834941346,9.28602437866682,9.10521536564601,9.79405904659124,8.24928879494956,8.46254068536855,9.38620153426281,9.1307273151507,9.30812594283539,9.73020903216629,8.84868459708602,9.35108446066266,10.2153016760629,8.80542629730663,8.9643134240178,8.16988433816227,8.08203338422393,7.73818400738251,7.83010538654285,6.68290240259949,7.73500988469545,7.98424150522865,8.56788497747608,8.41774368849277,10.139675585653,8.69459108659139,7.99676494799666,8.85575695734788,8.90589994086195,9.83051163798686,8.00390644999228,8.82725281097799,9.40730512769652,8.642141072828,8.15873749462662,8.2018691715776,10.5301142739982,8.97776473143991,8.99862636143766,8.6553832605673,8.01543562727925,9.18215086987133,8.5880041238527,7.7568829036396,8.71986534323673,8.58537441915888,8.86524393822098,9.78010614041542,8.97115400075381,8.84668467001265,9.38788682918271,8.2429524583139,9.50269786008656,7.82363239682464,10.2309834931452,9.28598841063258,7.61198957850593,8.51898271658154,10.5364795440038,9.08879227719262,9.87819606593025,9.34129526538045,8.9248801604851,
NT5C2,8.79496329334889,9.02747368476619,8.0684864131963,8.62373830109921,8.33762158947075,8.00937683938135,8.51342777969881,8.5309922930918,9.01178566815005,9.1505828500101,9.01474142467231,9.17931132625161,8.28079731449195,8.08192050816863,9.13164499986917,9.03561577000392,8.80194200303468,9.0938180619208,8.23170616910721,8.67295978714366,9.789838905984,8.54463866687589,8.67923634544599,7.89536138201465,9.17390846873882,8.18472003557632,8.17779782089801,7.82791911482682,7.3313912384958,7.81679359016294,8.04888192858467,8.53166738366002,8.8615208901621,8.30504347710977,7.61289494527817,8.47402547589203,9.47474895015143,9.39169277898305,8.05703846591728,8.41857255414319,8.37001387971253,9.21488554038694,7.87068059485818,7.80450358096814,9.688449250604,9.09898241937022,8.96966519806095,8.04359006643791,8.17512460763207,8.8922973851773,8.7843272215523,8.95904472917463,8.25897053112472,8.05760319573329,8.16398652049128,8.89365812052371,8.86483974505414,8.81971370293548,8.66759163849946,8.4511342703926,9.7021368676134,8.08010037499766,9.19985468389679,9.51067256113169,7.84793970904634,8.95895040282079,9.90192919210169,9.20892710208056,9.43219571424908,8.97506647670197,9.01261635369718,8.16573061510717
NT5C3A,7.78469065261645,8.61376648245585,8.56656314492895,9.06888769023679,8.58106118567422,8.77520372019011,9.22987724700738,9.42211629795495,9.01208379141128,9.13381160958778,9.25792753216535,8.46342775773134,7.89546614190398,9.14137294378933,9.23147832883235,8.98832962235896,8.86532527398859,8.23973090534711,8.38200887895659,8.18345892490284,8.58845412846473,8.86340701698814,7.89803436201192,8.95492026223242,8.19455613472635,8.99626006758148,7.48011609501973,8.28324374147772,7.93755709129495,8.96817953192317,8.69302942022135,9.05738996302231,9.62829746042796,8.41194521289403,8.81488197773381,8.27636759392028,9.25614872928381,8.35789472405078,8.56126610996023,8.95216640864773,8.60904627490618,9.13987605330659,8.64790180162516,8.99449908342223,8.20216423999406,9.07088486740639,8.45057249765889,8.65619101418372,8.01824511662803,7.13716119802752,7.39113106032982,,7.28573281896263,8.71838583882615,8.96848054316016,8.79771555104623,8.44040750532679,8.7913433637898,8.68165135777664,8.51852110724812,8.12495252975424,8.6090563018638,8.34436970440765,9.23156190116583,8.49280285843242,8.56837063707091,8.659947536538,9.42375002759903,8.85471417622069,8.77399328451279,8.44312576494678,
NT5DC1,9.31423614044973,9.56459541249781,7.55904204627008,9.1652858561939,8.39697300872861,7.62018855622374,8.88341468830632,8.02191504640873,9.1595782855996,9.6298665913664,9.14653615860333,10.037874141592,8.03547650118335,8.38631436176343,9.42344139270122,9.27996161102693,9.11682570793027,9.92005083108439,8.41883984388432,8.98683784283877,10.6555729726041,9.10055648459763,9.12958177842378,8.04982750201691,8.8707575328253,7.41397699311705,7.94624835930105,7.48276129052552,7.18946828037543,7.89958303403613,8.28721835227911,9.0193233928859,10.0654562540874,8.83244293403971,7.01127357851189,8.68193259565149,9.11976534300974,10.0427326409974,8.29872922834997,8.61715492568944,8.61806482772093,9.47087786281192,8.44393755302277,8.03532087965682,10.6314499352077,9.32901559160278,8.94104610193135,8.19004170072196,7.99868544946385,7.84468989139857,9.24756601655547,8.68865039167253,7.96769335263211,8.21497216189283,8.69650098054871,8.93631163557622,9.12421042775883,8.65578319078885,8.67841744543794,7.63750778559771,9.57867130962944,6.95451570419652,9.86378430146474,9.63031725209787,7.25588741531127,9.31638816059192,10.8664287729731,8.95702411170127,9.95882823315545,8.90470466704906,8.74036677610217,8.22101578731308
NT5DC2,7.74254418810019,8.41388842818014,8.00529099700467,8.04255060659127,7.25904318322446,,8.00355426354844,,8.10741680956472,8.40515081102321,8.20491513863849,7.62212765118683,7.93728393295949,7.89940107625131,8.5014122864502,8.14166458182265,8.39606071974142,8.00906659631124,7.97844811975729,8.14520202828028,8.48017404461329,8.04947668683375,7.30776571650463,7.42049058767518,8.8783229667856,,,,7.07519832990047,,7.87814660274195,8.19642999776919,7.77898291017084,8.45119695805031,,8.14495453445411,8.79132672511036,7.90948400577791,7.97662409071664,7.6963404197347,8.2251880854082,8.35489570776889,7.7069012834591,7.38333015414825,7.84487993977673,8.04456014928802,8.71227365914179,,7.4618627535123,,7.89539111950725,7.68860782235186,,,7.95402781058958,8.62040797184028,8.46083399283083,7.57572117132952,8.75259425878176,,8.0064037714448,,,9.30891330505052,7.34148144097287,8.35592127251699,8.1357992494464,8.93113691887103,8.53826336495472,9.19548415905293,7.86986582637952,8.00113697290845
