Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 25,Sample 78,Sample 83,Sample 70,Sample 90,Sample 45,Sample 85,Sample 17,Sample 22,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 20,Sample 51,Sample 48
KPNA2,7.57152267939822,7.85691312252572,,,7.75400731492847,,8.84411804784968,7.72062633919221,,,7.08787710988434,8.3038661439091,7.69640739035501,8.20705090205727,7.77267071052194,8.41566546212114,7.96448129820164,8.80108709488213,7.29799592906293,8.34869277250412,7.99250726267981,,8.14512772224961,8.403600668104,8.19580605637847,7.59297979896004,8.20569463082669,8.4964658572019,7.70619609740531,7.47879207322218,,8.79296066922972,,,8.36030130505068,,8.3543265133093,8.86605079194817,8.09341403802352,7.98672137637068,,8.14412056025141,7.97077089029109,8.49523605126654,9.26777172872707,,7.5842297549898,9.41909484066479,8.65016955293036,8.25762324228197,8.63860832455742,7.38425625474036
KPNA3,8.59166386202805,9.14389085994173,8.23171708323883,7.9777253364922,8.9421037634367,8.5123703198847,9.45626191276891,8.91662603426424,6.98702108932448,8.1077039672717,8.62578889378273,8.98401203160124,9.39058605772112,9.33065795043701,8.83261035035089,8.8430743293361,9.09579469137425,9.39026094700748,7.5783077166571,9.15542096523755,8.91200720260151,7.1080029284759,8.32127098130337,8.59379719837284,8.91098113080331,8.99541824945599,8.45691758845394,9.27979228483911,8.6286996266852,7.88123162687519,7.78716459946385,9.33234090429971,6.7274160924296,8.51261463676725,8.23470448499838,5.89518545315279,8.72780876298165,9.25218328546993,8.42247980106168,8.13501334828854,7.90831151657791,8.39814943797009,8.87093684957814,8.75733129306845,9.7019768577254,6.40331665253822,8.5828479944031,9.54733653730455,9.18292937550503,8.64406842946267,9.13116685509456,8.5906485602925
KPNA4,8.89840337849888,9.4108387059742,8.68934029133431,7.91575472548604,9.00256249503926,8.25795056482536,9.58578860842404,9.48645291777925,7.57246316454947,8.64783905478933,8.80549663534729,9.30716098837874,9.65629773127505,9.28818823888327,8.78589708841561,9.03734043147932,9.38499068338011,9.46868982923044,8.31665501455685,8.94811903483419,9.2455560333131,8.03717450157899,8.63254757262109,8.46869697947464,9.1400959127775,9.32752656363459,8.82451799636,9.69375247309818,9.08967436505773,8.49260848628486,8.16926723563778,9.48866344953347,7.17502567020437,8.59000458681641,8.52860646786987,7.14140669063222,9.30077806299937,9.49893226764964,8.61450485187608,8.44605048381597,8.04879363198774,8.71538054352914,9.3741113036972,9.17995031901292,9.81256033785117,7.0177731359387,8.97310232491445,9.85404801982557,9.44828453706898,8.99535108028432,8.76352326960929,8.87081191135756
KPNA6,8.92517740986241,9.59230094729478,8.92346011750124,8.54440201327812,9.31435883208206,9.15614151410086,9.92744926797871,9.64251227974588,7.81391967730545,8.56580885001658,8.86200789364131,9.60848013106063,9.35723901383381,9.46839178006574,8.8598760179861,9.44274807607525,9.27237452565271,9.75481801501105,8.10833587476441,9.16048753010935,9.58153263784072,7.84938523198387,9.07729968421421,9.11549357465561,9.40511955891736,9.20249584987868,8.4576227344067,9.72801509679336,9.32682570814251,8.96077410288071,8.40755552496179,9.77513066566843,7.29385495589125,9.04584822902062,8.96473604431563,7.83522180470649,9.00304541710552,9.84753768938299,8.82672787504814,8.71436944166208,8.31520102071503,8.73300679515098,8.98304470234862,9.08647336399408,10.0604833214389,7.55229180836874,8.86812733627184,9.61465461836637,9.59365286422578,9.13656760245892,9.1579163098735,8.82183873252269
KPNB1,9.55496211716312,10.1878508128,9.64841602908727,9.68973336943013,10.3538099513767,9.87024526975758,10.7950089265329,10.2656821543202,8.48213976708679,9.51821304322858,9.70106230292672,10.3937256074686,9.98110392883962,10.3121921761771,9.8106186636818,10.2345426610214,10.192143378404,10.4104114268127,9.11151785938508,10.1691711128191,10.0247637014026,8.07700014578842,9.63212659633015,9.77318134956866,10.3036702711675,9.97644138094367,9.50608686899986,10.5373585202535,9.88348786862039,9.20074314122704,9.02561046241383,10.4716946019427,8.16447176867196,10.1761816453618,9.36642134880476,8.17810987578053,9.80557761012993,10.6251351128576,9.45791080275667,9.40873985903238,9.04061951547383,9.67907271432879,9.94965364747101,10.1034786440259,11.0537299505365,8.49306934201801,10.0784285997013,10.8776103151942,10.4260893834204,10.1332637731764,10.4284650776007,9.64427682095549
KPRP,7.88999886701217,8.82831523494512,8.41818295682434,8.2130389847575,8.4705627710875,8.84296041664998,8.45361428338466,8.29311838457632,10.1013237246405,7.9750474843614,8.00295193476161,8.03772062938704,8.12536721832027,8.30678531491836,8.80775971669219,8.63126660530364,8.24870155176923,9.32542405818166,,7.7853346190657,8.96460259160641,,7.76100841636639,9.01280612135821,8.69550873493263,9.28684815350847,8.86187483349099,8.04308102225196,7.89123119366112,8.45148102822773,8.16253745231897,8.34756880950928,8.96936493844437,8.10885087924738,7.83165101218281,8.17818389591553,8.43352662280401,8.24614947982093,9.35619844826365,8.71684591938333,8.93208504448126,8.795231090246,7.96581911842775,9.12381975049385,8.43111287658078,8.03089426498755,7.63509426415513,8.14490953371495,7.75547489453143,9.11233273214414,9.8645216210798,8.54230942925602
KRAS,9.03179681958823,9.45679087474412,8.92559307093642,9.08237426754191,10.0103174331731,9.65311918669284,10.0832450880182,10.0304872171942,7.64576477696763,8.77829515276674,9.07108264924216,10.1625922035483,9.40997830655897,10.0816271016933,9.84095603688375,9.64415511463289,9.99310670687452,9.293975688251,8.63391075135041,9.46679461706264,9.86662102572967,8.74198798873342,9.19379403168701,9.3080860825309,9.56098073096515,8.85413832093221,8.49907282615546,10.2134897093491,9.47789240110512,9.03229190485157,8.85633723192728,9.76317979705226,7.76913624708489,9.63746878924591,9.05707358625574,7.62472599609003,9.06179280416476,9.75869221815588,8.9469900901033,9.22824002731327,8.68798729795059,9.07344741727856,9.6375255945652,9.46369612613994,10.1559364407151,6.95977113338121,9.88974552823971,10.3503298289643,9.90969068258283,9.28117644228664,9.72256383796489,8.73271036692061
KRR1,7.28165840507992,8.94413417279224,,,8.41141286519575,,9.34426581351228,8.12537425832135,,,8.16220627961778,8.58173788174132,8.88285135008783,8.76024996170225,7.3829815449234,8.3180327153775,8.14373463004672,8.86922449314699,,8.60163983073543,8.4442571585046,,8.61387214291601,8.64643139712631,8.70581425592309,7.96868825108529,,8.30481866033176,8.32538568976662,8.47858749697584,,8.9219290898318,,,7.34750898781714,,8.68840185292374,8.80562722244382,,,,,,8.57055233251915,9.13313828267911,,8.65704439030347,8.67799507551745,8.29634291761148,,8.46568922946052,
KRT10;cRAP-KRT10,10.0431363737436,11.4235063096051,11.1491487521876,10.9610796456797,11.5162188705124,11.6439719457309,11.3903126981093,10.9937830489491,12.4400300520226,11.3162929811431,10.4743665088644,11.3575584634068,10.6036099037224,11.8430251224335,12.1426591971924,11.579266563333,10.9517397501691,12.6388424229385,11.0389663188484,10.7143047838085,12.3003773991239,9.37528122633467,9.68738618248987,12.0374401799612,11.9324978896083,12.6465812585115,11.5293342025812,10.3532201044199,11.708277595331,11.7171502586317,11.2146479936062,10.8067650274676,11.2141829460492,10.8906890820007,10.7926554637448,10.8754889166025,10.9733332968283,10.3950510018071,13.9072659681523,12.2938482747082,12.1643854824676,12.1831875040651,10.4036231683424,11.8365136284924,10.8961660294511,11.2254348998976,10.3551849780462,10.2575493300318,10.0244083044483,11.9275477894006,10.8475177690489,12.3265027594798
KRT13,9.0694226694468,10.5279796378419,10.7181925266662,11.1993970826036,10.7372684857441,11.4070918952225,10.6790638370598,10.0938212898106,12.0245887587991,10.4738258658415,9.77496206373522,10.1139600560519,10.1713027060049,10.693706524913,10.7212592989768,11.0802678504671,9.88280607397084,11.9107185767919,10.1444462079081,9.21769994413797,11.0974438775697,7.9650565989412,9.29601776084009,11.5845168237796,11.4151258811929,12.2578782017301,10.8690165777423,10.2012550581124,10.7743086020459,10.0113653169105,10.2444933821075,9.97211572195078,11.0192009444811,10.3811158870034,10.3553047749672,10.3646669429656,10.3832636263153,9.93394115850149,12.3486593441421,10.8030563792734,11.0237214574103,11.5239131371625,9.71041188163894,10.9649304932025,10.604123302716,10.5859289406199,9.35484369173104,9.97280339881546,9.90664770827256,11.6699738364216,9.7847216510291,10.9954828168016
KRT14,8.51228335943604,8.77032380053021,8.27698324257767,8.83659767062985,9.37219830209033,9.47456891905879,9.17802706250571,8.70316466386638,9.97513173651776,8.41823758735844,8.73427518458016,9.21852762465894,8.68727514811314,9.39766086177482,9.60708304250031,9.84458403051406,9.18014712484811,11.4426414872689,8.92697479074179,8.95343409844731,10.3042703197017,8.30480323354606,7.7132091720287,9.47181510211498,9.67441341755885,11.503825344971,9.90379353128804,8.6029185567219,9.20204750424597,8.83597873361072,8.73733935069611,9.20496709056846,9.29902219597926,8.57116401973326,7.87818610636336,9.09592583140103,9.0993754417217,8.96468351175326,12.5602088403942,9.62347520660991,9.20193956716761,9.01764292388591,9.6793299523546,9.68560923214696,9.45124879897262,8.6475789745977,7.82202999144575,8.70386757982434,8.39104157545547,9.63163243706673,10.4041466752819,9.84645292185255
KRT16,9.64811604566513,9.92002494099823,9.05297797192731,9.944709699095,10.1479152371584,10.4688604276216,10.3460225136064,9.52692159128796,11.259745704831,9.16221184536671,9.09320997929063,9.92579919738663,9.61446367456913,9.75702478654969,11.1367688012968,11.2130780957876,10.6247645166618,13.4520134832406,9.75269061539388,9.4805715523779,10.6008277745639,8.41853933090632,8.67498515011931,10.512964799074,10.986090893558,13.230888167541,11.0042640575543,9.21048087216053,9.95115762523802,9.18321786913289,9.82177589589292,9.82379008971323,9.94144674037461,9.73758234649165,9.06084990701803,11.2460826536805,10.1628202660274,9.57097095676865,13.1775306688647,10.5213362526863,9.90615821008771,9.75366430947615,10.5415879310915,11.0079318055371,10.7305785942775,9.63525147017866,8.81975511940569,9.10496165483326,9.29647890395368,10.298036749921,11.137921737708,11.2559120313692
KRT17,8.82259885095402,9.09148530699256,8.43706655351385,8.93486256055291,9.3813356717958,9.67298661764916,9.35454711039,8.69553590549999,9.9374013595697,8.47598194150254,8.38219039623542,9.17247374780072,8.43940304346087,9.29153603079317,10.1386112398792,10.3831994294065,9.3498090795752,11.8863603422823,8.68080157104294,8.85815936395106,9.57588787131099,7.21531423750082,7.7401799731641,9.37642905524143,10.168809891988,11.91325077306,9.90474644630062,8.49843130900842,9.16909545162463,8.1421699867667,9.29326725112637,8.94257173364786,9.47509208056626,9.2659683632185,8.24216427343416,10.3850805450554,9.20291633783709,9.2062685370465,13.4196551287464,9.63261457353567,8.74428676800383,9.3221221152181,9.54278386000654,10.8160996722573,9.44759016416446,8.56307740630482,7.89598650903893,8.50689071103401,8.58862356821578,10.3404199678948,10.9221401793652,9.84954341885554
KRT18,8.39204777065018,8.78715658525931,11.200197800907,8.36934864512094,9.04658037056371,9.58817652120164,10.2905900670042,8.8825747148504,9.63438114635653,9.08852292334388,,,,9.51504886465151,10.1341825548523,9.38641374848769,11.2767314345344,9.38683376353423,9.27417913835631,11.272177674334,12.1026296127503,,9.33117614725595,9.42471218055528,8.58679383655096,8.45203612324577,8.38610664657374,9.48868720462634,9.18893871147089,8.746529593406,9.43667670217756,8.45578802299855,8.56254125431744,10.7399963288833,10.0812146974486,,9.6872237049945,9.41521716155526,9.22551912112073,8.76765407504146,9.26515810504469,12.040300892952,11.1549316974612,9.425495049614,8.64298493052532,8.42956973742219,9.20763173514163,11.0787110574365,10.7352938925189,11.5147041079511,11.2946532588105,
KRT19,,8.77416336724698,9.60634820648419,8.66957411272367,8.50202906998461,10.2354922398802,10.6910627348911,8.89218935393219,9.00554533765414,8.42747443458641,8.34703363673644,8.48981435943243,10.0311239685862,8.57314575612887,8.73215888878208,9.05014413870947,9.33086420000818,9.48224343695147,8.32217933088192,10.1536759957274,12.6126274239237,,8.49688984736642,7.99783967380512,8.61375856888217,8.69467309502022,9.05651825359332,9.19749105729488,8.35259091592542,8.14839328879042,9.89291176572781,9.04917010097387,8.59551234983925,8.93903311086033,8.91556563137894,7.45769408721566,9.00465158575836,9.24818344202235,11.1862852739916,8.44413371619501,7.75808957578534,9.71126731722486,9.71131207311575,8.15660396915568,8.92997119220209,8.00306207850666,8.70061452324475,8.37674023048952,9.20062577280696,9.36924173036885,8.84941758556196,9.76979379473329
KRT1;cRAP-KRT1,10.7837093385852,11.6184715514438,11.2986944805034,11.1364039545532,12.2374605155297,12.0352394202275,11.9294810667535,11.0494441318771,12.7680613814402,11.3655488475112,11.527806152799,11.8710839694561,11.2478762161403,11.9019092392088,12.3844359766806,12.1903658276347,11.3274603902663,13.47425112952,11.1997559708081,11.1633588174387,12.6009104503918,10.036785082584,10.4480189473868,11.9960656693566,12.3267765156013,13.3759808825067,12.2374125254001,11.2192978097994,12.0941966714001,11.0513495817042,12.0415758287249,12.3508252731947,11.522120950135,11.7622461359747,10.642975015701,11.2644368316366,11.5539868765767,11.025657645764,14.4013321538979,12.4781676674603,12.1194336019513,12.0842255996114,11.3541037801928,11.807034807119,12.205552896795,11.794465250725,11.1174726876147,10.9929873749839,10.3647568842323,12.2574550982377,13.5585576365587,12.6102701485537
KRT23,7.2216516470674,7.74996108764451,7.38040797364481,7.14491345367355,7.72503865801674,,8.07429068635149,7.01250065250324,8.22435559968834,7.77627493660605,7.40897067888757,7.55013945198493,7.12093252997715,8.06351440764859,8.66167429711527,7.80034848430395,7.68946603660493,8.87658835287248,7.90705410103914,7.71609096950504,8.10388273489523,,,8.57618446840761,7.83395119655221,8.92722555226068,7.80331281052672,7.47291929128241,7.44473588312605,,7.45728383564374,7.62471638046201,7.58538927782752,7.13279551533795,,,,,9.26000459196151,8.36515208748344,8.32271121366752,8.35601710389709,6.92844078595334,7.86082194616814,7.5469666221463,7.58251200801068,7.63006555157058,6.98995791877037,,7.8304407657411,8.54830229488708,8.00714403286343
KRT27,10.9882179210114,12.687742104479,12.0759750371141,9.89338616938239,11.7940208056697,10.6425949619072,12.1648741780133,10.8985341472879,13.3893213502732,12.985023325257,11.4112819181237,12.6995736482673,11.8181849109333,13.2543286798147,12.0305303368189,12.2676686102277,12.2204503379456,14.4006635456214,12.1427955883989,12.8248823480241,13.7632425185419,10.2295851151355,10.9346176037385,13.63909116944,13.2243309881708,14.1020227647242,12.6974543267091,11.087809299898,13.1555885087933,13.3522726058658,12.7467656483061,11.775367390163,12.2979619796476,10.5429225196606,12.2715146909414,12.1922097806243,12.3510184922009,11.5893847533209,15.4544849653558,13.408489157269,13.6973074328959,12.4385244075233,11.7574980424624,13.1928493053319,11.9035085731539,12.2921111515971,11.9139341906092,10.9760406463589,10.6125120411717,12.6454643359133,10.7564246017792,13.9308651614264
KRT28,8.2548084258303,10.1512228632068,9.86433457266515,9.63785041380667,9.94111564552861,9.16258823466902,10.1421316278683,9.59283140939471,10.8736857713585,9.72157812675714,8.957131188862,9.89640592401618,8.97113029999458,10.5013112474535,10.6293796224781,10.4109849331847,9.76094272674969,11.496013189403,,9.73718771853557,10.4604898313412,,8.85994877277226,10.6545208549716,10.5785472009992,11.3510087129424,9.68015656546226,9.07888293985614,9.8877767385231,9.8447420139079,9.69186734372105,9.02119985167174,9.69766260717257,9.70571434085668,9.98582303920562,9.78643599540687,9.5965751581735,9.00614388696879,12.5279573472248,10.8501838708394,10.5487740771377,10.5829109105433,8.8634740043583,10.2112789674335,9.35713861164127,9.92052924996909,9.36363248882943,9.12256216869354,8.67964199695789,10.7151957317979,9.84899370390476,10.9930516988483
KRT2;cRAP-KRT2,9.77836479896795,11.3247368556178,11.0246587737247,10.5468735841172,11.2465184043787,11.1161508338491,11.1556225648536,10.4631236543832,12.2270807753379,11.2642161934216,10.0459912608295,11.1827587226244,10.3013515874877,11.5304964614598,11.6534084963252,11.4335098651813,10.7330695322252,12.2299666828127,10.8653578887883,10.31784240586,12.0508857860697,9.06872387662213,9.6931074548815,12.0179622961265,11.6698464230587,11.2860178318739,11.217314690225,10.2794460544502,11.3570903905386,11.0840746451115,10.9853727356703,10.4949916040376,10.982153896987,10.665440180554,10.5591023225088,10.5495013231993,10.5846581985611,10.4646213165986,12.2325071012998,12.3236581730489,11.9994576336259,11.7020989364489,10.035680363998,11.0201757890401,10.6327515744773,11.1846792449144,10.166758321851,10.0184698517754,9.92798445472561,11.8528638160363,10.1968486222712,11.8796883396489
KRT3,9.84576962501317,9.60286432799702,,8.93184415157457,9.76918019298222,10.1420403347321,10.562149226318,9.63775337953059,11.5788601637592,9.4934513297143,8.67004124632361,9.84588478149277,9.43736374239661,9.99606204126481,11.343320077773,10.8581372648581,10.8888822364448,14.2348889089205,10.15032737301,8.83286460777808,11.4474008613008,8.9987364132339,8.5520770701117,10.6914727422079,11.360961240855,14.2217561539448,11.8530313661511,8.84945835183139,10.2955773223328,8.62947215735356,10.394296312296,10.1972604962443,10.4425293641535,9.10968398488384,8.71007167548065,11.3405176159697,11.2070607902339,9.13323594063487,14.7663610629582,10.3442453169662,9.68162838378203,9.95045742962056,10.4422358507327,12.5065281736021,10.8184484212563,9.15127637851982,8.46097411921317,8.6719155965631,7.99335858154641,10.7099051880412,9.54454333250791,11.0807660749362
KRT5,9.17041538875413,10.0733694925563,9.75701320858329,9.71716132728693,10.4575583152639,10.3799347393223,10.4053778763452,9.52361002641309,11.4167028474257,9.76220773772628,9.52305023217097,10.4127904040086,9.78890432252046,10.5770653386762,10.7965638378557,10.5926061850858,10.078690463593,12.4327696082862,9.79863240659841,9.38328620348989,11.0843165171996,8.69456609436548,8.75630339277092,10.3575265055366,11.0083089840907,12.4891440416093,10.6155981632874,9.63157047592072,10.6230678412345,9.84405935702056,10.2413253442217,10.4943167760367,10.2974876628871,9.83625752742051,9.52587012251064,10.1789002854842,9.91341177963485,9.9966610410131,13.5700382565353,10.8953077700827,10.2864598025478,10.4665969465342,10.5692871338407,10.9649046990801,10.3408368812961,9.96825881878771,9.20645945852616,9.22780235499753,9.4510325021666,10.782391583507,11.0435503550899,10.9659227896384
KRT6A,9.29901047073474,9.51766086402104,7.7139714540385,8.94494706829424,9.67516037145564,9.58903508342966,10.073234875509,8.9460638432666,10.3086446381105,9.12969433809648,7.9569497317353,9.50966221351195,8.9537424272243,9.46644383220714,10.9495692799055,11.1118403458077,10.6183094008266,13.4449691749753,8.80118529631733,9.01979423370604,9.39481013074718,7.74233370792771,8.2352696167848,10.2929915887859,10.8548372895461,13.6839405558478,10.7356701694638,8.35946767233517,9.84621701734355,8.65332243412306,9.3953138412441,9.79875161753701,9.53499774182575,9.49428742873166,8.63306917353322,11.0396037786999,10.0664010344296,9.08005524293447,14.2500420490937,10.2857855315232,9.02230808995454,9.37867031059719,10.0006007390651,11.7500470663661,10.3046638531739,9.15262855847843,8.05218878652338,8.21312958167845,8.89927559112159,10.4266644901051,10.2265687569293,10.53005668205
KRT6B,10.8386252475275,10.7305511923186,10.9950793633947,10.5271813216638,11.161429426954,10.9069169594649,11.6298750757338,9.9785969970459,12.1337589227064,10.4157693405535,11.2021330083974,11.3116700399071,10.7895309526112,11.0346578015934,12.4020023851655,12.1499203409573,11.7987369669422,14.7240158044431,10.824144852926,10.7284977622303,11.4351710141116,9.66688077422218,10.1922887251479,11.6427341992282,12.1616592161579,15.0136171234344,11.8323944649303,9.70846824618391,11.5258630128613,9.41928458897096,11.1545427462473,11.4115927264676,10.9208657433055,10.3658414200459,10.6727749515677,12.3586301725185,11.2196547237653,10.6739776837463,15.1283968626491,11.7282838017413,10.9597563455741,10.6430741201732,11.1760682442696,11.5716288708831,12.1187238407796,10.667587725754,10.2085057083756,10.0008751045514,9.56249112887119,11.6891300053578,11.6145673051998,12.0368328722544
KRT7,,8.97545100249813,11.6878257761131,,,10.0606050250529,10.048299676008,7.83757751387965,9.79597586400349,,,8.24196002854425,,9.98194909985605,10.4611542396015,9.15669296807655,10.476401910807,9.20921910734499,8.22813119731657,8.22525878586212,12.0252345832482,9.09086304806597,9.05955560801242,9.11085449991345,8.53034649783691,8.65955377383306,8.6196469131348,9.921025598603,8.64804307147497,9.15602147963321,9.26742051586815,8.49980205569634,8.32941721309232,9.38566265945953,9.6034873993957,,8.68355544600937,9.46604733811161,8.80244259330722,8.67629079034112,,9.54860831589322,10.1761342471717,9.42340343771393,8.7900031219566,,9.42431164675015,11.2652410520025,10.8564984081574,10.5627715976477,9.76232633108366,8.49516188511295
KRT73,8.76272065053662,9.67873009647913,9.38408424701495,8.82899367714788,10.546115157894,9.46309682945437,10.0066570485546,9.84511347816214,11.1143442162613,9.30159722012579,9.11068471611422,9.82404331239704,8.66529785929631,10.1319607147935,10.3345482298529,10.2603831227682,9.47554283220686,12.1384838451115,9.49977056075018,9.02365451376638,10.3106787016825,11.4910366058549,8.77363453926342,10.0908120258013,10.0466357936353,11.4381117621201,10.06289653622,8.95396295421873,10.0981768691311,10.1661761684824,9.66395138396413,10.6728299158984,9.33543139726731,9.45141776049325,,9.31795096127606,9.50488216348276,9.2956900403184,12.5249872868639,10.5307313352745,10.3831443609585,9.87310923482226,9.51846686851851,10.3965988694864,10.1604160030751,10.0877118061608,9.07603034946185,8.90265436128064,8.65357666815928,10.5577250155137,12.0004957545404,10.6201335919154
KRT75,10.0934639224428,10.1223393484836,7.87026097317112,8.94695168021738,10.5674398262768,9.63095057168441,10.7003087035389,9.46024586839808,10.8747159213948,9.83680569216748,8.33401270022956,9.91942450971355,9.18543183891791,10.1182233063499,12.1756991076025,11.7483814816569,11.3892300423663,14.5185997725281,9.07297844171907,9.33806164285903,10.1658933806664,,9.20507389047666,9.95701310672772,11.9927921476202,15.2260168061123,11.6345864664985,9.03640460431532,10.6946637970584,9.07146994465852,9.8478107541521,10.2467949350227,9.90168267845471,9.95220864856351,9.18720999628605,11.7176998954676,10.5333457282489,10.1098087794712,15.7878696064663,10.9538395972108,9.48177061302942,9.94020360123906,10.2741982864645,12.5588029118449,10.7629985418524,9.51217149803464,8.53993247216859,8.60465133561739,9.27323581249852,11.2258164289627,11.1737200067209,11.6285064438444
KRT76,9.42340831621689,11.0694572596356,10.6597660146935,10.0015025250444,10.7371384141921,10.6977705286146,10.776185191996,10.1190558351619,11.9335441748681,10.8534558409415,9.60514717534281,10.7286401961323,10.1421419450416,11.0405908033289,11.3986636957057,11.1637911907158,10.4359594514811,12.1666027303613,10.7717302339237,10.0879195406109,11.9035391919436,9.08974148815019,9.52078739939867,11.632709099317,11.3657172404946,11.7679593180575,11.0981987081234,9.89507647122144,10.6836350284897,11.5172420484432,10.5532192074231,10.2698360980895,10.7966269704061,9.78768081628929,10.4238575191768,10.4283880223345,10.5880422955472,10.2842869649518,12.0542098939822,12.0354336457871,11.4840147894737,11.3796995750345,9.97766531417609,11.0866728295588,10.527651004731,10.6131785546372,9.5960791850029,9.73542072079158,9.6341699717361,11.449336016507,9.50967341444949,11.5675007654731
KRT77,9.26408112989768,10.0680801826224,9.93344323359777,9.69173357775017,10.6148154684641,9.96933199281732,10.0944084590146,9.5159743342558,10.0996233686408,10.1625341425382,9.72517897107602,10.1058218505823,9.77149079641518,10.3509119955013,10.1751833824004,10.5205929589796,9.95564207087249,10.8786119297502,9.70862525323878,9.86312805096141,10.8218867599596,9.01030858472486,8.97321938315285,10.2047616380207,10.4674909270439,10.5824714270997,9.78301860416521,9.59154118522689,10.2566919546445,10.0861244698913,10.2028630326493,10.3653123196047,9.98727482222099,9.99881664138078,10.0298688251754,8.85825304063237,10.088146986088,9.51986237204412,10.6218330867593,10.4310164233286,9.85435205811057,10.7339057830089,9.80994965156474,10.1528402835008,10.0698783554058,10.0430813168984,9.54186955960962,9.26462781928937,8.98134164555955,10.4679746088673,10.4546135778269,10.6577283517659
KRT78,8.02384502972837,8.9324134445843,8.59977571443553,8.53110790562196,9.0634827991846,8.89931351273118,9.01257976501567,8.70976090435839,9.55805284648545,8.53627897737298,8.53820969565784,8.82841490715319,8.75499597715441,9.09491978739991,8.99698541323012,9.14864274784527,8.73755425038808,9.94600879539876,8.17513468055138,8.1903252421392,9.55736524798402,7.66973252564734,7.92160674643146,9.28576500310477,9.31902199739064,9.90142220934471,9.22360009566883,8.71519428093289,9.15259964098837,8.3960629494974,8.5570889504638,9.09248550411138,8.76747198403659,8.80346496797281,8.00195160431214,8.36123681194274,8.68091139455493,8.49649195003309,11.2199814550375,9.07317026455303,8.92246261078417,9.3570387438205,8.59285700399345,9.31076200939848,9.25154203415848,8.51701756922273,7.84646650090394,8.5073941199529,7.99042494489422,9.40053414905092,10.6862656663426,9.19177866435494
KRT8,8.55818169132935,9.19104332580341,10.033318455967,8.71571327095409,9.327369285208,9.91809061779309,10.4003771919239,9.00331799017288,9.47241708250677,9.2845500507798,8.74980290455793,9.46443809508219,9.64453596621412,9.08517206431555,10.1271620770461,9.58796795169558,10.8519193884477,10.2854745764585,8.68064337394468,11.3065987516858,12.1944917140583,8.7962687874297,9.08985659536107,9.62905083346086,9.46752774670852,10.9179576888689,9.55950094513819,9.48711727377348,9.45300289050016,8.70928227046146,9.43791090248681,9.33727972887604,9.13572644225194,10.2766667092653,9.77391336869202,9.50115581876916,9.77929977734669,9.49167784323327,11.2710736996658,9.42553470328161,9.32944637519188,11.3195216856375,10.887348723876,9.79747011433458,9.37514513985534,8.87236369855705,8.7506763366075,10.1567353613632,9.98966880542508,11.2234940747867,11.5485689346023,10.2686317845033
KRT80,7.63066413231354,8.69227020989535,8.27067140818187,8.34355525341811,8.78040792928046,8.64220297461394,8.45388592018605,8.18415215060192,9.19884439029959,8.16203801979604,7.90734918562761,8.28134165547112,8.21018849551714,8.78351112400477,8.96889380375904,8.79525735148636,8.07511585542486,9.93986617445316,8.39844290253511,8.15418933079124,9.18301098161671,,7.47593659204485,8.77805448722024,8.93138602460451,9.80454104633737,8.61157082058804,8.20282885996152,8.6760941186958,8.26719559189589,8.33680645403903,8.47040552888328,8.28175764488286,8.59999493951671,8.01328448627874,7.98574242590708,8.21915988060543,8.12067406534299,10.7351404764957,8.89696609555821,8.51210604979631,8.99988708819023,7.83818290034755,9.21703069270429,8.57167486303302,8.1036620067801,8.13341825875061,8.10728536122332,7.65149720041731,8.75389443367826,9.81130585979176,8.93934479511554
KRT9;cRAP-KRT9,10.6909732470615,11.6776868046164,11.1523362105692,10.9654469993975,12.3414870019307,11.8964244518162,12.0262631905298,10.8929394125894,12.9581706080352,11.2909413701842,11.6360888655626,11.8637625226018,11.4337654628327,11.7222824485683,12.095983741257,12.1720635000142,11.3370358854975,13.4323303112081,11.2795579133169,11.0503869862316,12.4904647102961,10.0036949556592,10.639280397541,11.5809558994828,12.2117832003221,13.4642829969186,12.2351264153023,11.4536545104724,12.1787821186529,10.1939265864343,12.1930196062743,12.5038939532246,11.7918135921257,11.9548420161758,9.64820526771904,11.0541175358913,11.4201588867118,11.2802585272183,14.5852681565338,12.3022266955343,11.585195496611,11.4561983163901,11.7757962041265,11.4462479250107,12.3315241537563,12.0038536933394,10.9172705937343,11.0546246226285,10.2720320777201,12.2716841466175,13.8629202718263,12.2127180421768
