Genes,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 64,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 33,Sample 34,Sample 36,Sample 38,Sample 39,Sample 41,Sample 69,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 73,Sample 74,Sample 80,Sample 81,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82,Sample 78,Sample 77,Sample 95,Sample 29,Sample 37,Sample 79,Sample 61,Sample 66,Sample 76,Sample 83,Sample 87
ATP5F1A,7.77396038791123,10.1253512678505,11.2309772745606,9.6924354742999,10.4686276423598,10.2475442183996,10.8633624999761,10.6973516669126,10.7337449778053,9.27307111532745,9.49918085807709,10.340814147906,10.9040694536447,10.8085043908026,10.3688034613416,11.5897561328037,10.5330756120756,11.2005685955173,11.139198609777,10.5313786482686,10.2471573802431,10.9416449341673,7.77218753105737,10.5240177807745,9.68816487113815,10.3378038469211,10.7500504141115,9.38113127655106,9.9438825584442,10.5802727224732,8.63179676115408,7.6480201453039,9.03488407849769,7.75073967767792,8.19075785416367,7.68708929675995,7.58737864081273,7.96471150593943,8.59316573558312,8.88007011784424,10.8054673013856,10.2854147831828,10.6810493257479,7.40517285059137,10.08617955606,10.9340974507838,9.54438073819281,9.44064584123839,11.0329201153154,8.6115666382676,9.03382840718547,10.6097333721031,9.32479390375838,9.82337785603932,8.64005223725272,7.988145130899,9.94445051422652,11.0085388991251,10.0221065215783,11.5152714076969,8.85016825934194,10.4955629739585,9.11985847265992,8.39018189271594,8.153951576346,8.52993586117982,,,8.24197332598461,7.72041039846381,7.28648441019758,7.56809273801766,7.64385882591096,6.88765189315486,8.68172865682805
MYL12A,9.11835748103823,12.2314471384619,12.8399786951388,11.8156086085671,12.5573710924922,12.0704969850268,12.2448542225593,12.9777746713261,12.3420205199592,12.0173262895011,11.7764552246694,12.4459099662155,12.3957047498626,12.2179067147692,12.0641980057162,12.8225674082239,12.47542068446,12.9442856578635,12.5668039343627,12.4483743057652,12.6207805235328,12.2001381802981,9.64829263695508,12.3345175023857,11.2872205863174,12.1939000642725,12.6481702640054,11.9040027829613,12.0260311941904,12.6600102984204,10.1895478159343,9.9557678261969,10.6798401385213,9.89155456550286,10.1903543001683,9.57699321750151,10.3633407378869,10.1075845180371,11.0178754121138,10.8135457622947,12.8348761629017,12.4550681516291,12.5423427548692,10.0798637614639,12.2903223440299,12.8402912700627,11.5032716372965,11.6941162895087,13.0616735654648,10.5982465324388,11.1547214846354,12.6762994419589,10.8037972983943,11.6859491641779,10.3049246694926,8.97350394336574,10.9745028364098,12.7060189833209,11.3811358939303,12.6090131729414,10.5302984055827,11.7039414894117,11.3506949526807,9.75490657620314,9.87498720123447,10.4872313172911,8.42128940410611,8.13838688025096,10.2418682520774,8.91539777471187,7.97679171123487,10.2947420518707,9.40335945016097,7.81886566222437,9.88628801819864
RILPL2,7.6822001992823,8.52345639305325,10.3453995097484,8.27609315073013,9.52502674621992,7.99247281939016,9.22509300320827,9.29531690793102,9.29747145099058,8.70699714802986,8.06942163402047,8.5609398814433,8.93456369905394,9.40511007191239,9.57506038032693,8.95292368655298,8.77202164342608,8.96663631107839,9.18568608071694,8.2961442746916,9.08015708643021,8.86339627146676,7.50696059104818,8.97910499727508,8.12743304411772,8.06142748196085,8.83655117844695,9.30566626421013,8.80125339134994,9.38544191889211,8.41356770314457,8.14205854542779,7.93936959223095,,7.1810216372395,6.74499154047139,8.06183545785191,6.35091965735063,7.80658573976757,7.61060846696733,8.7320522537627,9.42447938027785,8.71542312880367,7.56469671579964,8.80431632693482,9.71183816253361,8.75423699403556,9.01427140820702,9.42561577275759,7.50197067820808,7.68285579260523,9.29044097868286,7.80844181394663,8.23906916566095,7.65762791824062,7.78782923758522,8.11387437221094,9.14118774137499,8.11430765690085,9.37071763844336,7.90735694739604,8.86448008613614,8.28698537578803,8.48989831388773,7.32005965919067,7.87404677204478,6.80482921850671,7.3431789221438,6.79101168054605,6.76999584775303,,7.17077363428574,6.96114684309344,6.77753367419601,7.96180880656043
PGLS,7.16219744147522,9.283381293754,8.08363731476606,8.61101424454581,8.74619674114974,8.02514195621812,8.91358252214906,9.99335294718169,7.93877369382789,7.67051963961867,7.91877906169952,8.63951238787785,8.69670242004777,8.50884175147937,8.50569937902645,8.47122535767334,8.41897404486618,8.49168822380651,8.59316923783601,8.77818542215126,8.40410464240659,8.53829059783655,7.66999343976618,7.99680026663049,,7.88858012642625,8.38576238226623,7.93216072514215,8.00547488113059,8.33339915133601,8.21151815395766,7.95128028294764,7.21198118612204,,7.6812792619271,,6.87861768190271,,7.35281797307398,7.32662364672653,9.5499473222037,7.78319982149032,8.77096140512806,8.49442146486331,8.28938412393135,7.76194420944592,8.33455439962509,8.4384125627506,8.22455793808017,7.17519499691021,7.62384378405558,7.84427859532625,7.30475153240202,7.12198367663527,,7.46218235351073,7.85353921911712,8.66073595984942,,8.49973687696495,7.30414527423212,8.37046620379494,7.22665533064638,6.73260884110134,,,6.99708978632397,6.75076723394027,7.24383261170265,,,,6.71039752721879,6.72333608694879,
LRRC57,6.04835164670179,7.87812521791277,8.11545329899629,6.98233768966058,8.07849396549083,7.11835000596175,8.05877417779681,8.78866932877447,7.40678909176145,7.03462513320863,6.40883363743184,8.05010205285065,7.48489573457824,7.90118735452167,7.41322416749019,7.44909980358636,7.43603512748711,7.35462332216936,7.30854725821881,7.56071153118547,7.28668459616263,7.06311359147473,6.92190532292416,7.12384235270603,6.08968066480686,6.77623909980323,6.9493307490016,7.11747165666253,7.24458385184456,7.20038087769486,7.33083440136583,7.31979788975846,7.31117597197951,6.39569179241442,,,5.15262472931313,,6.45156434069865,,8.58053447100076,7.19273277638734,8.26139583939767,7.81232275950592,7.34245940784342,6.9717971112684,,7.63716465737275,7.31667986855706,6.72298525026102,6.64836871502529,6.55813034327118,,6.84766313463183,6.89173499812726,7.17186460527017,7.42211175925933,7.67162903408707,6.8128422034485,6.76264814567587,6.40253875143184,7.43097019240018,7.36823510842412,,6.55681074920945,7.12743707272075,,6.80104692823626,,6.52341203137408,6.69887473438624,6.10490035849731,,6.37387301575545,
PCMT1,8.03715838757229,9.46072706864728,8.80490972423341,8.69945949433221,8.47233547959598,8.31955779411311,9.02771787820028,9.55531005968667,8.85505453262338,8.34715323941235,8.48914421574332,9.1061969516562,8.9834164666259,9.06221965931733,8.71697072565864,9.14456515819241,8.94304709002164,8.90296777049197,9.14049068892226,8.77543591587093,8.93239152668207,8.67859199894174,8.06647903429943,8.88283666296069,7.58377073141982,8.41357759992653,8.8045660276867,8.50693866522691,8.69283383005106,9.03567609575444,8.55769872878192,8.44927968269052,7.95265773114471,7.94121268050704,8.62524211118413,7.77233548610287,8.34462565490783,8.2401509723858,8.73494540029593,6.95211248106518,9.72874369172095,8.43719388278951,9.33779221262546,8.91858355667569,8.76755770814907,8.85921701379967,8.39132155660965,9.04112628522795,8.83455666597766,7.77157518535141,8.44781258298084,8.60545445275932,8.49836630994586,8.52941276267375,7.92568751160998,7.97982574519649,8.5467690949975,9.09094371975569,8.07301396131792,8.36984674735365,8.52417324180841,8.34911749079648,7.85488613159742,7.85830373636945,7.92151914754715,7.94826939231957,7.79172794038346,8.17449443631116,7.96717110471768,8.02872440299426,7.85123129836073,8.20718257477143,7.92879970918176,7.24728613085357,7.65089019696474
CYB5B,7.61552019920529,9.2757882697877,9.6408734073549,8.65547736325853,9.34855516032357,8.40850548690809,9.37053949879187,9.76215070116748,9.39451876001955,9.0600869712385,8.74489145437374,9.0646377098782,9.46000865203706,9.6534377651104,9.16173417994065,10.0804717349561,9.23519724594282,9.95784319274036,9.95222160407763,9.18404337437386,9.23509785930469,9.40612966603277,,9.09978245030969,8.67836461547014,9.01103628065491,9.74761259927872,8.69656083096287,9.18570548716572,9.42221766460085,7.96931417036839,7.45800173014321,7.97663439649008,,7.4325730017566,,7.74615103770282,7.74185133065416,8.48585289493353,8.58096826809155,9.24558131760229,9.70670374185056,9.71878751178339,7.45117307776156,9.36059550732018,10.08489741513,8.43724334135536,8.54590962569128,10.374587120915,8.16269617822505,8.45273789820305,9.77650517210152,8.55810674002044,8.81957839411192,7.98202299689736,8.77490516539552,8.74365113600519,9.92914866482175,9.19288547775056,10.2674503345395,8.21305793926569,9.67928540252034,8.32084179110357,8.96632926324875,7.40030044551003,8.22088929612331,,,7.73371763280202,7.47013334019232,,7.95885344176372,,6.72662564413327,8.04192497674877
CD99,9.38501421688121,10.0482430538238,9.50310583381302,8.85100935884719,8.73459335288556,8.70333021122493,9.77252255540623,9.83290455196738,9.28697189581348,9.96666414641722,8.69541694609583,9.24139882326569,9.26168465406296,9.96987376300835,8.70494347348837,9.46294130658694,9.66802732656214,9.32843100042517,8.20991661239935,9.59280189042346,9.64023245305178,8.77039472715735,9.25882862741524,8.4881689222808,9.46827622608218,9.08396266885026,8.58402866758634,9.76693708796346,9.74422106983833,9.29092732578959,9.19019867866341,9.05740524521317,8.87635894358847,9.43054426472281,9.35967446947396,8.4202246602154,9.71940093305781,8.91640424941653,9.43989066286031,8.84698605458763,10.0574928608592,9.18240764524567,9.57686871822375,9.67426722775886,9.80603696880428,9.74027916638438,8.49446905902611,9.28088347581134,9.47617872068168,9.49432005202283,9.6085179061951,9.665218278659,9.46764247795226,9.36251358510995,8.52530104172697,7.94088054908036,8.52719589107498,8.55213246154629,8.85878264183966,8.73999559040365,8.29121698967501,7.91662176290258,9.38621524389329,8.60106850459682,9.36709767584078,9.23749243655847,9.96741115871414,8.60585897643339,8.31325308225831,8.01457851590854,8.51103040734418,8.99317149352432,9.23600139311271,8.96058240795677,8.84692784787522
GGCT,8.08485475732629,8.20253363104316,8.20968618430176,8.12093709316508,8.4491963932184,8.36096137729175,7.83751167903108,8.68137327272946,7.79546188275967,7.59712382298508,7.67858680186237,7.6856393056012,7.88557033641265,7.77187497231614,9.39923982398948,7.85242607446528,7.33145572045322,7.76871799943466,7.69367560549468,7.71374676209781,,7.57585259026101,8.26318247045897,,8.03516540514154,,8.22930639149314,8.12086664262548,8.41730444109773,8.37237653592509,7.62679712116016,,8.03352750208877,7.8041681935783,,7.97447902045929,9.04161563176069,,8.21194303624598,,8.8483105197907,8.48622174141593,8.77535675862054,8.32186127370702,8.758002252069,7.91008066811361,,8.63534116490623,8.14211312357951,,8.00991420237855,8.62433869587106,7.04022036619025,7.27207576195662,7.46171979302392,8.00287490186928,7.91341840443154,7.97586978901974,8.01339201795794,8.08489478274986,7.6769962290792,,7.71550704654642,8.04084956940765,7.96866942446333,,10.985117788331,7.92913399388775,7.88777377547779,7.84040726581654,8.18288118510621,8.61433219903142,8.31608018292427,8.05702920645732,
ARCN1,6.8014726490431,8.9312193411393,10.5667650861301,8.37233019505359,10.033299124032,8.71434143811122,9.65549316069311,9.63717584475497,10.1742437550146,8.89240977316353,8.47885569993235,9.22962225407272,9.48772931761989,9.5111535045653,10.2105978551196,10.22516011735,9.43475588895008,9.68750477457192,9.66501652864004,9.05262343991935,9.06565527708331,9.29789755845686,6.90659576832551,9.37168075750345,8.56111001101275,8.66572989615996,9.6541557563951,8.82414317552083,9.19877394882506,9.62187614421224,7.89863288698741,8.02100605288664,7.61248893238708,6.95572890387609,7.24253110162379,6.91783749684989,7.62825453938046,7.46388333244098,7.87909220404561,7.72153908529715,9.24156754265335,9.60275245011004,8.79315434536441,7.30545265133033,9.07538883792814,10.416798321868,8.29653933533562,9.21283697167217,9.76123021691096,7.87839462353005,7.95621191823657,10.1127087254536,7.87059975779804,9.11803662499198,7.77716409368983,7.45427246215568,8.75686249181949,9.66796507408162,8.71283591677536,10.0701228318073,8.15631395524395,9.30526176689934,7.91798019259326,8.31035676400179,7.38268685832795,7.26688091423547,6.51621028401084,6.9570439400511,7.22431718010205,6.95953596560122,6.60510275898379,7.31141615745035,6.81664340008583,6.47811884464299,8.1990988112554
B4GAT1,9.49758435143884,8.88177515598236,8.97705648809267,9.01557358875922,9.05879446167218,9.52832475296301,9.15331601404313,8.77180237275366,8.93393226474445,8.70316421445811,9.25639187634682,8.71900906043636,8.64798370934291,8.8913735657663,8.83442459434791,8.85677108909441,9.22635925366399,9.13912770285698,8.74094235829381,8.73622996696407,9.1092745434297,9.1570856044416,9.91645057657494,9.07856239155099,9.35947122845399,9.24292277173072,9.06660539541272,8.59961306451348,8.74639510658612,8.92730595955035,9.281130028793,9.18677843024085,9.52279188311565,9.25068434723723,9.67098585227978,9.19785905889086,9.01705792345619,9.09255030687559,8.63166961495186,8.72244200141052,8.21494195007454,9.10362915372388,8.63784498081259,8.83541676336335,9.17431398222201,8.91098757671769,8.70677381398569,8.41528292461147,8.29448159766542,8.97503586337441,9.35117528498033,8.80164170530153,8.54442877270717,9.18627161828844,9.18120502008729,9.52948245023249,9.37087630119883,8.57466742413468,9.2824986110892,8.93112730379846,9.33489312485038,9.09252215145152,9.1897362686736,9.57575325103315,9.51536918090659,9.48431442345052,9.09670273258461,9.1536541858837,9.17770249935606,9.1815520057368,9.59939486766854,9.45505018761242,9.19101618066238,9.22087962184323,9.08373946302115
TIMP1,8.14805344404046,9.97751924308593,9.3851634150522,9.24263596032219,9.01012335015722,9.42283284679714,9.04866431092924,10.7336455131632,9.37273290010474,8.42248319031301,8.83901949991104,9.74870119549598,9.78136666211373,9.48196683807823,9.03528304269394,9.69101365539509,9.20741904172584,9.4794909584542,9.31849468220811,9.32544532739304,9.68812409059504,9.42529392845764,8.43829688611476,9.13840169232668,8.58892287158022,8.75010598084078,8.86585094577057,8.72927335337974,9.56955317934515,9.60009828839425,9.73054258700831,9.36310351769548,8.10855735112759,8.35005153169728,8.69935534847649,7.76732218836468,7.79963427869679,8.32542821017357,7.9293200297054,7.60817718432306,11.1082809067486,8.69830183077705,9.49303164372906,8.76299348212661,9.45499598957023,8.83179333666993,8.7301599167048,9.14594132375957,9.44746484629922,8.26395411256361,8.65023142627544,9.20426855205432,8.43185770876408,8.48066831055844,8.19627225081653,9.18442074577669,8.68953203023821,10.1949299517035,8.49343505464508,9.62486933598982,8.30619218587854,8.65835883877218,8.22354905894532,8.32270282145973,8.18338573847266,8.19472818275463,7.9292814212473,8.44633008913496,8.0035235911051,8.7903386924794,7.77103199518815,7.86342774423329,,8.03921977485046,7.60232930954873
APMAP,9.31982061756917,9.2613102240589,9.29821104117918,8.97274250045061,9.75913680818408,9.09582276307723,9.89041881021474,9.7597012708662,9.36489212657118,9.22502215661306,9.18456530142048,9.31496604329223,9.2565993604645,10.0958329488418,8.87280904861352,9.34107668041281,9.4834835897997,9.22191526588431,10.1434808289456,9.40910537951029,9.35871861276334,9.56063625005954,8.83332548507944,9.29306461395645,9.29037150677531,9.34307835671985,9.25888496500442,9.20962402323507,10.237655634743,9.73776899581066,10.0212250862404,9.28571170058903,9.6131168305889,9.13769475628615,9.17904317388503,9.39381096888622,9.12187700947101,9.03995182279949,9.51769263268292,8.78467523056337,9.47942269200088,9.70389040285474,10.8742976429736,11.212716692855,9.61189465870228,9.87459869818867,9.24454693161855,9.99782735236639,9.89829980490861,9.29279299741176,9.1441558037726,10.1066471404203,8.91068125224308,8.92682156440074,9.25554418422862,10.0243355797096,9.61031472955084,10.3661570943023,9.44442157709782,10.5633217087365,9.64050893615268,9.76996369891249,9.53798289000768,9.44443406430881,9.97501166103661,9.71712327890586,8.33621775217271,9.64303514643015,9.55154128323935,8.84577832165703,9.2290527401469,9.31229890357052,9.61882510470586,8.93441408233621,10.0316045413207
ORM1,10.0816774513799,9.79641133897402,9.86797061051615,9.83448924268449,10.0162838455827,10.9594075981527,11.9924568471883,10.8070434142852,10.2596716117545,9.07043149151577,10.0773177872367,10.3948994411059,11.5275071287859,11.3113510778333,11.3529499027569,11.2544741904823,10.286375422703,10.2549109223701,11.5570059354964,11.7554877253362,9.88436811712842,12.2711056872283,9.27563536472575,10.3441291730185,10.5561259966309,10.014432389033,10.89241056377,9.90295740756629,12.3449297210516,10.5359707316938,11.5652294965164,10.3036641203272,12.3564295994657,9.75272832348477,8.10710342367284,8.56714596466168,9.96170720264501,9.12124348798072,9.14748398547436,8.11816673283226,10.4782420330291,10.4811272480568,10.1552810732111,9.63356023019198,10.5855361797071,11.0689845290241,11.9687768193232,9.96700570968857,11.967471464616,8.96592394663774,10.7705798735829,10.7845132160198,9.28581549819842,11.7128320714772,10.252674589269,11.2750067605943,10.5206339876507,11.9110732587508,9.51790176141967,11.4279949233726,10.9885990614284,11.8370930383475,10.3865483222749,10.9106167345968,8.52340100197224,10.4607374425808,12.798130469366,9.58443599607489,9.19323514418096,10.4893498589286,9.6418348555435,8.93581645936006,9.33470961575656,12.5971358238254,10.7553561985286
CTSB,9.01870541198131,8.78180583877712,9.03736047723392,8.6061509717666,9.00356423112719,8.98441775188174,8.84843804853818,9.04038295778947,8.92585930200084,8.85634436848652,9.06041793254098,8.80293224622703,8.6622397946467,8.95511462876784,9.09500604990239,9.22154405698245,8.72799608423102,8.88115498072713,9.6195771186454,9.13504330018169,9.13659400419584,8.94822177159237,8.72839001191615,8.75623680638613,8.53810229624599,8.91051229342522,8.80680000273327,8.74276896483497,9.57132980514636,9.10888406429898,9.42033088488891,9.13848541576489,8.75901589795661,8.52001634881593,8.74850971361379,8.67616013279415,8.61115094163438,8.66052108308478,8.55748709115097,,8.87536624187202,8.77425632187182,8.52462781338331,8.62745763015805,8.52863261921001,9.14787624254638,8.95817910769487,8.61954044488459,8.58124977804836,8.68218940068212,8.55797685977851,9.37054935216906,,8.77752708204355,8.7721787188822,9.33644056309753,8.72453327021159,9.29667543672777,9.12551778798533,8.77398168126114,8.93589493241641,9.21669450355218,8.18402703716417,8.77646228974801,,8.38868287250154,9.44626640655619,8.65817836809299,8.7630695940146,8.93945493378262,8.45000455482578,8.77943638354232,8.91120236492251,8.59609241483515,8.50920579870805
CDH6,9.59058832852109,9.1225947187775,9.31485196104176,9.32383073387523,9.13412534209557,8.96641249023466,9.70007499713435,8.88422238515372,8.79470915635351,8.78289502345252,8.99266797748748,9.15363187333916,9.11360389906423,8.9011348628397,9.36467020045426,8.59979641020562,9.53089171052565,9.45658954856454,8.86303147931502,8.32414544030759,9.20431095803216,9.20205683442309,9.42623044106698,9.00287946086814,8.91443519555818,9.07185202115838,9.07345622449552,8.85590827922313,9.00950216976318,9.4739816029863,9.04863923222963,9.23766380293466,8.98507328507926,9.59575315068318,9.53275723660818,9.59505118968595,9.57473687798708,8.97891929399236,9.4117585679275,8.85181226159181,8.70689106799913,8.95238400504242,8.41706637618046,8.39447267030296,9.34222298437119,9.69493996897868,9.54869429415324,8.75101570477122,8.78780333500011,9.18839316077104,9.5227069980896,9.19856768990697,9.03219795328379,9.04929059457761,8.96700097396982,9.15983544902127,9.19941569680724,8.50837644799229,9.14004155899709,8.56029910415302,9.63566120720299,8.91183571606376,9.50775229332805,9.48987851742407,10.1616665709821,9.2305080694595,7.22323144655159,9.47639339111809,10.0236826944498,9.12874079535387,9.62711939320917,9.73923201592706,9.80284489299246,9.34519008062962,9.49971496182222
MPP1,6.61911655460789,8.61718515817357,8.81132394302774,8.16568345433406,8.49587437709662,8.23828216862575,8.78658254382593,9.01390799603428,8.14051365965906,8.21512906531922,7.87834993286508,8.87417007935036,8.63111304520523,8.38958860562582,8.00609016804541,8.56798043467858,8.4307465227475,8.42823837118103,8.52301766508988,8.46620163274081,8.01892539592536,8.19086989811243,,7.82425804182158,7.25262476585837,7.33042079850903,8.17963160706476,7.76867992102924,8.18554632074892,8.65061147015053,6.57344407495105,7.13337407063314,7.24496852863911,7.33309181733732,7.54325244439302,7.08953044855365,,6.61709337632977,7.16821670700518,8.03721544528491,9.41300580008766,7.80387973209189,8.50992912851417,7.73692493071058,8.1275922271736,8.0914535958915,7.86284500234922,8.39286578143835,7.98360692150679,7.4052923866443,7.29979778903393,7.82460428673065,,7.29724169293599,7.15456828564893,6.63736109343612,7.3518884899795,8.07392762798323,7.35975423892695,7.8594069353622,,7.57959231285044,7.03830306450394,,,7.31081001985723,,7.09084358195626,7.52832291857149,,,6.83470135199151,,,
VASN,9.21304147026339,8.63734886084707,8.9696206601863,8.70776098138856,9.03659727839227,9.05085527834715,9.18674247693289,8.50479372901694,8.76718913038413,8.36186670443309,8.91574020958072,8.7868685589962,9.00289935881454,8.77467611327766,8.37998530760771,8.2082238464606,9.26355580181094,9.00006753244615,8.6888982413627,8.61798606772213,8.7720339483753,8.67334720439711,9.2067752420544,8.60144483936296,8.53478802372281,9.03002776131397,9.05494081464812,8.54821749869716,8.45218654338992,8.62958643991651,8.64896732589634,8.26869666176175,8.4736330175087,9.03200516978058,9.04551888701478,8.316626395473,8.65642077102036,8.53403211692606,8.15038887051105,8.133603903104,8.26625217021683,8.16009120846351,8.19417096247167,8.37598990232591,8.53651454561442,8.557890823813,8.98074488952569,8.08070241267458,8.3625597447285,8.56445294126373,9.33636230320424,8.37195985995459,8.0464214275839,9.2376102935413,8.61830011394387,9.09860427546886,8.83140331066631,8.90710758071074,9.11397516071242,8.3053334065619,9.34069493874809,9.27848487780577,9.22828572483195,9.30630447443982,9.13065818690402,8.78201853499121,8.65905854181655,8.80922842307035,8.97882613104703,8.90048092705962,9.44328558197304,9.02203255497338,8.40619063718805,9.13387389074603,9.28089677936564
ASAH1,7.20396077426465,8.30441802493188,8.66929848943566,8.5523145422723,8.87232919717939,8.37047541302377,8.63054949957458,9.43840493091981,8.11205033049159,8.23593416800277,8.5943554655915,8.62739645960152,8.45172632191856,8.21777698880961,8.76101948635568,8.36813857151037,8.64684659213848,8.51674868799014,8.82379784461579,8.47283227136956,8.25390588591847,8.17348550177441,8.05617130333522,7.88657481193891,,8.22567710743037,8.28776488199175,8.47611127295464,8.57574367027498,8.88061897524785,8.03792769915204,7.72369667117202,8.1881633223361,,,7.26073636106721,8.20877484140444,7.78644789016705,8.27861218937189,8.62709337276876,9.17402769705031,8.28577831456371,8.931646813462,,8.45758338532211,8.10680834563856,7.97030147731774,8.27734576604297,8.72482431764023,8.86077994728737,8.11445309027055,8.55661143795707,8.41546335796343,8.13482439025706,8.15368243968646,8.07085791362208,,9.23273757118337,8.504801505985,8.41235383390552,7.80471308961143,9.54997395363754,8.11739509287619,7.56463739822979,8.21196162049674,7.30196536413689,8.71603837655863,,7.43249900137245,,,,7.88129389399927,8.31983477070179,
APOC2,10.4959912680011,11.3017532689342,11.8648427777862,10.5850863470205,10.5815547810395,11.3366820983238,10.6164127549776,10.0875277855623,11.8693070956468,11.2748770707841,10.8500508705723,11.4620164933507,11.2685345986331,10.5022198210956,11.4406256176694,9.98676736470249,9.95024737979091,10.3045931838879,10.6044677719175,11.2676838870591,11.6822515570049,11.1864696550477,11.6760829775228,10.799302485323,11.3863947893036,10.712630933649,10.9307905521615,11.2001018457048,11.3850606918187,10.6112315880201,10.643319483951,11.7533828656166,11.8159277405377,11.0237377865607,11.3375074011225,11.3949863763832,11.2884939416631,10.8025184034536,11.4832822638479,10.9569949810063,9.57635470233658,11.5194298138218,11.1772090912716,10.9646372269146,11.2696072549971,11.7455745000001,10.5391577016348,11.2486693269427,10.0308058232043,11.483941883085,10.9132219140463,12.2585155400255,9.76229077482306,11.2957825486179,11.2753050124122,10.4276533836077,10.9178974360766,10.4483480142341,9.90588588638892,9.74864622474189,11.3062380950927,9.70449307291699,10.5231798434502,11.6238516376456,11.4732518441425,11.3749873368149,10.9681517077134,11.2767596404615,11.0736462552792,11.3166771764602,10.2247098667112,11.4690301695483,10.7142134601761,11.2538000514661,10.8653474961859
LCP2,7.99858457987472,10.0778020481061,11.5305779136201,9.63117007477694,11.0183864233804,9.58917829654827,10.4151431725094,10.3400016676349,10.9560553845331,10.1406904102719,9.36421817273593,10.3462651170367,10.5770014117083,10.4637525617173,10.769510285688,10.6830637133606,10.6431911488942,10.4835451854079,10.4516455991323,10.2906957731207,10.5568793445203,10.1840190654013,7.92666857248053,10.6874991699728,8.79685470093392,9.33418540100243,10.2062844423416,10.3287460853171,10.2228792210507,10.6453445437715,9.65698066387844,8.80746073167772,8.67847487640593,8.00409932131607,8.45792927762814,7.4311337077339,8.39263978671466,7.8430709382721,8.75979105810784,8.25948460574105,9.84323625351717,10.3153819735763,9.60499906744598,8.29796857513577,9.79996820261704,10.9033000877243,9.33487482695936,9.88662838783558,10.6386877706776,8.67200315739368,8.75943011107325,10.367272038745,8.90958692230588,9.92350366477374,8.53563381773014,8.63223168813515,9.03152442989824,10.2881014884486,9.55892562044953,10.597484896825,9.48896487322307,9.62210457372573,9.17908263878383,9.51678682277209,7.99800012694771,8.56928267385359,6.81974829590837,7.49200678333508,7.92946252624737,7.55597051447675,7.23727619181741,8.07686695830381,7.84520173384303,8.11570477216587,8.53591393001328
GET3,8.41018718765854,9.35551172735794,11.4779792029848,9.54064114745272,11.0824310599796,10.0554272654288,10.976465504815,10.3415172642556,10.7422385577573,9.55041628686772,9.20511916518073,10.0625928865658,10.4829245179049,10.7723351495734,10.6373232729011,10.4558275127278,11.3291235541454,10.6523049498793,10.7425613129232,9.62150201583137,10.4673837382207,10.2777032954923,9.29251222306262,10.1543579112548,9.33578986943807,9.32436018828287,10.4339925073072,9.99018541384169,10.1151651977167,10.6263982949337,9.95011797295048,9.44541246742248,8.72991756679756,8.15001237119617,8.48890968911622,8.47569581608605,9.09958952545034,7.65455725378601,8.48992992904177,7.96088595809316,9.74333008778717,10.6325333753351,10.1456556812624,9.09203713817176,9.97851163891821,10.9121932396251,9.17917961749867,10.4100653407662,10.5377877465985,9.07768051175505,8.92689501846177,10.5153253714836,8.10492749088049,10.2313249778055,9.04680619299502,9.32358269530529,9.23822827260049,10.5029081722815,9.78794542268441,10.7982840822601,9.68213554597718,9.81970812623032,9.02424265406742,9.4932567923387,8.59801544161414,9.00496411901411,7.33588467361319,8.68681725340138,8.64211149390984,8.16019646426748,8.86931457241611,9.1550119677883,8.22753462163057,8.57577919823419,8.75725669210973
ABI3BP,9.01792456522517,8.73859028477677,8.62530431040643,9.03356667563671,8.53826138973483,8.72543442133534,8.84933185470328,8.3261800305252,8.64875914498165,7.75802674186203,8.9239055458151,8.82051329239255,8.69453228501149,8.63746267612582,8.52393422802465,7.90925409001976,9.08512576221382,8.66998137675228,8.38050020983176,8.25963020926059,8.58832440015478,8.27900193338731,8.73513330310656,8.08596654777232,8.69053819084733,8.90269339156459,8.72182014777161,8.58329146463027,8.20033983446513,8.27311760526689,8.56824622136968,8.47515753912216,8.60089523551725,9.21820415375226,9.21276732395513,8.48190641924244,8.85828915771575,8.37239407419144,8.44315087006689,8.41295753593377,8.14407509235089,8.31056864104885,8.50798421427496,9.24817750866262,8.5699428566625,8.56609699068676,8.18566616651206,8.25727975674385,8.08880932900676,8.77904075487212,8.70474399669091,8.39452472515634,8.73450122906224,8.90163436842637,8.68315801304413,9.11231989187424,8.77378415076802,8.50510902614243,8.99042246473386,8.24808591131649,9.18292399914591,8.58894355878466,9.31420521946325,9.16736421485394,9.21648228669432,8.99554413369325,8.19828796586038,8.87238824641694,8.97076044782433,8.72404701444839,9.39939211806324,8.92777772399483,8.32119373163638,8.44272535730235,9.24189739850388
