,Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 91,Sample 25,Sample 78,Sample 83,Sample 80,Sample 70,Sample 90,Sample 8,Sample 45,Sample 85,Sample 84,Sample 17,Sample 44,Sample 22,Sample 68,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 37,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 4,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 95,Sample 20,Sample 51,Sample 48,missing,mean_intensity
8219,LY75,8.32295812004437,9.57348731948547,7.68219607281313,8.58549964503676,9.45741849841842,8.97844365058427,9.19363242464185,9.27813079403512,6.33731952962175,8.1236478930747,8.17862958551924,9.00686628842739,8.12266538607572,9.48340418824004,8.60505966634788,8.9360123245771,8.9867820732016,,9.28792759729483,8.52783882506699,8.46752668021408,,8.69983424661121,9.17282919572957,,8.53820624995045,8.12313868691853,6.05653649174709,8.44631773771668,8.59940172679768,8.78825040822198,9.01537159625386,8.73103917054335,9.47748348873104,8.99013839545168,8.59555053161217,7.89822875734944,5.88346343800982,9.51599690077338,,9.03902439582209,8.15975224149403,,9.06310838399086,9.30245612933523,9.17734532538141,7.53333521189854,8.23727332479348,6.58640344617063,8.52539115213438,8.69052051597641,7.86683283979253,9.06180416517732,,9.47674603402408,9.19763254960642,9.11464770809483,,8.10993500013466,8.86929095688022,8.38640437403847,0.11666666666666667,8.404793442342713
1537,LYN,9.20376863312304,9.43546036939804,9.29696114771462,8.8449798787728,9.83313565205924,8.80710407543517,10.3520504470741,9.14467664018849,8.06150746080577,9.10740188264118,8.94311716296577,9.46431121229964,8.88758195288085,9.38971692694452,9.22741629503577,9.41276080568541,9.31612900866169,,10.4036730853615,9.05186938198108,9.58285281721908,,9.19529561229914,8.8748923076433,,9.28666888043411,9.61667146880031,8.51019569397766,9.66614454906062,9.35455993070119,9.62766418913016,10.7612712037114,9.06889876597934,9.08436713525532,9.10826389827601,8.37586232217281,8.68302467771194,8.33322602428417,9.84046864747137,8.76280476327843,9.18486893353836,9.45788679616565,8.38538242071896,9.59593416146273,9.67266174712657,9.89306677928756,9.17730957181057,8.14945545643189,8.87122032889349,9.61811169054276,8.89226226857469,9.6058806966839,9.78499078890863,8.06406397790151,9.33788063652917,10.4239210602313,9.81553422538871,,9.19060895233602,9.84369556239957,8.78143050314422,0.06666666666666667,9.096944201720262
9563,LYN,9.52528189977383,9.77112612718768,9.71278636640337,,10.0091888377522,8.78690586008959,10.7156965528056,8.79778296208306,7.90308602817295,9.2764472976933,9.07592531002909,9.31878336685262,8.80833782139647,9.56081598181183,9.21888628361093,9.15209171135182,9.23480165429958,,10.8403475293388,9.07834769961173,9.84593870929036,,8.92977976634538,9.02066878257367,,9.5614774093477,9.75621603089436,8.83027745478115,9.82640291681965,9.31739022688954,9.64060967531979,10.8818331534332,9.13061942067722,8.91280419917149,9.20450535725097,8.76256643681699,9.21144839213074,8.14143670198167,9.96013185451966,8.86875992467622,9.04723595320886,9.76579929612324,8.00257884190434,9.99401275410956,9.94100844036428,9.73084691981897,9.53458849596166,8.09629467622685,8.77025531792685,9.96576058252499,9.06262021847414,9.91750306157653,9.79823603718033,6.91645977954076,9.43055217866161,10.6124507792384,9.88089426270665,,8.49524296506478,9.55710586831001,8.57860941436808,0.08333333333333333,9.14724308892919
6864,MACF1,,7.26664319883315,,,,,6.24670063827539,7.08749475417167,,,,,,7.16331268340494,,6.46853162903505,5.91508173357465,,,,,,,,,,,,,,,6.54622101888543,,6.99929951618611,6.69891485435087,,,,6.7261931030194,,,,,,,,,,,,,,6.74796859836174,,,,6.5144255699557,,,,,0.8,6.244675946004161
2435,MACF1,8.25669378888537,8.78959252706259,8.07880621044434,8.10073970916654,8.49334016695921,8.02976335838579,9.1449831443332,8.92694462679968,7.34463930567301,7.78574145552105,8.34329336299352,8.79596875494521,9.04025158586209,8.95882823344714,8.38132835522212,8.69512229790496,8.70863917206786,,9.25741388861823,7.67171486710393,8.82976528038731,,8.53693058107,7.75771288014621,,8.41348369830614,8.26163309520727,7.29198643504967,8.56899001078423,8.64456488158597,8.49478906261673,9.15639838895323,8.0974431467238,8.96579700151282,8.69286176842517,8.13824785004839,7.73720128927042,7.41097597925979,9.11161778937925,7.59620054434609,8.22749694073703,8.12914048583209,6.98807351146989,8.85425002912061,8.77166558747671,8.97195953989786,8.53650384467497,7.84111596362181,7.74993155986788,8.38440238407351,8.6555499682468,8.72036446835787,9.10656911604857,7.01507282148093,8.46591827011902,9.02887030134986,8.88888959292166,,8.66851838769666,8.96792646385575,8.29231868433629,0.06666666666666667,8.255875706902376
1451,MACF1,8.34500876101933,9.29837549239451,8.30702271275853,,8.86493826466146,8.18567425981954,9.29558162829606,9.39388727210861,7.65099182025383,7.4493463353755,8.60870506159915,8.54461092442405,9.22978278932688,9.03759822474147,8.69746604479377,8.94319690154115,8.90195302092958,,9.63302566248041,7.62920703949996,8.93129849807621,,8.54461145923186,,,8.81324827719188,8.35948423470158,7.25628473306704,8.80426875318948,8.97711567098921,8.8059274955881,9.52932597757186,8.05979493416189,9.33192230418315,8.80461064857878,8.42978813962312,8.33795817034824,7.43163662379009,9.41012926351426,,8.29221512312688,8.23021739200596,,9.06689293603289,9.04804938595078,9.10530695400825,8.60346775744033,7.66486024487482,7.96599486624434,8.57652998074445,8.60580621687036,8.92486700102053,9.37346233546118,,8.51755096481026,9.43410116994201,9.11944717572863,,8.5742167177541,9.2991887461122,8.47095536656667,0.15,8.510036518721266
9199,MAMDC2,,,,,,,6.85822147840757,7.31542694600479,,,,,,7.3272428370501,,,7.77527597289991,,,,,,,,,,,,,,,,,7.41383368096611,,,,,,,7.57614348419949,,,,,,7.36048740313447,,,,,7.10056138846572,,,,7.30700536647568,7.54032315997786,,,7.51916674132587,,0.8166666666666667,6.825862927131186
2870,MAMDC2,,7.56845674476027,7.83600554282779,8.10715596341478,8.8480822863629,8.28591427679239,8.64386968370198,9.76672329221123,8.63048904785891,8.25241279480571,,9.32987193513449,8.70149041812451,9.29142993598675,9.42055673611587,9.16688492771035,9.35203475251873,,7.80559972193176,7.61857916049698,8.3836675620971,,8.4862946897065,8.50521051132997,,8.73796190089276,8.07331379948741,,7.88931200038265,8.08419527243909,7.46511081772895,7.78325564475683,6.62250844041241,9.97033249147612,9.02180763703552,8.70389144611831,,,,6.64039122660631,10.0900017686457,8.74326951684448,,8.03111146806796,,8.79694084191769,8.24624082454225,8.32993617092514,,9.5726198810511,9.43933584151021,8.85082526645988,7.40626844165568,6.73666975462599,8.75232102113647,9.07641214868045,9.3727157476989,,8.73452748449411,9.96993507033083,,0.21666666666666667,8.361637678676642
4840,MAP2,,,,,,8.30592061423571,,8.83771260295351,,,,,8.15490080749796,8.47675800089628,,,7.94346795104903,,,,,,,7.99572560740292,,,,,,7.35424882431432,,,,8.46064674396939,,,,,,,,,,,,,,,,,7.59300536107928,,,,,,,,7.42920721764631,,,0.8333333333333334,7.398629733125276
2144,MAP2,8.22438380864631,9.30397782044952,8.98062092307089,7.57279062168367,8.71132217375666,8.80569753503545,8.3949003448817,10.3103512146191,,,6.91261402600938,11.7525649703345,9.69264720342992,10.5674439596357,8.77402780501029,8.66973661619148,9.60371613494645,,6.25354267423247,7.87458221933335,8.65223163664236,,8.81852377366733,8.49577909468229,,7.44501572937701,7.82641771635295,,8.43663452893943,8.5159700203177,7.54461963589856,9.09805577951495,7.02486629174473,10.7449673812781,8.9436676596662,8.38842525447739,7.1181651518162,,8.71160373132334,,8.71661767059867,,,8.26432473552617,6.98730794904495,7.8819233802702,7.6383006625507,8.3219366972251,,,9.24341641521228,7.60206722026982,7.45552789292992,,8.09845992197285,8.71816962150679,8.2322243814171,,8.54155160509861,7.90370645323,7.24992073102564,0.23333333333333334,8.277324857436835
9089,MAP3K20,9.78760106232606,8.76696632986391,7.94426020469568,8.90856329753841,8.84717933716255,8.0423165990092,8.51839558358424,10.3170685856491,,7.16714328924257,8.81816588850527,8.12351832215362,10.1550746973179,9.30411924253472,8.47603222753876,8.760065035805,9.74597121547763,,6.92277592600279,,8.85467927252002,,7.88729865290367,6.22069959499836,,7.85465686627703,7.23849118949501,,8.41605758867183,9.04739828700141,9.45085172210914,9.14492463050879,,10.3503949288581,9.7133123794064,8.33462043228736,7.18800803436606,6.52290060531254,9.15968775499303,,9.49418859843741,7.34126377238236,,7.92977950783393,6.50811511976638,8.70727128924698,,8.935389440264,6.82368358963591,8.1643185092081,8.6723427988647,7.69126723205439,8.70325258546576,6.033918104162,7.97846789486168,8.66840164586536,7.99326661091838,,9.23022257441168,8.1338666032974,8.05492392665149,0.18333333333333332,8.188977417169028
970,MAP3K20,9.51687572581156,8.73378299918882,8.22077403135651,8.42525318371827,8.52333458628858,7.61000051497052,8.42949654529981,9.90976979555514,,7.50644022764345,8.73843242855403,8.26306287018823,9.7401271567041,9.12842035130134,8.25360129921619,8.49986680625775,9.51215743067724,,8.16027893436715,,8.08805786003418,,8.32353400069696,7.4182912348531,,7.94001319081371,7.7398697495194,,8.16325227627147,8.94854530430491,10.0445404539213,8.74907373786847,7.65322054956609,9.84056634688311,9.30411274256008,9.08131391020644,7.43423624081961,,8.95593467023174,,9.10827257390973,7.76280748152939,,8.41176872299001,7.59347681646024,8.97749984317985,,8.23157634560066,,7.74132235932219,8.51346663402135,7.80525423659935,8.62739577488237,6.60222884283891,8.55217931316397,8.54426966425007,8.45598743834717,,8.85241351531087,8.59666365763337,8.40902581540976,0.2,8.292346336026263
7067,MAP4,,,,,,,,7.9435213755701,,,,,7.81062951968592,,,,8.17944528576394,,,,,,,,,,,,,,,6.93958085871495,,8.06229681115004,,,,,,,,,,,,,,,,,7.09450572061128,,,,,,,,,,,0.9,6.704282795928032
6790,MAP4,9.28620497239353,9.98579648378687,9.4511448214777,,9.34099685472587,,9.56965822084763,,,8.24541586995931,9.33522989452346,9.80572107336723,10.3214996469296,10.6325619265873,,9.43413065641941,10.1771853940252,,8.95189251172301,,9.17366213013794,,9.09346239320848,10.2773992327961,,,,,9.25158793123173,9.44989764908103,9.26708225862069,9.96198570497465,8.40129643185068,10.5700709826299,9.38753064842194,7.9854323206733,,,9.18627025679255,,8.41242730650045,8.61808310262414,,9.09813277527965,,8.59508471029436,,,,8.85673268482324,9.7815323223585,9.0087493993834,8.56405716569757,,,9.71444242710568,9.23310180742184,,9.35263438016722,7.96795008993491,9.21455621311378,0.38333333333333336,9.054150763495517
178,MAP4,9.35380721707999,10.3641865664545,9.36574026311165,8.67083542033253,10.0657052959395,9.60028647309239,10.4501510034641,11.034148712667,7.87810234874055,8.6016151650912,9.66635239901783,10.2685796234236,10.499976767448,10.856932992735,10.1869020489887,10.1327792095601,10.4551301034746,6.45907117904992,9.74713213101363,8.20645392748339,10.3701564649461,5.42670843890382,9.83412268171433,9.8102045972057,,9.33055140673625,9.45453964978478,6.35142907414611,9.8575557483862,9.9462204068475,9.31949100092712,10.5775336332361,8.62465782725119,11.0890491517909,10.2543544829427,9.28360706131189,8.49829276081724,7.40041946148516,10.0368270585122,7.44851960049893,9.93800973997276,8.81171952080554,5.85736812240045,9.99552019636711,8.95138292251194,9.42007360214222,8.66300054389204,9.32235545982132,8.11241494633665,8.88733368684063,10.1603150064344,9.4190131449493,10.1056489561168,7.437723524354,9.97817720827015,10.4636438615495,9.74597920330307,,9.37197068798889,9.54379698082093,9.1413803805863,0.03333333333333333,9.131940392666605
9084,MAP4K4,,6.59383898911073,5.96736398370808,,6.60354368463606,,7.16435202583873,,,,6.45692426407093,6.81458004591918,,6.65742146796115,6.83630200978341,6.87100708257586,,,6.85087082884915,,,,6.56239444037992,,,,6.32749877557887,,,,,7.05621098052375,,,,5.87775349556156,,,7.04223986729839,,6.48353453822766,,,,6.52428983921246,6.02578344349857,,,,,,,7.04029126160938,,6.63884024181828,6.36838430486931,6.63178979365556,,,6.23281193351485,,0.6166666666666667,6.343528915202854
1654,MAP4K4,8.26803393814758,8.75960936240389,8.68168066128986,7.86822258236945,8.63386569234783,8.23264001815915,9.26070597655128,8.03032556783158,7.44560351400018,8.34701133504479,8.09908106155653,8.77316225523523,8.23040088821327,8.91046731478386,8.26719581126602,8.55344863010643,8.48057602771437,,9.33160881827149,8.09392885371982,8.22828722340861,,8.65661529129448,7.78371092779739,,8.50072342554042,8.23348919661696,,8.77961199704276,8.34262084853492,8.42506989424916,8.79839020945753,8.20161746558184,8.53355871482766,8.42944784891431,7.90356081816894,7.7581379058325,7.50359288822356,8.37962374960792,,8.47656979946676,7.70321999942465,5.82276252890353,8.48135213199872,8.16986348721873,8.61674895414841,8.23716755779633,7.51526351618674,7.84966907184695,8.28824681866752,8.13468544769097,8.29020477533111,9.16807734203537,,8.52202872716566,8.69974484354566,8.88000794673266,,8.23028533754559,8.48847067721826,8.12329581054649,0.11666666666666667,8.153183781779644
9693,MAP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
225,MAP7,,,,,,,,,,,,7.77358265430003,,,,,,,,,,,,,,,,,,,7.88145816404659,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14357454656348,,,0.95,5.937153841227524
9544,MAPK14,,,,,7.52152258761802,6.85016384993831,7.57707492985484,,,,6.63617226036347,,6.37728850839022,,,7.14317557278056,7.06179964034786,,7.01945419492328,,,,,,,,7.11120639607596,,7.4669777041504,6.2140443841449,7.15440231540435,6.95133472244664,7.37318598140498,,,,,,6.62297428925257,,7.57034363351832,6.77166607631842,,,,6.86480426353551,,,,,,,7.16045889535052,,7.36566685625078,7.3845390106817,7.20271786521527,,,,,0.6333333333333333,6.784100316143487
6196,MAPK14,8.79949830361677,8.98898257299511,8.99885625928169,8.99762987952696,9.33625076566882,8.30460693397525,9.42923147379379,9.19135371080367,7.93306043727811,8.57215233015566,8.40631545296074,9.17055282921957,8.87916389316348,9.11607716073927,8.9169823693662,9.21723011074523,9.06066787023517,,9.53608324422939,8.12153133410043,9.19837064257121,,8.59240062391582,7.29290501056885,,8.50065904295368,8.77120403529034,7.71864242661118,9.35067554273603,8.85887170257153,9.17142914706063,9.58480008476024,8.71678555183772,9.43360461290076,8.57383160434202,8.24764927018413,8.25720834938644,7.94803639545006,9.59596205461137,8.17167183182603,9.21815019046943,8.48417530065614,7.75502923946436,9.21457451707348,9.16787773465028,9.42442894885663,8.49053599176948,7.97290366615103,8.0990531253348,8.59487002260046,8.60957119510351,8.80907541218791,9.70006673969547,7.61329914233431,8.90124527959535,9.60777718762872,9.31525637844556,,9.09370646755019,9.30173929981405,8.33069333201514,0.06666666666666667,8.63038828764701
9290,MAPRE2,,,,,,,,,,,,7.22428596888013,,,,,,,,6.07451468992039,,,,6.29815730842066,,,7.38712268069705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,5.583482796250313
458,MAPRE2,8.87411980186877,9.10000379772901,9.38290522449214,8.7789364257596,9.2562101148189,8.35241672529946,9.24087283241779,9.49478746005907,7.65485625774852,8.06562449034193,7.8666064997816,9.92665819560335,9.33021934963797,10.0429021279903,8.10166847656518,8.85845244863762,9.69259344329018,,8.91000695714316,7.71095249993838,8.40106936470789,,8.62433241159984,9.02096492724012,,8.27696768695249,9.19018095904228,8.60053894372469,9.14572429592583,8.68688969909865,9.03834623193495,9.11246879619975,7.72884440841937,9.85029473339444,8.89959698057339,7.97947232334109,8.32691854803282,7.965911603857,8.96256008613094,8.81015143559895,8.66678226917851,8.57359583554376,7.88401218927527,9.09734713636099,8.23569388224555,8.87780631510341,8.78774935746695,7.96417820634844,8.37091443118523,8.80406037192247,8.85364656506355,8.37537521225571,9.18708765881892,7.78096110230968,8.56907175490615,9.41467179784522,9.20341503854697,,9.26615450001826,9.52051895693307,7.85535879736335,0.06666666666666667,8.591982014182225
9330,MAPRE3,,7.24788509413557,,,6.85275588259973,,7.45288933915597,7.78177714346166,,,,8.66642663602506,6.79235034274124,8.15504208803124,6.68596275165311,,,,,,6.80938842278476,,,7.58669767936115,,,,,6.91055008166747,7.17210071650805,6.64719939175496,6.4701145944338,,7.63817361878985,,,,,,,7.32775946811184,,,,,,,,,,7.10140447807074,,,,7.38151759871447,7.48402065162616,,,,7.34015099171971,6.80285542973715,0.65,6.952591927321986
460,MAPRE3,8.45040209880516,9.47189277941944,8.87100961520796,,9.67019887820567,,9.70085843607045,9.00302519032956,6.72572297493516,7.82494252149427,8.29362818234085,10.996515201916,9.30372977539775,10.9734738601213,8.50647653645761,8.72506910512259,9.20929811726429,,8.02495211418777,6.96864195081529,8.39062564562872,,8.91716303323147,10.1351314680591,,8.4268614592024,7.97598078995765,,9.22470419263805,8.79267319265796,9.14375764742351,9.33715027047667,7.78525114414599,9.74064488637976,9.11307050558637,9.0039006592905,,,8.93018043172763,,8.968016202134,7.81674392522827,,9.01845633759456,8.35667992667963,8.88801761333617,7.49464005907785,7.94233217996817,,8.50011108464302,9.26142889162495,8.88164444390163,8.82422375138528,,8.68500595071974,9.29891378882802,9.31100587846871,,8.79983996515035,8.95932923480467,8.2037665796991,0.21666666666666667,8.637778188450051
6535,MASP1,7.9513722587237,7.87126032600506,7.66216654379314,10.3273591730634,8.01673718873087,8.82987721233864,8.46643707006703,8.44340179045436,8.82854715820588,8.06853764405209,7.34471251295392,7.53673637664099,,7.19834212805932,6.55199702585632,8.10183658075415,8.52736082032702,,,7.81408523457518,,8.72121896417146,7.13980608296542,8.10758148944334,8.90745607973457,8.22505911244967,8.58623558784087,7.9524067059801,8.03368735169668,7.26616873793741,8.039871692994,7.53077775413337,,8.82413822295102,7.49556952699194,,8.08353522755919,8.8068372485614,7.55997594067516,9.43359314164832,8.77619245578129,8.14744628062752,7.58107573613245,7.36954320175372,6.93399031569322,7.94734635288854,8.35981595978217,7.75332729279461,8.5269989752503,8.35913228823222,7.72577262715743,7.18114646238179,6.84889593928365,8.94249049784785,6.27000480166388,8.47791802287902,8.21682005979587,8.44077378212183,8.11950318644073,9.17931199404497,7.04041884576178,0.1,7.9018407042168395
1330,MASP1,8.25700408395605,8.77867741396145,8.36953397061254,10.9594621226366,8.68960023836819,9.77397402822511,9.74292642758988,9.79359465351507,10.3286545984508,9.02877808455043,8.2449219900055,8.61612935423728,7.39207504520879,8.10139107704245,8.58866042087203,9.17953960014906,9.71632776831924,8.62840981362409,8.2887410183581,9.00525271302444,8.20917787796444,10.9006283232056,8.30188744549425,8.35767764625728,11.474971396572,9.60532618811907,9.24416018395751,8.07880062920341,9.53866930558889,8.55515656119632,8.48837284654753,7.93088356914169,7.55014260120975,9.47753349213717,8.69781883336101,8.32385348877353,8.55278617782706,9.72338905885341,8.43430249931989,11.0693109988302,10.0189256025071,8.80422363409324,9.50134387593115,8.53328774148229,8.48290837502151,8.92834290493928,8.68816700853274,8.92168476432062,9.57482384478684,9.21912285121584,8.94026831303392,8.73975881588946,7.74517145880339,10.0616831413201,8.55204933004307,10.0594472160617,9.42053780693358,11.7690062884879,9.67120879426675,11.505270916607,8.28412472026024,0.0,8.969882899456534
8574,MAT2A,,,,,,,,,,,,7.90976693177498,,7.70740958683796,8.23334176210843,,,,,,8.050403090828,,,,,,,,,,,8.76880316474271,,,,,,,,,,,,,,,,,,,,,8.35357557820905,,,,,,,,,0.9,7.131900016357305
6471,MAT2A,8.82939502905368,9.22696711541031,8.97314903072738,9.15081954284487,9.66833788088906,9.06533332093874,9.76918439795355,9.66304902848302,7.87171452254745,8.42329513870201,8.91038750606508,9.60045436500773,9.40213270469281,9.58890665506155,9.13958198666715,9.33739803525229,9.45652308354882,,9.40855433621572,8.33190050281721,9.70775382290371,,8.96606492157011,8.63080641807527,,8.78367917026144,9.19565106033416,8.53549397066367,9.46922140290554,9.43816871688622,9.34957450863133,10.0468540263292,8.84803118523358,10.0457489437614,9.02156467434862,9.26401396575936,8.10917628817135,8.04619519064001,9.79466407413968,7.37258449206624,9.50263746130612,8.39581307112663,7.39020639308516,9.23041602516028,9.47310172191924,9.66870089162708,8.69670242679238,8.50955080612132,7.89180654424255,9.03313377440548,9.14677402847379,9.28416119591346,10.0114210878085,7.96851699713862,9.58678417166716,10.1200554114075,9.54495033913874,,9.4170795993776,9.6882427447758,8.75573906601396,0.06666666666666667,8.929743796678485
9525,MCMBP,,,,,,,8.20325422935396,,,,,,,,,,,,,,,,,,,,,,,,,8.01037041103884,,8.11948423039127,,,,,8.16156891572898,,,,,,,,,,,,,,8.46529440055897,,,,,,,,,0.9166666666666666,6.979439808956447
3215,MCMBP,7.87402524130364,8.48450640402699,7.75994865877373,8.38911099317447,8.78110922698023,7.00832081997319,8.91154592595213,8.40956759267424,7.75620706044859,,7.59163032670912,8.30872663804335,8.08589508012981,8.41144434328437,8.15909172669421,8.45344317824146,8.18703828306417,,8.84321143348766,,8.39722455669964,,8.53229899627808,,,8.01012853358069,8.27187158167118,,8.61470513508189,8.2297649363678,8.43393258123179,9.15774532489645,7.81322448744391,8.83987754460992,7.9800257776684,7.9946503833105,8.05487943214235,,9.06143068320031,,8.46646022658094,7.01177814909236,,8.28556237178357,8.35051037771422,8.39558409385542,7.1824693471703,7.51134109405656,8.19443025568816,7.70257464225022,7.67677373780229,8.23164658862638,9.06234141683833,,8.28720730341563,8.66660630674051,8.45869039189606,,7.75837940737026,8.33119398029699,,0.21666666666666667,8.056724458410114
9554,MEF2C,,6.07463185599186,6.67321257451879,,6.26097514362978,,6.45556471818317,7.56436929366669,,,,,,6.67314309963921,6.29063970859964,6.80387228193855,,,,,,,,,,,6.03189855191602,,,6.80492857909748,6.56172110340131,6.23110548276552,,7.48729234418807,6.17169593907087,,,,,,6.44581087103947,,,,,,,,,,6.6873434884923,,6.58647445468233,,7.09237362867726,6.23997159366492,,,6.78256668274108,6.58776608398078,6.79401130167896,0.6333333333333333,6.344987048473798
9269,MEF2C,8.42018257309174,8.69398869088805,,,9.08109740007236,,9.47997506809337,8.50720231763205,,,,,9.1652650101149,9.00002010534286,,9.01857412131421,8.89057682220386,,8.9248713045451,,,,8.70736454938903,,,8.71594844706151,,,9.1782819022168,8.60519993858149,8.4084828043655,9.55395840838939,8.05269353485404,9.54797655657731,8.61167678411432,,,,8.98771335698507,,8.82022390261021,8.2308915025629,,9.34429740609893,9.10956449605437,9.24896695654424,,,,,8.51655273428918,8.65581222934824,9.44772788077764,,8.76331372418509,,,,,8.51118536332867,7.48746662761236,0.5,8.57312483697268
9200,MICAL3,,,,,,,,8.98937856942613,,,,,8.45514540240447,,,,7.66434568447961,,,,,,,,,,,,,,7.16000259208241,,,,7.65001827844171,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9166666666666666,6.805926198916833
2740,MICAL3,8.12555753519733,8.42470004486569,7.69891292199457,,7.66209342835117,7.49452941878187,8.31086705975802,8.93846303237042,,7.83008762830896,8.45592262588235,8.44522876810776,9.22694487137378,8.79619722359671,7.68037389708585,7.80949647617964,8.27125594208547,,8.08248787059036,,9.2627635725808,,8.30615500998491,,,7.59589303275513,7.87100739075731,,8.26266362870357,8.2090856818444,8.43470386542825,8.95505778702726,7.75566815810512,8.51648678340383,8.17359197399226,8.07442574348001,7.72276527172187,,7.94859194521938,,7.55705933527508,7.60955373061007,,7.99692982497118,8.23889442601029,8.26629829496973,7.56902273147129,7.57173079313428,,7.50199049967793,8.04167797384479,7.82207617657658,8.19901394728279,,8.29906988804993,8.11754325213909,8.17139791908356,,8.24437281994856,8.10560878215862,7.83746822011222,0.23333333333333334,7.948924744744385
6805,MIEF1,,,,,,,8.46964711607249,,,,,,,,,,,,8.24688839049025,,,,7.93018253960294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1762775134722,,,,8.11505286834703,,,,,,0.9166666666666666,6.975785849108596
3625,MIEF1,,,,6.76481697619528,7.87898070367801,,8.02757291905032,7.61807346155089,,,,,,,,,,,,,,,,,,,,,,,,7.70948079481973,,7.70724494883417,,,,,,,,7.63561319551092,,8.17073177494801,,,,,,,,,8.40094431009189,,,8.12856856276851,7.58032142709077,,7.03831617772253,8.00556135424383,,0.7833333333333333,7.246397138559871
9476,MKI67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2116,MKI67,,,,,,,,,,,,,,,,,,,7.21298117220769,,,,,,,,,,,,,6.35920428078815,,,,,,,,,,,,,,,,,,,,,,,,7.51148693889731,,,,,,0.95,5.508418097973287
9262,MOCS2,,,,,,,,,,,,,,,,,,,,,7.15641132931479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9833333333333333,4.069872331324062
1640,MOCS2,7.37835910588275,8.27959288150383,7.67039677422595,6.91215384160813,8.5406279357548,,8.8516022585948,10.0954043622453,6.34212495865618,6.90167228931955,7.59265886349297,8.97082031858887,10.0514865447096,8.8173061919342,8.42196726075626,8.55268348759348,10.2142592387672,,8.40229745181888,6.77734170198171,9.25741241848598,,,,,7.88404235714924,8.52193632984271,,8.57816570516883,9.20946976115458,8.72418760184322,9.53010433725695,7.86346345643588,10.8973277748479,8.65996858181562,7.82728591150664,,,8.98047414305457,6.58487600431885,8.40102809971988,7.05673331571087,,8.42851398006205,8.52401254629623,9.5845207984906,7.07516325767738,8.05325256189366,6.9423986447705,8.2540681169256,9.34819027625186,8.39675109592173,9.41959783036739,,9.58021817184163,10.0756614371072,8.77474272285736,,8.69340240248158,8.40689803843762,7.89393959999788,0.2,8.30657558451518
9464,MPST,8.59094060448783,8.60115069642931,9.29507715173714,8.76005129593412,9.54549478028201,9.91159394319627,8.8340506350877,9.62580479602625,8.23359642004776,,,,8.52016192087621,,,8.83423635867431,8.93687951853579,,8.44402286142802,,,,9.04008264122249,,,,,8.95337085861616,9.00646309986895,9.12625717119514,,8.81945910375642,,9.96281375909794,8.68175913775825,,9.03242958561066,,,8.10850476307969,9.734290205442,8.98348790812121,,9.55596331131069,,9.23619391133508,8.81445457101867,,9.18430658475687,8.84964489729224,9.02275440726779,8.90910347034808,9.06113453786409,,,9.25408360717528,9.48812836682938,,8.72890710396262,8.78365538682066,,0.4166666666666667,8.786000984296443
390,MPST,9.40979371035485,9.68888965979148,9.71005159014226,9.35363263416149,10.1826284947437,10.1697948979149,9.64808083500515,9.83390549136097,8.43381379234892,9.86962487776241,9.86965025081019,9.45593225292447,9.35965526616384,9.52511603341202,9.33687123749835,9.74740553409147,9.40717718757735,,9.22792143703418,8.98774872053374,9.14763098460604,7.13787477650458,9.97632789888117,7.83246620459985,7.3116335428981,8.91305896621635,9.26029478665035,9.30357723694362,9.76890274461675,9.58682106525652,9.75038818742481,9.54259373418548,9.75189483545588,10.2990311063366,8.97954057022391,9.19728352964965,9.42367009552196,9.10775941613072,9.27609629121009,8.03746022734543,9.95140870987485,9.24057927860888,8.35386722233354,9.36855255368362,9.12070488338626,9.74406059277922,9.34628142633641,9.45502434240794,9.50182662430227,9.27534335821528,9.21903509147327,9.29138415417397,9.75787580607037,8.83773564764512,9.60032943826781,9.7575839201704,9.79846258844927,7.85291536219967,9.36063062334683,9.74781452071459,9.57732941728777,0.016666666666666666,9.15979364370548
7553,MRPL43,,,,,,,,,,,,,,,,,,,,,8.05836058399435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9833333333333333,4.520846958663841
